ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,21.332,GNB,@,DET,W 13-7,,,
2,1978,1978-09-10,2,21.339,GNB,,NOR,W 28-17,,,
3,1978,1978-09-17,3,21.346,GNB,,OAK,L 3-28,1,10,0
4,1978,1978-09-24,4,21.353,GNB,@,SDG,W 24-3,,,
5,1978,1978-10-01,5,21.360,GNB,,DET,W 35-14,,,
6,1978,1978-10-08,6,22.002,GNB,,CHI,W 24-14,,,
7,1978,1978-10-15,7,22.009,GNB,,SEA,W 45-28,,,
8,1978,1978-10-22,8,22.016,GNB,@,MIN,L 7-21,,,
9,1978,1978-10-29,9,22.023,GNB,,TAM,W 9-7,,,
10,1978,1978-11-05,10,22.030,GNB,@,PHI,L 3-10,,,
11,1978,1978-11-12,11,22.037,GNB,,DAL,L 14-42,,,
12,1978,1978-11-19,12,22.044,GNB,@,DEN,L 3-16,,,
13,1978,1978-11-26,13,22.051,GNB,,MIN,T 10-10,,,
14,1978,1978-12-03,14,22.058,GNB,@,TAM,W 17-7,,,
15,1978,1978-12-10,15,22.065,GNB,@,CHI,L 0-14,,,
16,1978,1978-12-17,16,22.072,GNB,@,RAM,L 14-31,,,
17,1979,1979-09-02,1,22.331,GNB,@,CHI,L 3-6,1,13,0
18,1979,1979-09-09,2,22.338,GNB,,NOR,W 28-19,,,
19,1979,1979-10-01,5,22.360,GNB,,NWE,W 27-14,,,
20,1980,1980-09-07,1,23.337,GNB,,CHI,W 12-6,,,
21,1980,1980-09-14,2,23.344,GNB,,DET,L 7-29,,,
22,1980,1980-09-21,3,23.351,GNB,@,RAM,L 21-51,,,
