ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2006,2006-10-08,5,23.124,NYJ,@,JAX,L 0-41,,0,1,0.00,0,0,0,39.6,2,6,0.00,0.00,1,2,2.00,0,0,0
2,2006,2006-12-10,13,23.187,NYJ,,BUF,L 13-31,,0,0,,0,0,0,,0,21,,,1,8,8.00,0,0,0
3,2007,2007-09-09,1,24.095,NYJ,,NWE,L 14-38,,5,10,50.00,35,0,0,58.3,1,5,3.50,3.50,0,0,,0,0,0
4,2007,2007-09-16,2,24.102,NYJ,@,BAL,L 13-20,*,19,37,51.35,260,1,2,60.6,4,25,7.03,5.14,3,2,0.67,0,0,0
5,2007,2007-10-28,8,24.144,NYJ,,BUF,L 3-13,,5,12,41.67,67,0,2,20.5,0,0,5.58,-1.92,0,0,,0,0,0
6,2007,2007-11-04,9,24.151,NYJ,,WAS,L 20-23,*,23,42,54.76,226,1,0,78.1,3,12,5.38,5.86,7,48,6.86,0,0,0
7,2007,2007-11-18,10,24.165,NYJ,,PIT,W 19-16,*,14,31,45.16,162,1,1,58.8,3,16,5.23,4.42,1,15,15.00,0,0,0
8,2007,2007-11-22,11,24.169,NYJ,@,DAL,L 3-34,*,12,27,44.44,142,0,1,45.6,3,22,5.26,3.59,2,6,3.00,0,0,0
9,2007,2007-12-02,12,24.179,NYJ,@,MIA,W 40-13,*,15,24,62.50,236,1,1,91.7,6,27,9.83,8.79,3,14,4.67,0,0,0
10,2007,2007-12-09,13,24.186,NYJ,,CLE,L 18-24,*,24,41,58.54,286,0,2,59.6,4,18,6.98,4.78,3,8,2.67,1,1,6
11,2007,2007-12-16,14,24.193,NYJ,@,NWE,L 10-20,*,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
