ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2000,2000-10-15,6,23.228,NOR,,CAR,W 24-6,,,,,,,0.0%,
2,2000,2000-11-26,12,23.270,NOR,@,STL,W 31-24,,,,,,,0.0%,
3,2000,2000-12-10,14,23.284,NOR,@,SFO,W 31-27,,,,,,,0.0%,
4,2000,2000-12-24,16,23.298,NOR,,STL,L 21-26,,,,,,,0.0%,
5,2001,2001-09-09,1,24.192,NOR,@,BUF,W 24-6,,1,1,5,5.00,0,100.0%,5.00
6,2001,2001-09-30,2,24.213,NOR,@,NYG,L 13-21,,,,,,,0.0%,
7,2001,2001-10-07,3,24.220,NOR,,MIN,W 28-15,,,,,,,0.0%,
8,2001,2001-10-14,4,24.227,NOR,@,CAR,W 27-25,,,,,,,0.0%,
9,2001,2001-10-21,5,24.234,NOR,,ATL,L 13-20,,,,,,,0.0%,
