ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2014,2014-09-07,1,22.073,NYJ,,OAK,W 19-14,*,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0
2,2014,2014-09-14,2,22.080,NYJ,@,GNB,L 24-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
3,2014,2014-09-22,3,22.088,NYJ,,CHI,L 19-27,,4,3,54,18.00,0,75.0%,13.50,0,0,,0,0,0
4,2014,2014-09-28,4,22.094,NYJ,,DET,L 17-24,,5,5,58,11.60,0,100.0%,11.60,0,0,,0,0,0
5,2014,2014-10-05,5,22.101,NYJ,@,SDG,L 0-31,*,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
6,2014,2014-10-12,6,22.108,NYJ,,DEN,L 17-31,,12,10,68,6.80,1,83.3%,5.67,0,0,,0,1,6
7,2014,2014-10-16,7,22.112,NYJ,@,NWE,L 25-27,,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0
8,2014,2014-10-26,8,22.122,NYJ,,BUF,L 23-43,*,5,5,51,10.20,0,100.0%,10.20,0,0,,0,0,0
9,2014,2014-11-02,9,22.129,NYJ,@,KAN,L 10-24,,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
10,2014,2014-11-09,10,22.136,NYJ,,PIT,W 20-13,,5,2,6,3.00,1,40.0%,1.20,0,0,,0,1,6
11,2014,2014-11-24,11,22.151,NYJ,@,BUF,L 3-38,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
12,2014,2014-12-14,14,22.171,NYJ,@,TEN,W 16-11,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0
13,2014,2014-12-21,15,22.178,NYJ,,NWE,L 16-17,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
14,2014,2014-12-28,16,22.185,NYJ,@,MIA,W 37-24,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0
15,2016,2016-09-25,3,24.091,TEN,,OAK,L 10-17,,4,3,59,19.67,0,75.0%,14.75,0,0,,0,0,0
16,2016,2016-10-02,4,24.098,TEN,@,HOU,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2016,2016-11-27,12,24.154,TEN,@,CHI,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0
