ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1980,1980-09-07,1,22.081,STL,,NYG,L 35-41,2,26,13.00,1,0,0,,0,1,6
2,1980,1980-09-14,2,22.088,STL,@,SFO,L 21-24,7,90,12.86,1,0,0,,0,1,6
3,1980,1980-09-21,3,22.095,STL,@,DET,L 7-20,1,4,4.00,0,0,0,,0,0,0
4,1980,1980-09-28,4,22.102,STL,,PHI,W 24-14,,,,,,,,,,
5,1980,1980-10-05,5,22.109,STL,@,NOR,W 40-7,1,0,0.00,0,0,0,,0,0,0
6,1980,1980-10-12,6,22.116,STL,,RAM,L 13-21,2,31,15.50,1,0,0,,0,1,6
7,1980,1980-10-19,7,22.123,STL,@,WAS,L 0-23,1,26,26.00,0,0,0,,0,0,0
8,1980,1980-10-26,8,22.130,STL,@,BAL,W 17-10,,,,,,,,,,
9,1980,1980-11-02,9,22.137,STL,,DAL,L 24-27,1,6,6.00,0,0,0,,0,0,0
10,1980,1980-11-09,10,22.144,STL,,ATL,L 27-33,2,32,16.00,0,0,0,,0,0,0
11,1980,1980-11-16,11,22.151,STL,@,DAL,L 21-31,3,34,11.33,0,0,0,,0,0,0
12,1980,1980-11-23,12,22.158,STL,,KAN,L 13-21,1,14,14.00,0,0,0,,0,0,0
13,1980,1980-11-30,13,22.165,STL,@,NYG,W 23-7,,,,,,,,,,
14,1980,1980-12-07,14,22.172,STL,,DET,W 24-23,1,6,6.00,1,0,0,,0,1,6
15,1980,1980-12-14,15,22.179,STL,@,PHI,L 3-17,,,,,,,,,,
16,1980,1980-12-21,16,22.186,STL,,WAS,L 7-31,,,,,,,,,,
17,1981,1981-10-04,5,23.108,STL,,DAL,W 20-17,1,20,20.00,0,0,0,,0,0,0
18,1981,1981-10-11,6,23.115,STL,@,NYG,L 14-34,4,52,13.00,1,0,0,,0,1,6
19,1981,1981-10-18,7,23.122,STL,@,ATL,L 20-41,1,8,8.00,0,0,0,,0,0,0
20,1981,1981-10-25,8,23.129,STL,,MIN,W 30-17,0,0,,0,,,,,,
21,1982,1982-09-12,1,24.086,STL,@,NOR,W 21-7,2,31,15.50,0,0,0,,0,0,0
22,1982,1982-09-19,2,24.093,STL,,DAL,L 7-24,2,38,19.00,0,0,0,,0,0,0
23,1982,1982-11-28,4,24.163,STL,@,ATL,W 23-20,1,11,11.00,0,0,0,,0,0,0
24,1982,1982-12-05,5,24.170,STL,@,PHI,W 23-20,1,14,14.00,0,0,0,,0,0,0
25,1982,1982-12-12,6,24.177,STL,,WAS,L 7-12,0,0,,0,,,,,,
26,1982,1982-12-19,7,24.184,STL,@,CHI,W 10-7,0,0,,0,,,,,,
27,1982,1982-12-26,8,24.191,STL,,NYG,W 24-21,0,0,,0,,,,,,
28,1982,1983-01-02,9,24.198,STL,@,WAS,L 0-28,0,0,,0,,,,,,
29,1983,1983-09-04,1,25.078,STL,@,NOR,L 17-28,3,31,10.33,1,0,0,,0,1,6
30,1983,1983-09-11,2,25.085,STL,,DAL,L 17-34,2,35,17.50,0,0,0,,0,0,0
31,1983,1983-09-18,3,25.092,STL,,SFO,L 27-42,1,12,12.00,0,0,0,,0,0,0
32,1983,1983-09-25,4,25.099,STL,@,PHI,W 14-11,1,8,8.00,1,0,0,,0,1,6
33,1983,1983-10-02,5,25.106,STL,@,KAN,L 14-38,0,0,,0,,,,,,
34,1983,1983-10-09,6,25.113,STL,,WAS,L 14-38,3,29,9.67,1,0,0,,0,1,6
35,1983,1983-10-16,7,25.120,STL,@,TAM,W 34-27,6,81,13.50,2,0,0,,0,2,12
36,1983,1983-10-24,8,25.128,STL,,NYG,T 20-20,1,8,8.00,0,0,0,,0,0,0
37,1983,1983-10-30,9,25.134,STL,,MIN,W 41-31,3,71,23.67,0,0,0,,0,0,0
