ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2007,2007-11-25,11,24.097,ARI,,SFO,L 31-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,7,153,21.86,0,4,28,7.00,0,0,0,0.0,,
12,2007,2007-12-02,12,24.104,ARI,,CLE,W 27-21,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,4,117,29.25,0,2,15,7.50,0,0,0,0.0,,
13,2007,2007-12-09,13,24.111,ARI,@,SEA,L 21-42,,6,4,52,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,6,153,25.50,0,3,-1,-0.33,0,0,0,0.0,,
14,2007,2007-12-16,14,24.118,ARI,@,NOR,L 24-31,,2,2,16,8.00,0,100.0%,8.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,4,92,23.00,0,2,26,13.00,0,0,0,0.0,,
15,2007,2007-12-23,15,24.125,ARI,,ATL,W 30-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,6,122,20.33,0,1,0,0.00,0,0,0,0.0,,
16,2007,2007-12-30,16,24.132,ARI,,STL,W 48-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,5,77,15.40,0,2,7,3.50,0,0,0,0.0,,
17,2008,2008-09-07,1,25.018,ARI,@,SFO,W 23-13,,6,3,54,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,3,39,13.00,0,1,17,17.00,0,0,0,0.0,0,0
18,2008,2008-09-14,2,25.025,ARI,,MIA,W 31-10,*,3,1,18,18.00,0,33.3%,6.00,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,2,18,9.00,0,0,0,0.0,0,0
19,2008,2008-09-21,3,25.032,ARI,@,WAS,L 17-24,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,5,103,20.60,0,2,3,1.50,0,0,0,0.0,0,0
20,2008,2008-09-28,4,25.039,ARI,@,NYJ,L 35-56,,10,9,122,13.56,0,90.0%,12.20,0,0,,0,0,0,,0,0,0,,0,0,,,8,192,24.00,0,2,10,5.00,0,0,0,0.0,0,0
21,2008,2008-10-05,5,25.046,ARI,,BUF,W 41-17,*,8,7,77,11.00,0,87.5%,9.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2008,2008-10-12,6,25.053,ARI,,DAL,W 30-24,*,9,8,102,12.75,1,88.9%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,48,9.60,0,1,6,0.0,1,0
23,2008,2008-10-26,7,25.067,ARI,@,CAR,L 23-27,*,14,9,91,10.11,0,64.3%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,0,0,0.0,0,0
24,2008,2008-11-02,8,25.074,ARI,@,STL,W 34-13,,4,2,39,19.50,0,50.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,2,34,17.00,0,5,15,3.00,0,0,0,0.0,0,0
25,2008,2008-11-10,9,25.082,ARI,,SFO,W 29-24,*,8,7,124,17.71,0,87.5%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,4,106,26.50,0,2,32,16.00,0,0,0,0.0,0,0
26,2008,2008-11-16,10,25.088,ARI,@,SEA,W 26-20,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,2,19,9.50,0,0,0,0.0,0,0
27,2008,2008-11-23,11,25.095,ARI,,NYG,L 29-37,,9,6,86,14.33,0,66.7%,9.56,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-5,-2.50,0,0,0,0.0,1,0
28,2008,2008-11-27,12,25.099,ARI,@,PHI,L 20-48,,10,6,45,7.50,1,60.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,1,6,0.0,0,0
29,2008,2008-12-07,13,25.109,ARI,,STL,W 34-10,,8,7,90,12.86,0,87.5%,11.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,18,18.00,0,0,0,0.0,0,0
30,2008,2008-12-14,14,25.116,ARI,,MIN,L 14-35,*,8,4,46,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,32,10.67,0,0,0,0.0,0,0
31,2008,2008-12-21,15,25.123,ARI,@,NWE,L 7-47,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,9,141,15.67,0,0,0,,0,0,0,0.0,0,0
32,2008,2008-12-28,16,25.130,ARI,,SEA,W 34-21,*,7,5,91,18.20,1,71.4%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,21,10.50,0,1,6,0.0,0,0
33,2009,2009-09-20,2,26.031,ARI,@,JAX,W 31-17,,5,5,83,16.60,0,100.0%,16.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2009,2009-09-27,3,26.038,ARI,,IND,L 10-31,,10,7,94,13.43,0,70.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,13,4.33,0,0,0,0.0,0,0
35,2009,2009-10-11,4,26.052,ARI,,HOU,W 28-21,,6,4,66,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,0,0,0.0,0,0
36,2009,2009-10-18,5,26.059,ARI,@,SEA,W 27-3,,9,7,77,11.00,1,77.8%,8.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,64,21.33,0,1,6,0.0,0,0
37,2009,2009-10-25,6,26.066,ARI,@,NYG,W 24-17,*,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,0,0,0.0,0,0
38,2009,2009-11-01,7,26.073,ARI,,CAR,L 21-34,,8,6,57,9.50,0,75.0%,7.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,27,6.75,0,0,0,0.0,1,0
39,2009,2009-11-08,8,26.080,ARI,@,CHI,W 41-21,*,6,5,66,13.20,1,83.3%,11.00,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,16,4.00,0,1,6,0.0,0,0
40,2009,2009-11-15,9,26.087,ARI,,SEA,W 31-20,,6,4,79,19.75,1,66.7%,13.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,18,4.50,0,1,6,0.0,0,0
41,2009,2009-11-22,10,26.094,ARI,@,STL,W 21-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,0,0,0.0,0,0
42,2009,2009-11-29,11,26.101,ARI,@,TEN,L 17-20,,6,4,26,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0
43,2009,2009-12-06,12,26.108,ARI,,MIN,W 30-17,*,2,1,8,8.00,0,50.0%,4.00,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,71,35.50,0,0,0,0.0,0,0
44,2009,2009-12-14,13,26.116,ARI,@,SFO,L 9-24,,6,1,15,15.00,0,16.7%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-3,-1.50,0,0,0,0.0,0,0
45,2009,2009-12-20,14,26.122,ARI,@,DET,W 31-24,*,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,5,1.25,0,0,0,0.0,0,0
46,2009,2009-12-27,15,26.129,ARI,,STL,W 31-10,*,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,17,4.25,0,0,0,0.0,0,0
47,2009,2010-01-03,16,26.136,ARI,,GNB,L 7-33,*,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0,0.0,0,0
48,2010,2010-09-12,1,27.023,ARI,@,STL,W 17-13,*,7,7,132,18.86,0,100.0%,18.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,2,0
49,2010,2010-09-19,2,27.030,ARI,@,ATL,L 7-41,*,5,3,10,3.33,0,60.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2010,2010-09-26,3,27.037,ARI,,OAK,W 24-23,*,8,4,41,10.25,1,50.0%,5.13,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
51,2010,2010-10-31,7,27.072,ARI,,TAM,L 35-38,*,11,8,147,18.38,0,72.7%,13.36,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2010,2010-11-07,8,27.079,ARI,@,MIN,L 24-27,*,6,3,28,9.33,0,50.0%,4.67,0,0,,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2010,2010-11-14,9,27.086,ARI,,SEA,L 18-36,*,10,4,98,24.50,0,40.0%,9.80,0,0,,0,0,0,,0,0,0,,0,0,,,5,123,24.60,0,0,0,,0,0,0,0.0,0,0
54,2010,2010-11-21,10,27.093,ARI,@,KAN,L 13-31,*,12,5,92,18.40,0,41.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,,0,0,0,0.0,0,0
55,2010,2010-11-29,11,27.101,ARI,,SFO,L 6-27,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2010,2010-12-05,12,27.107,ARI,,STL,L 6-19,*,6,3,62,20.67,0,50.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2010,2010-12-12,13,27.114,ARI,,DEN,W 43-13,,6,2,18,9.00,0,33.3%,3.00,1,17,17.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2010,2010-12-19,14,27.121,ARI,@,CAR,L 12-19,*,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
59,2010,2010-12-25,15,27.127,ARI,,DAL,W 27-26,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2010,2011-01-02,16,27.135,ARI,@,SFO,L 7-38,,6,4,26,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2011,2011-09-11,1,28.022,KAN,,BUF,L 7-41,*,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2011,2011-09-18,2,28.029,KAN,@,DET,L 3-48,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2011,2011-09-25,3,28.036,KAN,@,SDG,L 17-20,*,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2011,2011-10-02,4,28.043,KAN,,MIN,W 22-17,,5,4,91,22.75,0,80.0%,18.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2011,2011-10-09,5,28.050,KAN,@,IND,W 28-24,*,5,4,50,12.50,2,80.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
66,2011,2011-10-23,6,28.064,KAN,@,OAK,W 28-0,*,9,5,64,12.80,0,55.6%,7.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2011,2011-10-31,7,28.072,KAN,,SDG,W 23-20,*,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2011,2011-11-06,8,28.078,KAN,,MIA,L 3-31,*,11,7,115,16.43,0,63.6%,10.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2011,2011-11-13,9,28.085,KAN,,DEN,L 10-17,*,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2011,2011-11-21,10,28.093,KAN,@,NWE,L 3-34,*,8,6,73,12.17,0,75.0%,9.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2011,2011-11-27,11,28.099,KAN,,PIT,L 9-13,*,8,4,44,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2011,2011-12-04,12,28.106,KAN,@,CHI,W 10-3,*,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2011,2011-12-11,13,28.113,KAN,@,NYJ,L 10-37,*,6,4,44,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,1,0
74,2011,2011-12-18,14,28.120,KAN,,GNB,W 19-14,*,6,4,50,12.50,0,66.7%,8.33,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2011,2011-12-24,15,28.126,KAN,,OAK,L 13-16,,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2011,2012-01-01,16,28.134,KAN,@,DEN,W 7-3,*,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2012,2012-09-09,1,29.020,KAN,,ATL,L 24-40,*,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2012,2012-09-16,2,29.027,KAN,@,BUF,L 17-35,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,21,21.00,0,0,0,0.0,0,0
79,2012,2012-09-23,3,29.034,KAN,@,NOR,W 27-24,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2012,2012-09-30,4,29.041,KAN,,SDG,L 20-37,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2012,2012-10-07,5,29.048,KAN,,BAL,L 6-9,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2012,2012-10-14,6,29.055,KAN,@,TAM,L 10-38,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2012,2012-10-28,7,29.069,KAN,,OAK,L 16-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2012,2012-11-01,8,29.073,KAN,@,SDG,L 13-31,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
85,2012,2012-11-18,10,29.090,KAN,,CIN,L 6-28,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2012,2012-12-30,16,29.132,KAN,@,DEN,L 3-38,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
