ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2014,2014-10-19,6,23.262,SEA,@,STL,L 26-28,
2,2014,2014-11-02,8,23.276,SEA,,OAK,W 30-24,*
3,2014,2014-11-16,10,23.290,SEA,@,KAN,L 20-24,
4,2014,2014-11-23,11,23.297,SEA,,ARI,W 19-3,*
5,2014,2014-12-21,15,23.325,SEA,@,ARI,W 35-6,*
6,2014,2014-12-28,16,23.332,SEA,,STL,W 20-6,*
7,2015,2015-10-18,6,24.261,SEA,,CAR,L 23-27,*
8,2015,2015-11-15,9,24.289,SEA,,ARI,L 32-39,*
9,2015,2015-11-22,10,24.296,SEA,,SFO,W 29-13,*
10,2015,2015-11-29,11,24.303,SEA,,PIT,W 39-30,*
11,2015,2015-12-06,12,24.310,SEA,@,MIN,W 38-7,*
12,2015,2015-12-13,13,24.317,SEA,@,BAL,W 35-6,*
13,2015,2015-12-20,14,24.324,SEA,,CLE,W 30-13,*
14,2015,2015-12-27,15,24.331,SEA,,STL,L 17-23,*
15,2015,2016-01-03,16,24.338,SEA,@,ARI,W 36-6,*
16,2016,2016-12-04,12,25.309,BUF,@,OAK,L 24-38,
