ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2017,2017-09-10,1,23.114,HOU,,JAX,L 7-29,,0,0,0.0,0,0,0,0,0
2,2017,2017-09-14,2,23.118,HOU,@,CIN,W 13-9,,0,0,0.0,0,3,0,0,0
3,2017,2017-09-24,3,23.128,HOU,@,NWE,L 33-36,,0,0,0.0,0,1,0,0,0
4,2017,2017-10-01,4,23.135,HOU,,TEN,W 57-14,,1,6,1.0,3,2,1,25,1
5,2017,2017-10-08,5,23.142,HOU,,KAN,L 34-42,*,0,0,0.0,2,3,0,0,0
6,2017,2017-10-15,6,23.149,HOU,,CLE,W 33-17,,0,0,0.0,1,0,1,3,0
7,2017,2017-11-27,11,23.192,HOU,@,BAL,L 16-23,,0,0,0.0,1,0,0,0,0
8,2017,2017-12-03,12,23.198,HOU,@,TEN,L 13-24,,0,0,0.0,0,0,0,0,0
9,2017,2017-12-10,13,23.205,HOU,,SFO,L 16-26,,0,0,0.0,0,0,0,0,0
10,2017,2017-12-17,14,23.212,HOU,@,JAX,L 7-45,,0,0,0.0,1,0,0,0,0
11,2017,2017-12-25,15,23.220,HOU,,PIT,L 6-34,,0,0,0.0,1,4,0,0,0
12,2017,2017-12-31,16,23.226,HOU,@,IND,L 13-22,,0,0,0.0,1,2,0,0,0
13,2018,2018-09-09,1,24.113,HOU,@,NWE,L 20-27,,0,0,0.0,5,0,0,0,0
14,2018,2018-09-16,2,24.120,HOU,@,TEN,L 17-20,,0,0,0.0,3,0,0,0,0
15,2018,2018-09-23,3,24.127,HOU,,NYG,L 22-27,,0,0,0.0,1,0,0,0,0
