ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
21,1956,1956-10-07,2,27.356,NYG,@,CRD,L 27-35,2,21,10.50,0,0,
22,1956,1956-10-14,3,27.363,NYG,@,CLE,W 21-9,2,20,10.00,0,0,
23,1956,1956-10-21,4,28.004,NYG,,PIT,W 38-10,1,19,19.00,0,0,
24,1956,1956-11-04,6,28.018,NYG,@,PIT,W 17-14,1,15,15.00,0,0,
25,1956,1956-11-18,8,28.032,NYG,@,WAS,L 7-33,2,28,14.00,1,1,
26,1957,1957-10-05,2,28.353,NYG,@,PHI,W 24-20,3,45,15.00,0,0,
27,1957,1957-10-13,3,28.361,NYG,@,WAS,W 24-20,5,122,24.40,2,2,
28,1957,1957-10-20,4,29.003,NYG,,PIT,W 35-0,3,55,18.33,2,2,
29,1957,1957-10-27,5,29.010,NYG,,WAS,L 14-31,2,21,10.50,0,0,
30,1957,1957-11-10,7,29.024,NYG,,CRD,W 27-14,1,32,32.00,1,1,
31,1957,1957-11-17,8,29.031,NYG,,PHI,W 13-0,1,12,12.00,0,0,
32,1957,1957-11-24,9,29.038,NYG,@,CRD,W 28-21,1,70,70.00,0,0,
33,1957,1957-12-07,11,29.051,NYG,@,PIT,L 10-21,1,10,10.00,0,0,
34,1957,1957-12-15,12,29.059,NYG,,CLE,L 28-34,3,83,27.67,0,0,
35,1958,1958-09-28,1,29.346,NYG,@,CRD,W 37-7,1,14,14.00,0,0,
36,1958,1958-10-05,2,29.353,NYG,@,PHI,L 24-27,3,43,14.33,0,0,
37,1958,1958-10-12,3,29.360,NYG,@,WAS,W 21-14,1,41,41.00,1,1,
38,1958,1958-10-19,4,30.002,NYG,,CRD,L 6-23,1,28,28.00,0,0,
39,1958,1958-10-26,5,30.009,NYG,,PIT,W 17-6,1,12,12.00,0,0,
40,1958,1958-11-02,6,30.016,NYG,@,CLE,W 21-17,3,87,29.00,1,1,
41,1958,1958-11-09,7,30.023,NYG,,BAL,W 24-21,2,66,33.00,0,0,
42,1958,1958-11-16,8,30.030,NYG,@,PIT,L 10-31,2,14,7.00,0,0,
43,1958,1958-11-23,9,30.037,NYG,,WAS,W 30-0,2,16,8.00,1,1,
44,1958,1958-11-30,10,30.044,NYG,,PHI,W 24-10,4,56,14.00,1,1,
45,1958,1958-12-07,11,30.051,NYG,@,DET,W 19-17,2,63,31.50,0,0,
46,1958,1958-12-14,12,30.058,NYG,,CLE,W 13-10,2,20,10.00,1,1,
47,1959,1959-09-26,1,30.344,NYG,@,RAM,W 23-21,8,171,21.38,1,1,
48,1959,1959-10-04,2,30.352,NYG,@,PHI,L 21-49,4,79,19.75,0,0,
49,1959,1959-10-11,3,30.359,NYG,@,CLE,W 10-6,3,48,16.00,0,0,
50,1959,1959-10-18,4,31.001,NYG,,PHI,W 24-7,3,65,21.67,1,1,
51,1959,1959-11-01,6,31.015,NYG,,GNB,W 20-3,2,21,10.50,0,0,
52,1959,1959-11-15,8,31.029,NYG,,PIT,L 9-14,3,67,22.33,0,0,
53,1959,1959-11-22,9,31.036,NYG,@,CRD,W 30-20,1,45,45.00,1,1,
54,1959,1959-11-29,10,31.043,NYG,,WAS,W 45-14,3,58,19.33,2,2,
55,1959,1959-12-06,11,31.050,NYG,,CLE,W 48-7,6,102,17.00,1,1,
56,1959,1959-12-13,12,31.057,NYG,@,WAS,W 24-10,4,58,14.50,0,0,
57,1960,1960-09-25,1,31.344,NYG,@,SFO,W 21-19,2,29,14.50,0,0,0
58,1960,1960-10-02,2,31.351,NYG,@,STL,W 35-14,6,58,9.67,0,0,0
59,1960,1960-10-09,3,31.358,NYG,@,PIT,W 19-17,3,53,17.67,0,0,0
60,1960,1960-10-16,4,31.365,NYG,,WAS,T 24-24,4,50,12.50,0,0,0
61,1960,1960-10-30,5,32.013,NYG,,STL,L 13-20,1,24,24.00,0,0,0
62,1960,1960-11-06,6,32.020,NYG,@,CLE,W 17-13,1,11,11.00,0,0,0
63,1960,1960-11-13,7,32.027,NYG,,PIT,W 27-24,3,75,25.00,0,0,0
64,1960,1960-11-20,8,32.034,NYG,,PHI,L 10-17,2,37,18.50,0,0,0
65,1960,1960-11-27,9,32.041,NYG,@,PHI,L 23-31,3,24,8.00,0,0,0
66,1960,1960-12-04,10,32.048,NYG,,DAL,T 31-31,5,69,13.80,1,1,6
67,1960,1960-12-18,12,32.062,NYG,,CLE,L 34-48,8,180,22.50,1,1,6
68,1961,1961-09-17,1,32.335,MIN,,CHI,W 37-13,2,22,11.00,1,1,6
69,1961,1961-10-08,4,32.356,MIN,,DAL,L 0-28,1,20,20.00,0,0,0
70,1961,1961-10-15,5,32.363,MIN,,SFO,L 24-38,2,20,10.00,0,0,0
71,1961,1961-10-22,6,33.005,MIN,,GNB,L 7-33,1,8,8.00,0,0,0
72,1961,1961-10-29,7,33.012,PIT,,SFO,W 20-10,1,11,11.00,0,0,0
73,1961,1961-11-05,8,33.019,PIT,@,CLE,W 17-13,7,160,22.86,1,1,6
74,1961,1961-11-19,10,33.033,PIT,@,NYG,L 21-42,2,21,10.50,0,0,0
75,1961,1961-11-26,11,33.040,PIT,,STL,W 30-27,3,44,14.67,1,1,6
76,1961,1961-12-03,12,33.047,PIT,,PHI,L 24-35,5,95,19.00,1,1,6
