ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,2001,2001-09-09,1,24.237,MIN,,CAR,L 13-24,,,,
2,2001,2001-09-23,2,24.251,MIN,@,CHI,L 10-17,,,,
3,2001,2001-09-30,3,24.258,MIN,,TAM,W 20-16,,1,2,0
4,2001,2001-10-07,4,24.265,MIN,@,NOR,L 15-28,*,1,-9,0
5,2001,2001-10-14,5,24.272,MIN,,DET,W 31-26,*,,,
6,2001,2001-10-21,6,24.279,MIN,,GNB,W 35-13,*,,,
7,2001,2001-10-28,7,24.286,MIN,@,TAM,L 14-41,*,,,
8,2001,2001-11-11,8,24.300,MIN,@,PHI,L 17-48,*,,,
9,2001,2001-11-19,9,24.308,MIN,,NYG,W 28-16,*,,,
10,2001,2001-11-25,10,24.314,MIN,,CHI,L 6-13,*,,,
11,2001,2001-12-02,11,24.321,MIN,@,PIT,L 16-21,*,,,
12,2001,2001-12-09,12,24.328,MIN,,TEN,W 42-24,*,,,
13,2001,2001-12-16,13,24.335,MIN,@,DET,L 24-27,*,,,
14,2001,2001-12-23,14,24.342,MIN,,JAX,L 3-33,*,,,
15,2001,2001-12-30,15,24.349,MIN,@,GNB,L 13-24,,,,
16,2001,2002-01-07,16,24.357,MIN,@,BAL,L 3-19,,,,
17,2002,2002-09-08,1,25.236,MIN,@,CHI,L 23-27,*,,,
18,2002,2002-09-15,2,25.243,MIN,,BUF,L 39-45,,,,
19,2002,2002-09-22,3,25.250,MIN,,CAR,L 14-21,,,,
20,2002,2002-09-29,4,25.257,MIN,@,SEA,L 23-48,*,,,
21,2002,2002-10-13,5,25.271,MIN,,DET,W 31-24,,,,
22,2002,2002-10-20,6,25.278,MIN,@,NYJ,L 7-20,,,,
23,2002,2002-10-27,7,25.285,MIN,,CHI,W 25-7,*,,,
24,2002,2002-11-03,8,25.292,MIN,@,TAM,L 24-38,*,,,
25,2002,2002-11-10,9,25.299,MIN,,NYG,L 20-27,*,,,
26,2002,2002-11-17,10,25.306,MIN,,GNB,W 31-21,*,,,
27,2002,2002-11-24,11,25.313,MIN,@,NWE,L 17-24,*,,,
28,2002,2002-12-01,12,25.320,MIN,,ATL,L 24-30,*,,,
29,2002,2002-12-08,13,25.327,MIN,@,GNB,L 22-26,*,,,
30,2002,2002-12-15,14,25.334,MIN,@,NOR,W 32-31,*,,,
31,2002,2002-12-21,15,25.340,MIN,,MIA,W 20-17,*,,,
32,2002,2002-12-29,16,25.348,MIN,@,DET,W 38-36,*,1,0,0
33,2003,2003-09-07,1,26.235,MIN,@,GNB,W 30-25,,,,
34,2003,2003-09-14,2,26.242,MIN,,CHI,W 24-13,,,,
35,2003,2003-09-21,3,26.249,MIN,@,DET,W 23-13,,,,
36,2003,2003-09-28,4,26.256,MIN,,SFO,W 35-7,,0,40,0
37,2003,2003-10-05,5,26.263,MIN,@,ATL,W 39-26,,,,
38,2003,2003-10-19,6,26.277,MIN,,DEN,W 28-20,,,,
39,2003,2003-10-26,7,26.284,MIN,,NYG,L 17-29,,,,
40,2003,2003-11-02,8,26.291,MIN,,GNB,L 27-30,,,,
41,2003,2003-11-09,9,26.298,MIN,@,SDG,L 28-42,,,,
42,2003,2003-11-16,10,26.305,MIN,@,OAK,L 18-28,,,,
43,2003,2003-11-23,11,26.312,MIN,,DET,W 24-14,,,,
44,2003,2003-11-30,12,26.319,MIN,@,STL,L 17-48,,,,
45,2003,2003-12-07,13,26.326,MIN,,SEA,W 34-7,,,,
46,2003,2003-12-14,14,26.333,MIN,@,CHI,L 10-13,,,,
47,2003,2003-12-20,15,26.339,MIN,,KAN,W 45-20,,,,
48,2003,2003-12-28,16,26.347,MIN,@,ARI,L 17-18,,,,
