ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
33,1978,1978-10-08,6,24.039,PHI,@,NWE,L 14-24,,,,,,,
34,1978,1978-10-15,7,24.046,PHI,,WAS,W 17-10,,,,,,,
35,1978,1978-10-22,8,24.053,PHI,@,DAL,L 7-14,1,12,12.00,0,0,0,0
36,1978,1978-10-29,9,24.060,PHI,,STL,L 10-16,1,24,24.00,0,0,0,0
37,1978,1978-11-05,10,24.067,PHI,,GNB,W 10-3,,,,,,,
38,1978,1978-11-12,11,24.074,PHI,,NYJ,W 17-9,,,,,,,
39,1978,1978-11-19,12,24.081,PHI,@,NYG,W 19-17,,,,,,,
40,1978,1978-11-26,13,24.088,PHI,@,STL,W 14-10,,,,,,,
41,1978,1978-12-03,14,24.095,PHI,@,MIN,L 27-28,,,,,,,
42,1978,1978-12-10,15,24.102,PHI,,DAL,L 13-31,1,9,9.00,0,0,0,0
43,1978,1978-12-17,16,24.109,PHI,,NYG,W 20-3,,,,,,,
44,1979,1979-09-02,1,25.003,PHI,,NYG,W 23-17,,,,,,,
45,1979,1979-09-10,2,25.011,PHI,,ATL,L 10-14,,,,,,,
46,1979,1979-09-16,3,25.017,PHI,@,NOR,W 26-14,,,,,,,
47,1979,1979-09-23,4,25.024,PHI,@,NYG,W 17-13,,,,,,,
48,1979,1979-09-30,5,25.031,PHI,,PIT,W 17-14,,,,,,,
49,1979,1979-10-07,6,25.038,PHI,,WAS,W 28-17,,,,,,,
50,1979,1979-10-14,7,25.045,PHI,@,STL,W 24-20,,,,,,,
51,1979,1979-10-21,8,25.052,PHI,@,WAS,L 7-17,,,,,,,
52,1979,1979-10-28,9,25.059,PHI,@,CIN,L 13-37,,,,,,,
53,1979,1979-11-04,10,25.066,PHI,,CLE,L 19-24,,,,,,,
54,1979,1979-11-12,11,25.074,PHI,@,DAL,W 31-21,,,,,,,
55,1979,1979-11-18,12,25.080,PHI,,STL,W 16-13,,,,,,,
56,1979,1979-11-25,13,25.087,PHI,@,GNB,W 21-10,,,,,,,
57,1979,1979-12-02,14,25.094,PHI,,DET,W 44-7,,,,,,,
58,1979,1979-12-08,15,25.100,PHI,,DAL,L 17-24,,,,,,,
59,1979,1979-12-16,16,25.108,PHI,@,HOU,W 26-20,,,,,,,
60,1980,1980-09-21,3,26.022,SFO,@,NYJ,W 37-27,,,,,,,
61,1980,1980-09-28,4,26.029,SFO,,ATL,L 17-20,,,,,,,
62,1980,1980-10-05,5,26.036,SFO,@,RAM,L 26-48,1,16,16.00,0,0,0,0
63,1980,1980-10-12,6,26.043,SFO,@,DAL,L 14-59,,,,,,,
64,1980,1980-10-19,7,26.050,SFO,,RAM,L 17-31,,,,,,,
65,1980,1980-10-26,8,26.057,SFO,,TAM,L 23-24,,,,,,,
66,1980,1980-11-02,9,26.064,SFO,@,DET,L 13-17,,,,,,,
67,1980,1980-11-09,10,26.071,SFO,@,GNB,L 16-23,0,0,,0,1,0,0
68,1980,1980-11-16,11,26.078,SFO,@,MIA,L 13-17,,,,,,,
69,1980,1980-11-23,12,26.085,SFO,,NYG,W 12-0,,,,,,,
70,1980,1980-11-30,13,26.092,SFO,,NWE,W 21-17,,,,,,,
71,1980,1980-12-07,14,26.099,SFO,,NOR,W 38-35,,,,,,,
72,1980,1980-12-14,15,26.106,SFO,@,ATL,L 10-35,,,,,,,
73,1980,1980-12-21,16,26.113,SFO,,BUF,L 13-18,,,,,,,
74,1981,1981-09-06,1,27.007,SFO,@,DET,L 17-24,,,,,,,
75,1981,1981-09-13,2,27.014,SFO,,CHI,W 28-17,,,,,,,
76,1981,1981-09-20,3,27.021,SFO,@,ATL,L 17-34,,,,,,,
77,1981,1981-09-27,4,27.028,SFO,,NOR,W 21-14,,,,,,,
78,1981,1981-10-04,5,27.035,SFO,@,WAS,W 30-17,,,,,,,
79,1981,1981-10-11,6,27.042,DET,@,DEN,L 21-27,,,,,,,
80,1981,1981-10-19,7,27.050,DET,,CHI,W 48-17,,,,,,,
81,1981,1981-10-25,8,27.056,DET,,GNB,W 31-27,,,,,,,
82,1981,1981-11-01,9,27.063,DET,@,RAM,L 13-20,,,,,,,
83,1981,1981-11-08,10,27.070,DET,@,WAS,L 31-33,,,,,,,
84,1981,1981-11-15,11,27.077,DET,,DAL,W 27-24,,,,,,,
85,1981,1981-11-22,12,27.084,DET,@,CHI,W 23-7,,,,,,,
86,1981,1981-11-26,13,27.088,DET,,KAN,W 27-10,,,,,,,
87,1981,1981-12-06,14,27.098,DET,@,GNB,L 17-31,,,,,,,
88,1981,1981-12-12,15,27.104,DET,,MIN,W 45-7,,,,,,,
89,1981,1981-12-20,16,27.112,DET,,TAM,L 17-20,,,,,,,
90,1982,1982-12-26,8,28.118,DET,@,TAM,L 21-23,,,,,,,
91,1982,1983-01-02,9,28.125,DET,,GNB,W 27-24,,,,,,,
92,1983,1983-10-23,8,29.054,MIA,@,BAL,W 21-7,,,,,,,
93,1983,1983-10-30,9,29.061,MIA,,RAM,W 30-14,,,,,,,
94,1983,1983-11-06,10,29.068,MIA,@,SFO,W 20-17,,,,,,,
95,1983,1983-11-13,11,29.075,MIA,@,NWE,L 6-17,,,,,,,
96,1983,1983-11-20,12,29.082,MIA,,BAL,W 37-0,,,,,,,
97,1983,1983-11-28,13,29.090,MIA,,CIN,W 38-14,,,,,,,
98,1983,1983-12-04,14,29.096,MIA,@,HOU,W 24-17,,,,,,,
99,1983,1983-12-10,15,29.102,MIA,,ATL,W 31-24,,,,,,,
100,1983,1983-12-16,16,29.108,MIA,,NYJ,W 34-14,,,,,,,
101,1984,1984-09-02,1,30.003,DET,,SFO,L 27-30,,,,,,,
102,1984,1984-09-09,2,30.010,DET,@,ATL,W 27-24,,,,,,,
103,1984,1984-09-16,3,30.017,DET,@,TAM,L 17-21,,,,,,,
104,1984,1984-09-23,4,30.024,DET,,MIN,L 28-29,,,,,,,
