ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-09,2,23.251,NWE,@,MIA,L 7-28,2,7,3.50,0,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
2,1984,1984-09-16,3,23.258,NWE,,SEA,W 38-23,10,33,3.30,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
3,1984,1984-09-23,4,23.265,NWE,,WAS,L 10-26,2,12,6.00,0,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
4,1984,1984-09-30,5,23.272,NWE,@,NYJ,W 28-21,2,5,2.50,0,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
5,1984,1984-10-07,6,23.279,NWE,@,CLE,W 17-16,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
6,1984,1984-10-14,7,23.286,NWE,,CIN,W 20-14,4,21,5.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
7,1984,1984-10-21,8,23.293,NWE,,MIA,L 24-44,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
8,1984,1984-10-28,9,23.300,NWE,,NYJ,W 30-20,10,79,7.90,1,2,18,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
9,1984,1984-11-04,10,23.307,NWE,@,DEN,L 19-26,20,120,6.00,0,3,15,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1984,1984-11-11,11,23.314,NWE,,BUF,W 38-10,23,55,2.39,0,6,30,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
11,1984,1984-11-18,12,23.321,NWE,@,IND,W 50-17,11,38,3.45,0,3,17,5.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
