ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,22.225,CLE,,PIT,W 13-3,,,,,
2,1990,1990-09-16,2,22.232,CLE,@,NYJ,L 21-24,,,,,
3,1990,1990-09-23,3,22.239,CLE,,SDG,L 14-24,,,,,
4,1990,1990-09-30,4,22.246,CLE,@,KAN,L 0-34,,,,,
5,1990,1990-10-08,5,22.254,CLE,@,DEN,W 30-29,,,,,
6,1990,1990-10-14,6,22.260,CLE,@,NOR,L 20-25,,,,,
7,1990,1990-10-22,7,22.268,CLE,,CIN,L 13-34,,,,,
8,1990,1990-10-28,8,22.274,CLE,@,SFO,L 17-20,,,,,
9,1990,1990-11-04,9,22.281,CLE,,BUF,L 0-42,,,,,
10,1990,1990-11-18,10,22.295,CLE,,HOU,L 23-35,,1.0,0,0,0
11,1990,1990-11-25,11,22.302,CLE,,MIA,L 13-30,,,,,
12,1990,1990-12-02,12,22.309,CLE,,RAM,L 23-38,,,,,
13,1990,1990-12-09,13,22.316,CLE,@,HOU,L 14-58,,1.0,0,0,0
14,1990,1990-12-16,14,22.323,CLE,,ATL,W 13-10,,0.5,0,0,0
15,1990,1990-12-23,15,22.330,CLE,@,PIT,L 0-35,,,,,
16,1990,1990-12-30,16,22.337,CLE,@,CIN,L 14-21,,1.0,0,0,0
17,1991,1991-09-01,1,23.217,CLE,,DAL,L 14-26,,,,,
18,1991,1991-09-08,2,23.224,CLE,@,NWE,W 20-0,,,,,
19,1991,1991-09-15,3,23.231,CLE,,CIN,W 14-13,,0.5,0,0,0
20,1991,1991-09-22,4,23.238,CLE,@,NYG,L 10-13,,,,,
21,1991,1991-10-06,5,23.252,CLE,,NYJ,L 14-17,,,,,
22,1991,1991-10-13,6,23.259,CLE,@,WAS,L 17-42,,,,,
23,1991,1991-10-20,7,23.266,CLE,@,SDG,W 30-24,,1.0,0,0,0
24,1991,1991-10-27,8,23.273,CLE,,PIT,W 17-14,,1.0,0,0,0
25,1991,1991-11-03,9,23.280,CLE,@,CIN,L 21-23,,,,,
26,1991,1991-11-10,10,23.287,CLE,,PHI,L 30-32,,,,,
27,1991,1991-11-17,11,23.294,CLE,@,HOU,L 24-28,,,,,
28,1991,1991-11-24,12,23.301,CLE,,KAN,W 20-15,,,,,
29,1991,1991-12-01,13,23.308,CLE,@,IND,W 31-0,,,,,
30,1991,1991-12-08,14,23.315,CLE,,DEN,L 7-17,,,,,
31,1991,1991-12-15,15,23.322,CLE,,HOU,L 14-17,,,,,
32,1991,1991-12-22,16,23.329,CLE,@,PIT,L 10-17,,,,,
33,1992,1992-09-06,1,24.223,CLE,@,IND,L 3-14,,1.0,0,0,0
34,1992,1992-09-14,2,24.231,CLE,,MIA,L 23-27,,,,,
35,1992,1992-09-20,3,24.237,CLE,@,RAI,W 28-16,,,,,
36,1992,1992-09-27,4,24.244,CLE,,DEN,L 0-12,,1.5,0,0,0
37,1992,1992-10-11,5,24.258,CLE,,PIT,W 17-9,,,,,
38,1992,1992-10-18,6,24.265,CLE,,GNB,W 17-6,,0.5,0,0,0
39,1992,1992-10-25,7,24.272,CLE,@,NWE,W 19-17,,,,,
40,1992,1992-11-01,8,24.279,CLE,@,CIN,L 10-30,,,,,
41,1992,1992-11-08,9,24.286,CLE,@,HOU,W 24-14,,,,,
42,1992,1992-11-15,10,24.293,CLE,,SDG,L 13-14,,,,,
43,1992,1992-11-22,11,24.300,CLE,@,MIN,L 13-17,,,,,
44,1992,1992-11-29,12,24.307,CLE,,CHI,W 27-14,,,,,
45,1992,1992-12-06,13,24.314,CLE,,CIN,W 37-21,,,,,
46,1992,1992-12-13,14,24.321,CLE,@,DET,L 14-24,,,,,
47,1992,1992-12-20,15,24.328,CLE,,HOU,L 14-17,,,,,
48,1992,1992-12-27,16,24.335,CLE,@,PIT,L 13-23,,1.0,0,0,0
49,1993,1993-09-05,1,25.221,CLE,,CIN,W 27-14,,0.5,0,0,0
50,1993,1993-09-13,2,25.229,CLE,,SFO,W 23-13,,,,,
51,1993,1993-09-19,3,25.235,CLE,@,RAI,W 19-16,,1.0,0,0,0
52,1993,1993-09-26,4,25.242,CLE,@,IND,L 10-23,,,,,
53,1993,1993-10-10,5,25.256,CLE,,MIA,L 14-24,,,,,
54,1993,1993-10-17,6,25.263,CLE,@,CIN,W 28-17,,,,,
55,1993,1993-10-24,7,25.270,CLE,,PIT,W 28-23,,,,,
56,1993,1993-11-07,8,25.284,CLE,,DEN,L 14-29,,1.0,0,0,0
57,1993,1993-11-14,9,25.291,CLE,@,SEA,L 5-22,,2.0,0,0,0
58,1993,1993-11-21,10,25.298,CLE,,HOU,L 20-27,,,,,
59,1993,1993-11-28,11,25.305,CLE,@,ATL,L 14-17,,0.5,0,0,0
60,1993,1993-12-05,12,25.312,CLE,,NOR,W 17-13,,2.0,0,0,0
61,1993,1993-12-12,13,25.319,CLE,@,HOU,L 17-19,,1.0,0,0,0
62,1993,1993-12-19,14,25.326,CLE,,NWE,L 17-20,,,,,
63,1993,1993-12-26,15,25.333,CLE,@,RAM,W 42-14,,,,,
64,1993,1994-01-02,16,25.340,CLE,@,PIT,L 9-16,,3.0,0,0,0
65,1994,1994-09-04,1,26.220,CLE,@,CIN,W 28-20,,,,,
66,1994,1994-09-11,2,26.227,CLE,,PIT,L 10-17,,,,,
67,1994,1994-09-18,3,26.234,CLE,,ARI,W 32-0,,,,,
68,1994,1994-10-13,6,26.259,CLE,@,HOU,W 11-8,,1.0,0,0,0
69,1994,1994-10-23,7,26.269,CLE,,CIN,W 37-13,,0.5,0,0,0
70,1994,1994-10-30,8,26.276,CLE,@,DEN,L 14-26,,,,,
71,1994,1994-11-06,9,26.283,CLE,,NWE,W 13-6,,,,,
72,1994,1994-11-13,10,26.290,CLE,@,PHI,W 26-7,,,,,
73,1994,1994-11-20,11,26.297,CLE,@,KAN,L 13-20,,,,,
74,1994,1994-11-27,12,26.304,CLE,,HOU,W 34-10,,,,,
75,1994,1994-12-04,13,26.311,CLE,,NYG,L 13-16,,1.0,0,0,0
76,1994,1994-12-10,14,26.317,CLE,@,DAL,W 19-14,,1.0,0,0,0
77,1994,1994-12-18,15,26.325,CLE,@,PIT,L 7-17,,,,,
78,1994,1994-12-24,16,26.331,CLE,,SEA,W 35-9,,1.0,0,0,0
79,1995,1995-09-03,1,27.219,CLE,@,NWE,L 14-17,,,,,
80,1995,1995-09-10,2,27.226,CLE,,TAM,W 22-6,,2.0,0,0,0
81,1995,1995-09-17,3,27.233,CLE,@,HOU,W 14-7,,1.0,0,0,0
82,1995,1995-09-24,4,27.240,CLE,,KAN,W 35-17,,1.0,0,0,0
83,1995,1995-10-02,5,27.248,CLE,,BUF,L 19-22,,1.0,0,0,0
84,1995,1995-10-08,6,27.254,CLE,@,DET,L 20-38,,1.5,0,0,0
85,1995,1995-10-22,7,27.268,CLE,,JAX,L 15-23,,,,,
86,1995,1995-10-29,8,27.275,CLE,@,CIN,W 29-26,,0.5,0,0,0
87,1995,1995-11-05,9,27.282,CLE,,HOU,L 10-37,,,,,
88,1995,1995-11-13,10,27.290,CLE,@,PIT,L 3-20,,,,,
89,1995,1995-11-19,11,27.296,CLE,,GNB,L 20-31,,1.0,0,0,0
90,1995,1995-11-26,12,27.303,CLE,,PIT,L 17-20,,,,,
91,1995,1995-12-03,13,27.310,CLE,@,SDG,L 13-31,,,,,
92,1995,1995-12-09,14,27.316,CLE,@,MIN,L 11-27,,,,,
93,1995,1995-12-17,15,27.324,CLE,,CIN,W 26-10,,,,,
94,1995,1995-12-24,16,27.331,CLE,@,JAX,L 21-24,,,,,
95,1996,1996-09-01,1,28.218,BAL,,OAK,W 19-14,,,,,
