ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1996,1996-09-01,1,22.325,CIN,@,STL,L 16-26,,
2,1996,1996-09-08,2,22.332,CIN,@,SDG,L 14-27,,
3,1996,1996-11-10,10,23.029,CIN,,PIT,W 34-24,,
4,1996,1996-11-17,11,23.036,CIN,@,BUF,L 17-31,,
5,1996,1996-12-15,15,23.064,CIN,@,HOU,W 21-13,,0.5
6,1996,1996-12-22,16,23.071,CIN,,IND,W 31-24,,
7,1997,1997-09-14,3,23.337,CAR,@,SDG,W 26-7,,
8,1997,1997-10-12,6,24.000,CAR,@,MIN,L 14-21,,
9,1997,1997-10-19,7,24.007,CAR,@,NOR,W 13-0,,
10,1997,1997-11-02,9,24.021,CAR,,OAK,W 38-14,,
11,1997,1997-11-09,10,24.028,CAR,@,DEN,L 0-34,,
12,1997,1997-12-08,14,24.057,CAR,@,DAL,W 23-13,,
13,1997,1997-12-14,15,24.063,CAR,,GNB,L 10-31,,
14,1997,1997-12-20,16,24.069,CAR,,STL,L 18-30,,
15,1998,1998-09-06,1,24.329,CAR,,ATL,L 14-19,,
16,1998,1998-09-13,2,24.336,CAR,@,NOR,L 14-19,,
17,1998,1998-09-27,3,24.350,CAR,,GNB,L 30-37,,
18,1998,1998-10-04,4,24.357,CAR,@,ATL,L 23-51,,
19,1998,1998-10-11,5,24.364,CAR,@,DAL,L 20-27,,
20,1998,1998-10-18,6,25.006,CAR,@,TAM,L 13-16,,
21,1998,1998-10-25,7,25.013,CAR,,BUF,L 14-30,,
22,1998,1998-11-01,8,25.020,CAR,,NOR,W 31-17,,
23,1999,1999-09-12,1,25.335,CAR,@,NOR,L 10-19,*,
24,1999,1999-09-19,2,25.342,CAR,,JAX,L 20-22,*,
25,1999,1999-09-26,3,25.349,CAR,,CIN,W 27-3,*,
26,1999,1999-10-03,4,25.356,CAR,@,WAS,L 36-38,*,
27,1999,1999-10-17,5,26.005,CAR,@,SFO,W 31-29,*,
28,1999,1999-10-24,6,26.012,CAR,,DET,L 9-24,*,
29,1999,1999-10-31,7,26.019,CAR,@,ATL,L 20-27,*,
30,1999,1999-11-07,8,26.026,CAR,,PHI,W 33-7,*,
31,1999,1999-11-14,9,26.033,CAR,@,STL,L 10-35,*,
32,1999,1999-11-21,10,26.040,CAR,@,CLE,W 31-17,*,
33,1999,1999-11-28,11,26.047,CAR,,ATL,W 34-28,*,
34,1999,1999-12-05,12,26.054,CAR,,STL,L 21-34,*,
35,1999,1999-12-12,13,26.061,CAR,@,GNB,W 33-31,*,
36,1999,1999-12-18,14,26.067,CAR,,SFO,W 41-24,*,
37,1999,1999-12-26,15,26.075,CAR,@,PIT,L 20-30,*,
38,1999,2000-01-02,16,26.082,CAR,,NOR,W 45-13,*,
39,2000,2000-09-03,1,26.327,CAR,@,WAS,L 17-20,,
40,2000,2000-09-10,2,26.334,CAR,@,SFO,W 38-22,,
41,2000,2000-09-17,3,26.341,CAR,,ATL,L 10-15,,
42,2000,2000-10-01,4,26.355,CAR,,DAL,L 13-16,,
43,2000,2000-10-08,5,26.362,CAR,,SEA,W 26-3,,
44,2000,2000-10-15,6,27.003,CAR,@,NOR,L 6-24,,
45,2000,2000-10-22,7,27.010,CAR,,SFO,W 34-16,*,
46,2000,2000-10-29,8,27.017,CAR,@,ATL,L 12-13,*,
47,2000,2000-11-05,9,27.024,CAR,@,STL,W 27-24,*,1.0
48,2000,2000-11-12,10,27.031,CAR,,NOR,L 10-20,*,
49,2000,2000-11-19,11,27.038,CAR,@,MIN,L 17-31,,
50,2000,2000-11-27,12,27.046,CAR,,GNB,W 31-14,*,
51,2000,2000-12-03,13,27.052,CAR,,STL,W 16-3,,
52,2000,2000-12-10,14,27.059,CAR,@,KAN,L 14-15,*,
53,2000,2000-12-17,15,27.066,CAR,,SDG,W 30-22,*,1.0
54,2000,2000-12-24,16,27.073,CAR,@,OAK,L 9-52,*,
