ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,22.288,BUF,,NYJ,L 24-28,0,0,,0,0,0,,0,,,,,0,
2,1986,1986-09-14,2,22.295,BUF,@,CIN,L 33-36,0,0,,0,0,0,,0,,,,,0,
3,1986,1986-09-21,3,22.302,BUF,,STL,W 17-10,1,26,26.00,0,0,0,,0,0,0,,0,0,0
4,1986,1986-09-28,4,22.309,BUF,,KAN,L 17-20,0,0,,0,0,0,,0,,,,,0,
5,1986,1986-10-05,5,22.316,BUF,@,NYJ,L 13-14,0,0,,0,0,0,,0,,,,,0,
6,1986,1986-10-12,6,22.323,BUF,@,MIA,L 14-27,1,13,13.00,0,0,0,,0,0,0,,0,0,0
7,1986,1986-10-19,7,22.330,BUF,,IND,W 24-13,0,0,,0,0,0,,0,,,,,0,
8,1986,1986-10-26,8,22.337,BUF,,NWE,L 3-23,0,0,,0,0,0,,0,,,,,0,
9,1986,1986-11-02,9,22.344,BUF,@,TAM,L 28-34,0,0,,0,0,0,,0,,,,,0,
10,1986,1986-11-09,10,22.351,BUF,,PIT,W 16-12,0,0,,0,0,0,,0,,,,,0,
11,1986,1986-11-16,11,22.358,BUF,,MIA,L 24-34,0,0,,0,0,0,,0,,,,,0,
12,1986,1986-11-23,12,23.000,BUF,@,NWE,L 19-22,1,5,5.00,0,0,0,,0,0,0,,0,0,0
13,1986,1986-11-30,13,23.007,BUF,@,KAN,W 17-14,0,0,,0,0,0,,0,,,,,0,
14,1986,1986-12-07,14,23.014,BUF,,CLE,L 17-21,2,17,8.50,0,1,5,5.00,0,0,0,,0,0,0
15,1986,1986-12-14,15,23.021,BUF,@,IND,L 14-24,1,6,6.00,0,2,13,6.50,0,0,0,,0,0,0
16,1986,1986-12-21,16,23.028,BUF,@,HOU,L 7-16,2,7,3.50,0,0,0,,0,0,0,,0,0,0
17,1987,1987-10-18,5,23.329,BUF,,NYG,W 6-3,,,,,,,,,,,,,,
18,1988,1988-09-18,3,24.300,ATL,@,SFO,W 34-17,0,0,,0,,,,,,,,,,
19,1988,1988-09-25,4,24.307,ATL,@,DAL,L 20-26,0,0,,0,,,,,,,,,,
20,1988,1988-10-02,5,24.314,ATL,,SEA,L 20-31,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
21,1988,1988-10-09,6,24.321,ATL,,RAM,L 0-33,4,65,16.25,0,0,0,,0,0,0,,0,0,0
22,1988,1988-10-16,7,24.328,ATL,@,DEN,L 14-30,0,0,,0,,,,,,,,,,
23,1988,1988-10-23,8,24.335,ATL,,NYG,L 16-23,0,0,,0,,,,,,,,,,
24,1988,1988-10-30,9,24.342,ATL,@,PHI,W 27-24,2,47,23.50,0,0,0,,0,0,0,,0,0,0
25,1988,1988-11-06,10,24.349,ATL,,GNB,W 20-0,0,0,,0,,,,,,,,,,
26,1988,1988-11-13,11,24.356,ATL,,SDG,L 7-10,0,0,,0,,,,,,,,,,
27,1988,1988-11-20,12,24.363,ATL,@,RAI,W 12-6,1,6,6.00,0,0,0,,0,0,0,,0,0,0
28,1988,1988-11-27,13,25.004,ATL,,TAM,W 17-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0
29,1988,1988-12-04,14,25.011,ATL,,SFO,L 3-13,0,0,,0,,,,,,,,,,
30,1988,1988-12-11,15,25.018,ATL,@,RAM,L 7-22,0,0,,0,,,,,,,,,,
31,1988,1988-12-18,16,25.025,ATL,@,NOR,L 9-10,2,15,7.50,0,0,0,,0,0,0,,0,0,0
32,1989,1989-10-01,4,25.312,ATL,@,GNB,L 21-23,0,0,,0,,,,,,,,,,
33,1989,1989-10-08,5,25.319,ATL,@,RAM,L 14-26,0,0,,0,,,,,,,,,,
34,1989,1989-10-15,6,25.326,ATL,,NWE,W 16-15,1,36,36.00,0,0,0,,0,0,0,,0,0,0
35,1989,1989-10-22,7,25.333,ATL,@,PHO,L 20-34,0,0,,0,,,,,,,,,,
36,1989,1989-10-29,8,25.340,ATL,@,NOR,L 13-20,0,0,,0,,,,,,,,,,
37,1989,1989-11-05,9,25.347,ATL,,BUF,W 30-28,0,0,,0,,,,,,,,,,
38,1989,1989-11-12,10,25.354,ATL,@,SFO,L 3-45,2,29,14.50,0,0,0,,0,0,0,,0,0,0
39,1989,1989-11-19,11,25.361,ATL,,NOR,L 17-26,1,19,19.00,1,0,0,,0,0,0,,0,1,6
40,1989,1989-11-26,12,26.003,ATL,@,NYJ,L 7-27,2,34,17.00,1,0,0,,0,0,0,,0,1,6
41,1989,1989-12-03,13,26.010,ATL,,SFO,L 10-23,0,0,,0,,,,,,,,,,
42,1989,1989-12-10,14,26.017,ATL,@,MIN,L 17-43,1,26,26.00,1,0,0,,0,0,0,,0,1,6
43,1989,1989-12-17,15,26.024,ATL,,WAS,L 30-31,1,35,35.00,0,0,0,,0,0,0,,0,0,0
44,1989,1989-12-24,16,26.031,ATL,,DET,L 24-31,0,0,,0,,,,,,,,,,
45,1990,1990-09-09,1,26.290,ATL,,HOU,W 47-27,0,0,,0,,,,,0,0,,0,,
46,1990,1990-09-16,2,26.297,ATL,@,DET,L 14-21,1,5,5.00,0,0,0,,0,1,7,7.00,0,0,0
47,1990,1990-09-23,3,26.304,ATL,@,SFO,L 13-19,0,0,,0,,,,,0,0,,0,,
48,1990,1990-10-07,4,26.318,ATL,,NOR,W 28-27,2,38,19.00,0,0,0,,0,0,0,,0,0,0
49,1990,1990-10-14,5,26.325,ATL,,SFO,L 35-45,1,3,3.00,1,0,0,,0,0,0,,0,1,6
50,1990,1990-10-21,6,26.332,ATL,@,RAM,L 24-44,0,0,,0,,,,,0,0,,0,,
51,1990,1990-10-28,7,26.339,ATL,,CIN,W 38-17,0,0,,0,,,,,0,0,,0,,
52,1990,1990-11-04,8,26.346,ATL,@,PIT,L 9-21,2,26,13.00,0,0,0,,0,0,0,,0,0,0
53,1990,1990-11-11,9,26.353,ATL,@,CHI,L 24-30,0,0,,0,,,,,0,0,,0,,
54,1990,1990-11-18,10,26.360,ATL,,PHI,L 23-24,1,13,13.00,0,0,0,,0,0,0,,0,0,0
55,1990,1990-11-25,11,27.002,ATL,@,NOR,L 7-10,0,0,,0,,,,,0,0,,0,,
56,1990,1990-12-02,12,27.009,ATL,@,TAM,L 17-23,1,22,22.00,0,0,0,,0,0,0,,0,0,0
57,1990,1990-12-09,13,27.016,ATL,,PHO,L 13-24,3,59,19.67,1,0,0,,0,0,0,,0,1,6
58,1990,1990-12-16,14,27.023,ATL,@,CLE,L 10-13,0,0,,0,,,,,0,0,,0,,
59,1990,1990-12-23,15,27.030,ATL,,RAM,W 20-13,1,9,9.00,0,0,0,,0,0,0,,0,0,0
60,1990,1990-12-30,16,27.037,ATL,,DAL,W 26-7,0,0,,0,,,,,0,0,,0,,
61,1991,1991-09-01,1,27.282,ATL,@,KAN,L 3-14,0,0,,0,,,,,,,,,,
62,1991,1991-09-08,2,27.289,ATL,,MIN,L 19-20,1,3,3.00,1,0,0,,0,0,0,,0,1,6
63,1991,1991-09-15,3,27.296,ATL,@,SDG,W 13-10,0,0,,0,,,,,,,,,,
64,1991,1991-09-22,4,27.303,ATL,,RAI,W 21-17,2,19,9.50,0,0,0,,0,0,0,,0,0,0
65,1991,1991-09-29,5,27.310,ATL,,NOR,L 6-27,0,0,,0,,,,,,,,,,
