ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2002,2002-09-08,1,22.279,BAL,@,CAR,L 7-10,,,,,,,0.0%,,,
2,2002,2002-09-15,2,22.286,BAL,,TAM,L 0-25,,,,,,,0.0%,,,
3,2002,2002-10-06,4,22.307,BAL,@,CLE,W 26-21,,,,,,,0.0%,,,
4,2002,2002-10-20,6,22.321,BAL,,JAX,W 17-10,,1,1,4,4.00,0,100.0%,4.00,0,0
5,2002,2002-10-27,7,22.328,BAL,,PIT,L 18-31,,3,1,10,10.00,0,33.3%,3.33,0,0
6,2002,2002-11-03,8,22.335,BAL,@,ATL,L 17-20,,1,,,,,0.0%,,,
7,2002,2002-11-10,9,22.342,BAL,,CIN,W 38-27,,3,2,22,11.00,0,66.7%,7.33,0,0
8,2002,2002-11-17,10,22.349,BAL,@,MIA,L 7-26,,3,2,22,11.00,0,66.7%,7.33,0,0
9,2002,2002-11-24,11,22.356,BAL,,TEN,W 13-12,,1,1,2,2.00,0,100.0%,2.00,0,0
10,2002,2002-12-01,12,22.363,BAL,@,CIN,W 27-23,,1,,,,,0.0%,,,
11,2002,2002-12-08,13,23.005,BAL,,NOR,L 25-37,,4,2,11,5.50,1,50.0%,2.75,1,6
12,2002,2002-12-15,14,23.012,BAL,@,HOU,W 23-19,,3,2,35,17.50,0,66.7%,11.67,0,0
13,2002,2002-12-22,15,23.019,BAL,,CLE,L 13-14,,,,,,,0.0%,,,
14,2002,2002-12-29,16,23.026,BAL,@,PIT,L 31-34,,1,,,,,0.0%,,,
15,2003,2003-09-07,1,23.278,BAL,@,PIT,L 15-34,*,4,3,21,7.00,0,75.0%,5.25,0,0
16,2003,2003-09-14,2,23.285,BAL,,CLE,W 33-13,,1,1,6,6.00,0,100.0%,6.00,0,0
17,2003,2003-09-21,3,23.292,BAL,@,SDG,W 24-10,*,2,2,11,5.50,0,100.0%,5.50,0,0
18,2003,2003-09-28,4,23.299,BAL,,KAN,L 10-17,*,0,,,,,0.0%,,,
19,2003,2003-10-12,5,23.313,BAL,@,ARI,W 26-18,*,2,1,17,17.00,0,50.0%,8.50,0,0
20,2003,2003-10-19,6,23.320,BAL,@,CIN,L 26-34,*,1,1,15,15.00,0,100.0%,15.00,0,0
21,2003,2003-10-26,7,23.327,BAL,,DEN,W 26-6,*,3,2,9,4.50,1,66.7%,3.00,1,6
22,2003,2003-11-02,8,23.334,BAL,,JAX,W 24-17,*,1,1,17,17.00,0,100.0%,17.00,0,0
23,2003,2003-11-09,9,23.341,BAL,@,STL,L 22-33,,1,1,5,5.00,0,100.0%,5.00,0,0
24,2003,2003-11-16,10,23.348,BAL,@,MIA,L 6-9,*,1,,,,,0.0%,,,
25,2003,2003-11-23,11,23.355,BAL,,SEA,W 44-41,*,0,,,,,0.0%,,,
26,2003,2003-11-30,12,23.362,BAL,,SFO,W 44-6,*,2,2,12,6.00,1,100.0%,6.00,1,6
27,2003,2003-12-07,13,24.004,BAL,,CIN,W 31-13,*,,,,,,0.0%,,,
