ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
16,1979,1979-12-15,16,23.236,MIA,,NYJ,L 24-27,3,3,100.0,1,3,33.3,0,6,0,0,,0
17,1980,1980-09-07,1,24.137,MIA,@,BUF,L 7-17,1,1,100.0,,,,0,1,,,,
18,1980,1980-09-14,2,24.144,MIA,,CIN,W 17-16,2,2,100.0,1,3,33.3,0,5,0,0,,0
19,1980,1980-09-21,3,24.151,MIA,@,ATL,W 20-17,2,2,100.0,2,2,100.0,0,8,0,0,,0
20,1980,1980-09-28,4,24.158,MIA,,NOR,W 21-16,3,3,100.0,,,,0,3,,,,
21,1980,1980-10-05,5,24.165,MIA,,BAL,L 17-30,2,2,100.0,1,3,33.3,0,5,0,0,,0
22,1980,1980-10-12,6,24.172,MIA,@,NWE,L 0-34,,,,,,,,,,,,
23,1980,1980-10-19,7,24.179,MIA,,BUF,W 17-14,2,2,100.0,1,1,100.0,0,5,0,0,,0
24,1980,1980-10-27,8,24.187,MIA,@,NYJ,L 14-17,2,2,100.0,,,,0,2,,,,
25,1980,1980-11-02,9,24.193,MIA,@,OAK,L 10-16,1,1,100.0,1,3,33.3,0,4,0,0,,0
26,1980,1980-11-09,10,24.200,MIA,@,RAM,W 35-14,5,5,100.0,,,,0,5,,,,
27,1980,1980-11-16,11,24.207,MIA,,SFO,W 17-13,2,2,100.0,1,1,100.0,0,5,0,0,,0
28,1980,1980-11-20,12,24.211,MIA,,SDG,L 24-27,3,3,100.0,1,2,50.0,0,6,0,0,,0
29,1980,1980-11-30,13,24.221,MIA,@,PIT,L 10-23,1,1,100.0,1,1,100.0,0,4,0,0,,0
30,1980,1980-12-08,14,24.229,MIA,,NWE,W 16-13,1,1,100.0,3,3,100.0,0,10,0,0,,0
31,1980,1980-12-14,15,24.235,MIA,@,BAL,W 24-14,3,3,100.0,1,1,100.0,0,6,0,0,,0
32,1980,1980-12-20,16,24.241,MIA,,NYJ,L 17-24,2,2,100.0,1,3,33.3,0,5,0,0,,0
33,1981,1981-09-06,1,25.136,MIA,@,STL,W 20-7,2,2,100.0,2,2,100.0,0,8,0,0,,0
34,1981,1981-09-10,2,25.140,MIA,,PIT,W 30-10,3,3,100.0,1,3,33.3,0,6,0,0,,0
35,1981,1981-09-20,3,25.150,MIA,@,HOU,W 16-10,1,1,100.0,3,4,75.0,0,10,0,0,,0
36,1981,1981-09-27,4,25.157,MIA,@,BAL,W 31-28,4,4,100.0,1,1,100.0,0,7,0,0,,0
37,1981,1981-10-04,5,25.164,MIA,,NYJ,T 28-28,4,4,100.0,,2,0.0,0,4,0,0,,0
38,1981,1981-10-12,6,25.172,MIA,@,BUF,L 21-31,3,3,100.0,,,,0,3,,,,
39,1981,1981-10-18,7,25.178,MIA,,WAS,W 13-10,1,1,100.0,2,2,100.0,0,7,0,0,,0
40,1981,1981-10-25,8,25.185,MIA,@,DAL,L 27-28,3,4,75.0,,,,0,3,,,,
41,1981,1981-11-01,9,25.192,MIA,,BAL,W 27-10,3,3,100.0,2,2,100.0,0,9,0,0,,0
42,1981,1981-11-08,10,25.199,MIA,@,NWE,W 30-27,3,3,100.0,3,3,100.0,0,12,0,0,,0
43,1981,1981-11-15,11,25.206,MIA,,OAK,L 17-33,2,2,100.0,1,2,50.0,0,5,0,0,,0
44,1981,1981-11-22,12,25.213,MIA,@,NYJ,L 15-16,1,1,100.0,2,2,100.0,0,7,0,0,,0
45,1981,1981-11-30,13,25.221,MIA,,PHI,W 13-10,1,1,100.0,2,2,100.0,0,7,0,0,,0
46,1981,1981-12-06,14,25.227,MIA,,NWE,W 24-14,3,3,100.0,1,2,50.0,0,6,0,0,,0
47,1981,1981-12-13,15,25.234,MIA,@,KAN,W 17-7,2,2,100.0,1,1,100.0,0,5,0,0,,0
48,1981,1981-12-19,16,25.240,MIA,,BUF,W 16-6,1,1,100.0,3,3,100.0,0,10,0,0,,0
49,1982,1982-09-12,1,26.142,MIA,@,NYJ,W 45-28,6,6,100.0,1,1,100.0,0,9,0,0,,0
50,1982,1982-09-19,2,26.149,MIA,,BAL,W 24-20,3,3,100.0,1,1,100.0,0,6,0,0,,0
51,1982,1982-11-21,3,26.212,MIA,@,BUF,W 9-7,,,,3,4,75.0,0,9,0,0,,0
52,1982,1982-11-29,4,26.220,MIA,@,TAM,L 17-23,2,2,100.0,1,1,100.0,0,5,0,0,,0
53,1982,1982-12-05,5,26.226,MIA,,MIN,W 22-14,1,2,50.0,3,4,75.0,0,10,0,0,,0
54,1982,1982-12-12,6,26.233,MIA,@,NWE,L 0-3,,,,,1,0.0,0,0,0,0,,0
55,1982,1982-12-18,7,26.239,MIA,,NYJ,W 20-19,2,2,100.0,2,4,50.0,0,8,0,0,,0
56,1982,1982-12-27,8,26.248,MIA,,BUF,W 27-10,3,3,100.0,2,2,100.0,0,9,0,0,,0
57,1982,1983-01-02,9,26.254,MIA,@,BAL,W 34-7,4,4,100.0,2,2,100.0,0,10,0,0,,0
58,1983,1983-09-04,1,27.134,MIA,@,BUF,W 12-0,,,,4,4,100.0,0,12,0,0,,0
59,1983,1983-09-11,2,27.141,MIA,,NWE,W 34-24,4,4,100.0,2,2,100.0,0,10,0,0,,0
60,1983,1983-09-19,3,27.149,MIA,@,RAI,L 14-27,2,2,100.0,,1,0.0,0,2,0,0,,0
61,1983,1983-09-25,4,27.155,MIA,,KAN,W 14-6,2,2,100.0,,,,0,2,,,,
62,1983,1983-10-02,5,27.162,MIA,@,NOR,L 7-17,1,1,100.0,,1,0.0,0,1,0,0,,0
63,1983,1983-10-09,6,27.169,MIA,,BUF,L 35-38,5,5,100.0,,2,0.0,0,5,0,0,,0
64,1983,1983-10-16,7,27.176,MIA,@,NYJ,W 32-14,3,4,75.0,1,2,50.0,0,6,0,0,,0
65,1983,1983-10-23,8,27.183,MIA,@,BAL,W 21-7,3,3,100.0,,,,0,3,,,,
66,1983,1983-10-30,9,27.190,MIA,,RAM,W 30-14,3,4,75.0,1,2,50.0,0,6,0,0,,0
67,1983,1983-11-06,10,27.197,MIA,@,SFO,W 20-17,2,2,100.0,2,2,100.0,0,8,0,0,,0
68,1983,1983-11-13,11,27.204,MIA,@,NWE,L 6-17,,,,2,3,66.7,0,6,0,0,,0
69,1983,1983-11-20,12,27.211,MIA,,BAL,W 37-0,4,5,80.0,1,1,100.0,0,7,0,0,,0
70,1983,1983-11-28,13,27.219,MIA,,CIN,W 38-14,5,5,100.0,1,1,100.0,0,8,0,0,,0
71,1983,1983-12-04,14,27.225,MIA,@,HOU,W 24-17,3,3,100.0,1,1,100.0,0,6,0,0,,0
72,1983,1983-12-10,15,27.231,MIA,,ATL,W 31-24,4,4,100.0,1,2,50.0,0,7,0,0,,0
73,1983,1983-12-16,16,27.237,MIA,,NYJ,W 34-14,4,4,100.0,2,3,66.7,0,10,0,0,,0
74,1984,1984-09-02,1,28.132,MIA,@,WAS,W 35-17,5,5,100.0,,,,0,5,,,,
75,1984,1984-09-09,2,28.139,MIA,,NWE,W 28-7,4,4,100.0,,2,0.0,0,4,0,0,,0
76,1984,1984-09-17,3,28.147,MIA,@,BUF,W 21-17,3,3,100.0,,1,0.0,0,3,0,0,,0
77,1984,1984-09-23,4,28.153,MIA,,IND,W 44-7,5,6,83.3,1,2,50.0,0,8,0,0,,0
78,1984,1984-09-30,5,28.160,MIA,@,STL,W 36-28,3,4,75.0,3,4,75.0,0,12,0,0,,0
79,1984,1984-10-07,6,28.167,MIA,@,PIT,W 31-7,4,4,100.0,1,1,100.0,0,7,0,0,,0
80,1984,1984-10-14,7,28.174,MIA,,HOU,W 28-10,4,4,100.0,,3,0.0,0,4,0,0,,0
81,1984,1984-10-21,8,28.181,MIA,@,NWE,W 44-24,5,6,83.3,1,1,100.0,0,8,0,0,,0
82,1984,1984-10-28,9,28.188,MIA,,BUF,W 38-7,5,5,100.0,1,1,100.0,0,8,0,0,,0
83,1984,1984-11-04,10,28.195,MIA,@,NYJ,W 31-17,4,4,100.0,1,2,50.0,0,7,0,0,,0
84,1984,1984-11-11,11,28.202,MIA,,PHI,W 24-23,3,3,100.0,1,1,100.0,0,6,0,0,,0
85,1984,1984-11-18,12,28.209,MIA,@,SDG,L 28-34,4,4,100.0,,1,0.0,0,4,0,0,,0
86,1984,1984-11-26,13,28.217,MIA,,NYJ,W 28-17,4,4,100.0,,,,0,4,,,,
87,1984,1984-12-02,14,28.223,MIA,,RAI,L 34-45,4,5,80.0,,,,0,4,,,,
88,1984,1984-12-09,15,28.230,MIA,@,IND,W 35-17,5,5,100.0,,,,0,5,,,,
89,1984,1984-12-17,16,28.238,MIA,,DAL,W 28-21,4,4,100.0,,,,0,4,,,,
