ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2008,2008-12-07,13,22.338,HOU,@,GNB,W 24-21,*,26,120,4.62,0,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0,0.0,0,0
14,2008,2008-12-14,14,22.345,HOU,,TEN,W 13-12,*,24,100,4.17,0,6,3,15,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
15,2008,2008-12-21,15,22.352,HOU,@,OAK,L 16-27,*,18,66,3.67,0,7,5,36,7.20,0,71.4%,5.14,0,0,,0,0,0,0.0,0,0
16,2008,2008-12-28,16,22.359,HOU,,CHI,W 31-24,*,20,92,4.60,1,6,5,36,7.20,0,83.3%,6.00,0,0,,0,1,6,0.0,0,0
17,2009,2009-09-13,1,23.252,HOU,,NYJ,L 7-24,*,9,17,1.89,0,6,3,35,11.67,0,50.0%,5.83,0,0,,0,0,0,0.0,0,0
18,2009,2009-09-20,2,23.259,HOU,@,TEN,W 34-31,*,17,34,2.00,0,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0,0.0,0,0
19,2009,2009-09-27,3,23.266,HOU,,JAX,L 24-31,*,12,76,6.33,0,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,0.0,0,0
20,2009,2009-10-04,4,23.273,HOU,,OAK,W 29-6,*,21,65,3.10,1,2,2,24,12.00,1,100.0%,12.00,0,0,,0,2,12,0.0,0,0
21,2009,2009-10-11,5,23.280,HOU,@,ARI,L 21-28,*,13,39,3.00,0,6,6,59,9.83,0,100.0%,9.83,0,0,,0,0,0,0.0,0,0
22,2009,2009-10-18,6,23.287,HOU,@,CIN,W 28-17,*,19,43,2.26,0,6,6,102,17.00,1,100.0%,17.00,0,0,,0,1,6,0.0,0,0
23,2009,2009-10-25,7,23.294,HOU,,SFO,W 24-21,*,18,67,3.72,1,6,4,22,5.50,1,66.7%,3.67,0,0,,0,2,12,0.0,0,0
24,2009,2009-11-01,8,23.301,HOU,@,BUF,W 31-10,*,1,1,1.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
25,2009,2009-11-08,9,23.308,HOU,@,IND,L 17-20,,6,17,2.83,1,3,3,12,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0
26,2009,2009-11-23,10,23.323,HOU,,TEN,L 17-20,*,5,21,4.20,0,8,5,42,8.40,1,62.5%,5.25,0,0,,0,1,6,0.0,0,0
27,2009,2009-11-29,11,23.329,HOU,,IND,L 27-35,*,10,57,5.70,0,8,7,49,7.00,0,87.5%,6.13,0,0,,0,0,0,0.0,0,0
28,2010,2010-09-12,1,24.251,HOU,,IND,W 34-24,,6,29,4.83,0,0,0,0,,0,0.0%,,1,33,33.00,0,0,0,0.0,1,0
29,2010,2010-09-19,2,24.258,HOU,@,WAS,W 30-27,,3,14,4.67,0,0,0,0,,0,0.0%,,6,88,14.67,0,0,0,0.0,0,0
30,2010,2010-09-26,3,24.265,HOU,,DAL,L 13-27,,3,14,4.67,0,2,1,3,3.00,0,50.0%,1.50,5,122,24.40,0,0,0,0.0,1,0
31,2010,2010-10-03,4,24.272,HOU,@,OAK,W 31-24,*,5,37,7.40,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
32,2010,2010-10-10,5,24.279,HOU,,NYG,L 10-34,,2,-1,-0.50,0,0,0,0,,0,0.0%,,6,109,18.17,0,0,0,0.0,0,0
33,2010,2010-10-17,6,24.286,HOU,,KAN,W 35-31,,0,0,,0,0,0,0,,0,0.0%,,2,38,19.00,0,0,0,0.0,0,0
34,2010,2010-11-28,11,24.328,HOU,,TEN,W 20-0,,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0,0.0,0,0
35,2010,2010-12-02,12,24.332,HOU,@,PHI,L 24-34,,0,0,,0,0,0,0,,0,0.0%,,6,101,16.83,0,0,0,0.0,0,0
36,2010,2010-12-13,13,24.343,HOU,,BAL,L 28-34,,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0,0.0,0,0
37,2010,2010-12-19,14,24.349,HOU,@,TEN,L 17-31,,0,0,,0,0,0,0,,0,0.0%,,4,88,22.00,0,0,0,0.0,0,0
38,2010,2010-12-26,15,24.356,HOU,@,DEN,L 23-24,,0,0,,0,0,0,0,,0,0.0%,,3,65,21.67,0,0,0,0.0,0,0
39,2010,2011-01-02,16,24.363,HOU,,JAX,W 34-17,,0,0,,0,0,0,0,,0,0.0%,,4,85,21.25,0,0,0,0.0,0,0
40,2011,2011-09-11,1,25.250,HOU,,IND,W 34-7,,2,12,6.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
41,2011,2011-09-18,2,25.257,HOU,@,MIA,W 23-13,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
42,2011,2011-09-25,3,25.264,HOU,@,NOR,L 33-40,,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
43,2011,2011-10-02,4,25.271,MIA,@,SDG,L 16-26,,1,2,2.00,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,0.0,0,0
44,2011,2011-10-30,7,25.299,MIA,@,NYG,L 17-20,,5,7,1.40,1,0,0,0,,0,0.0%,,3,85,28.33,0,1,6,0.0,0,0
45,2011,2012-01-01,16,25.362,MIA,,NYJ,W 19-17,,11,55,5.00,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0
