ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.170,NOR,@,ATL,L 0-27,,,,
2,1981,1981-09-13,2,23.177,NOR,,RAM,W 23-17,,,,
3,1981,1981-09-20,3,23.184,NOR,@,NYG,L 7-20,,,,
4,1981,1981-09-27,4,23.191,NOR,@,SFO,L 14-21,,,,
5,1981,1981-10-04,5,23.198,NOR,,PIT,L 6-20,,,,
6,1981,1981-10-11,6,23.205,NOR,,PHI,L 14-31,,,,
7,1981,1981-10-18,7,23.212,NOR,@,CLE,L 17-20,,,,
8,1981,1981-10-25,8,23.219,NOR,,CIN,W 17-7,,,,
9,1981,1981-11-01,9,23.226,NOR,,ATL,L 10-41,,,,
10,1981,1981-11-08,10,23.233,NOR,@,RAM,W 21-13,,,,
11,1981,1981-11-15,11,23.240,NOR,@,MIN,L 10-20,,,,
12,1981,1981-11-22,12,23.247,NOR,@,HOU,W 27-24,,,,
13,1981,1981-11-29,13,23.254,NOR,,TAM,L 14-31,,,,
14,1981,1981-12-06,14,23.261,NOR,@,STL,L 3-30,,,,
15,1981,1981-12-13,15,23.268,NOR,,GNB,L 7-35,,,,
16,1981,1981-12-20,16,23.275,NOR,,SFO,L 17-21,,,,
17,1982,1982-09-12,1,24.176,NOR,,STL,L 7-21,1.0,0,0,0
18,1982,1982-09-19,2,24.183,NOR,@,CHI,W 10-0,,,,
19,1982,1982-11-21,3,24.246,NOR,,KAN,W 27-17,1.5,0,0,0
20,1982,1982-11-28,4,24.253,NOR,@,SFO,W 23-20,0.0,1,32,0
21,1982,1982-12-05,5,24.260,NOR,,TAM,L 10-13,,,,
22,1982,1982-12-12,6,24.267,NOR,@,ATL,L 0-35,1.0,0,0,0
23,1982,1982-12-19,7,24.274,NOR,@,DAL,L 7-21,1.0,0,0,0
24,1982,1982-12-26,8,24.281,NOR,,WAS,L 10-27,,,,
25,1982,1983-01-02,9,24.288,NOR,,ATL,W 35-6,,,,
26,1983,1983-09-04,1,25.168,NOR,,STL,W 28-17,1.0,0,0,0
27,1983,1983-09-11,2,25.175,NOR,@,RAM,L 27-30,,,,
28,1983,1983-09-18,3,25.182,NOR,,CHI,W 34-31,1.0,0,0,0
29,1983,1983-09-25,4,25.189,NOR,@,DAL,L 20-21,2.0,0,0,0
30,1983,1983-10-02,5,25.196,NOR,,MIA,W 17-7,,,,
31,1983,1983-10-09,6,25.203,NOR,@,ATL,W 19-17,,,,
32,1983,1983-10-16,7,25.210,NOR,,SFO,L 13-32,,,,
33,1983,1983-10-23,8,25.217,NOR,@,TAM,W 24-21,2.0,1,0,0
34,1983,1983-10-30,9,25.224,NOR,@,BUF,L 21-27,,,,
35,1983,1983-11-06,10,25.231,NOR,,ATL,W 27-10,0.5,0,0,0
36,1983,1983-11-13,11,25.238,NOR,@,SFO,L 0-27,1.0,0,0,0
37,1983,1983-11-21,12,25.246,NOR,,NYJ,L 28-31,2.0,0,0,0
38,1983,1983-11-27,13,25.252,NOR,,MIN,W 17-16,,,,
39,1983,1983-12-04,14,25.259,NOR,@,NWE,L 0-7,1.0,0,0,0
40,1983,1983-12-11,15,25.266,NOR,@,PHI,W 20-17,0.5,0,0,0
41,1983,1983-12-18,16,25.273,NOR,,RAM,L 24-26,1.0,0,0,0
42,1984,1984-09-02,1,26.166,NOR,,ATL,L 28-36,1.0,1,14,0
43,1984,1984-09-09,2,26.173,NOR,,TAM,W 17-13,1.5,0,0,0
