ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-12-30,16,25.004,TAM,,CAR,L 23-31,,2,9,4.50,0,3,2,16,8.00,0,66.7%,5.33,2,11,5.50,0,0,0,0.0,,
2,2008,2008-10-19,6,25.298,STL,,DAL,W 34-14,,,,,,,,,,,0.0%,,,,,,,,,,
3,2008,2008-10-26,7,25.305,STL,@,NWE,L 16-23,,,,,,,,,,,0.0%,,,,,,,,,,
4,2008,2008-11-09,9,25.319,STL,@,NYJ,L 3-47,,4,32,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
5,2008,2008-11-16,10,25.326,STL,@,SFO,L 16-35,,7,26,3.71,0,8,8,83,10.38,0,100.0%,10.38,0,0,,0,0,0,0.0,0,0
6,2008,2008-11-23,11,25.333,STL,,CHI,L 3-27,,7,10,1.43,0,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,0.0,0,0
7,2008,2008-11-30,12,25.340,STL,,MIA,L 12-16,,2,8,4.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
8,2008,2008-12-07,13,25.347,STL,@,ARI,L 10-34,,,,,,,,,,,0.0%,,,,,,,,,,
9,2008,2008-12-14,14,25.354,STL,,SEA,L 20-23,,4,29,7.25,0,2,0,0,,0,0.0%,0.00,2,59,29.50,0,0,0,0.0,0,0
10,2008,2008-12-21,15,25.361,STL,,SFO,L 16-17,,5,15,3.00,0,5,5,57,11.40,0,100.0%,11.40,3,75,25.00,0,0,0,0.0,0,0
11,2008,2008-12-28,16,26.002,STL,@,ATL,L 27-31,,3,20,6.67,0,2,2,9,4.50,0,100.0%,4.50,2,39,19.50,0,0,0,0.0,0,0
12,2009,2009-09-13,1,26.261,STL,@,SEA,L 0-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
13,2009,2009-09-20,2,26.268,STL,@,WAS,L 7-9,,2,13,6.50,0,0,0,0,,0,0.0%,,3,43,14.33,0,0,0,0.0,0,0
14,2009,2009-09-27,3,26.275,STL,,GNB,L 17-36,,2,1,0.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
15,2009,2009-10-04,4,26.282,STL,@,SFO,L 0-35,,2,12,6.00,0,1,1,2,2.00,0,100.0%,2.00,1,11,11.00,0,0,0,0.0,0,0
16,2009,2009-10-11,5,26.289,STL,,MIN,L 10-38,,1,13,13.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
17,2009,2009-10-18,6,26.296,STL,@,JAX,L 20-23,,1,2,2.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
18,2009,2009-10-25,7,26.303,STL,,IND,L 6-42,,3,16,5.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
19,2009,2009-11-01,8,26.310,STL,@,DET,W 17-10,,,,,,1,,,,,0.0%,,,,,,,,,,
20,2009,2009-11-15,9,26.324,STL,,NOR,L 23-28,,,,,,,,,,,0.0%,,,,,,,,,,
21,2009,2009-11-22,10,26.331,STL,,ARI,L 13-21,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
22,2009,2009-11-29,11,26.338,STL,,SEA,L 17-27,,1,-1,-1.00,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,0.0,0,0
23,2009,2009-12-06,12,26.345,STL,@,CHI,L 9-17,,0,0,,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
24,2009,2009-12-13,13,26.352,STL,@,TEN,L 7-47,,1,51,51.00,0,6,5,7,1.40,0,83.3%,1.17,0,0,,0,0,0,0.0,0,0
25,2009,2009-12-20,14,26.359,STL,,HOU,L 13-16,,3,5,1.67,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
26,2009,2009-12-27,15,27.001,STL,@,ARI,L 10-31,*,11,40,3.64,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
27,2009,2010-01-03,16,27.008,STL,,SFO,L 6-28,,,,,,1,,,,,0.0%,,,,,,,,,,
28,2010,2010-09-12,1,27.260,STL,,ARI,L 13-17,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2010,2010-09-19,2,27.267,STL,@,OAK,L 14-16,,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2010,2010-09-26,3,27.274,STL,,WAS,W 30-16,,14,49,3.50,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,1,6,0.0,0,0
31,2010,2010-10-03,4,27.281,STL,,SEA,W 20-3,,2,1,0.50,0,2,2,19,9.50,1,100.0%,9.50,0,0,,0,1,6,0.0,0,0
32,2010,2010-10-10,5,27.288,STL,@,DET,L 6-44,,3,14,4.67,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
33,2010,2010-10-17,6,27.295,STL,,SDG,W 20-17,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
34,2010,2010-10-24,7,27.302,STL,@,TAM,L 17-18,,4,19,4.75,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,1
35,2010,2010-10-31,8,27.309,STL,,CAR,W 20-10,,1,1,1.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
36,2010,2010-11-14,9,27.323,STL,@,SFO,L 20-23,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
37,2010,2010-11-21,10,27.330,STL,,ATL,L 17-34,,,,,,,,,,,0.0%,,,,,,,,,,
38,2010,2010-11-28,11,27.337,STL,@,DEN,W 36-33,,2,4,2.00,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0
39,2010,2010-12-05,12,27.344,STL,@,ARI,W 19-6,,4,10,2.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
40,2010,2010-12-26,15,28.000,STL,,SFO,W 25-17,,0,0,,0,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,0,0,0.0,0,0
41,2010,2011-01-02,16,28.007,STL,@,SEA,L 6-16,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
