ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
46,1997,1997-12-07,14,29.174,WAS,@,ARI,W 38-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,313,44.71,0
47,1997,1997-12-13,15,29.180,WAS,@,NYG,L 10-30,,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,,,3,123,41.00,0
48,1997,1997-12-21,16,29.188,WAS,,PHI,W 35-32,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,141,47.00,0
49,1998,1998-09-06,1,30.082,WAS,@,NYG,L 24-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,217,43.40,0
50,1998,1998-09-14,2,30.090,WAS,,SFO,L 10-45,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,198,49.50,0
51,1998,1998-09-20,3,30.096,WAS,@,SEA,L 14-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,215,43.00,0
52,1998,1998-09-27,4,30.103,WAS,,DEN,L 16-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,212,53.00,0
53,1998,1998-10-04,5,30.110,WAS,,DAL,L 10-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,309,44.14,0
54,1998,1998-10-11,6,30.117,WAS,@,PHI,L 12-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,182,45.50,0
55,1998,1998-10-18,7,30.124,WAS,@,MIN,L 7-41,,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0.0,,,8,350,43.75,0
56,1998,1998-11-01,8,30.138,WAS,,NYG,W 21-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,10,435,43.50,0
57,1998,1998-11-08,9,30.145,WAS,@,ARI,L 27-29,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,,,5,215,43.00,0
58,1998,1998-11-15,10,30.152,WAS,,PHI,W 28-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,8,386,48.25,0
59,1998,1998-11-22,11,30.159,WAS,,ARI,L 42-45,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,3,128,42.67,0
60,1998,1998-11-29,12,30.166,WAS,@,OAK,W 29-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,325,46.43,0
61,1998,1998-12-06,13,30.173,WAS,,SDG,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,154,38.50,0
62,1998,1998-12-13,14,30.180,WAS,@,CAR,W 28-25,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,232,46.40,1
63,1998,1998-12-19,15,30.186,WAS,,TAM,W 20-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,8,319,39.88,0
64,1998,1998-12-27,16,30.194,WAS,@,DAL,L 7-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,226,37.67,0
65,1999,1999-09-12,1,31.088,WAS,,DAL,L 35-41,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,195,39.00,0
66,1999,1999-09-19,2,31.095,WAS,@,NYG,W 50-21,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,127,42.33,0
67,1999,1999-09-26,3,31.102,WAS,@,NYJ,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,265,44.17,0
68,1999,1999-10-03,4,31.109,WAS,,CAR,W 38-36,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,259,43.17,0
69,1999,1999-10-17,5,31.123,WAS,@,ARI,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,239,39.83,0
70,1999,1999-11-07,8,31.144,WAS,,BUF,L 17-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,61,30.50,0
71,1999,1999-11-14,9,31.151,WAS,@,PHI,L 28-35,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,93,46.50,0
72,1999,1999-11-21,10,31.158,WAS,,NYG,W 23-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,137,45.67,0
73,1999,1999-11-28,11,31.165,WAS,,PHI,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,105,35.00,0
74,1999,1999-12-05,12,31.172,WAS,@,DET,L 17-33,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,227,37.83,0
75,1999,1999-12-12,13,31.179,WAS,,ARI,W 28-3,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,204,40.80,0
76,1999,1999-12-19,14,31.186,WAS,@,IND,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,179,44.75,0
77,1999,1999-12-26,15,31.193,WAS,@,SFO,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,210,42.00,0
78,1999,2000-01-02,16,31.200,WAS,,MIA,W 21-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,263,43.83,0
79,2000,2000-09-03,1,32.079,MIA,,SEA,W 23-0,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,283,40.43,0
80,2000,2000-09-10,2,32.086,MIA,@,MIN,L 7-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,9,394,43.78,0
81,2000,2000-09-17,3,32.093,MIA,,BAL,W 19-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,3,145,48.33,0
82,2000,2000-09-24,4,32.100,MIA,,NWE,W 10-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,264,44.00,0
83,2000,2000-10-01,5,32.107,MIA,@,CIN,W 31-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,3,181,60.33,0
84,2000,2000-10-08,6,32.114,MIA,,BUF,W 22-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,264,37.71,0
85,2000,2000-10-23,7,32.129,MIA,@,NYJ,L 37-40,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,8,322,40.25,0
86,2000,2000-10-29,8,32.135,MIA,,GNB,W 28-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,235,39.17,0
87,2000,2000-11-05,9,32.142,MIA,@,DET,W 23-8,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,204,40.80,0
88,2000,2000-11-12,10,32.149,MIA,@,SDG,W 17-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,288,41.14,0
89,2000,2000-11-19,11,32.156,MIA,,NYJ,L 3-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,214,35.67,0
90,2000,2000-11-26,12,32.163,MIA,@,IND,W 17-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,347,49.57,0
91,2000,2000-12-03,13,32.170,MIA,@,BUF,W 33-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,161,40.25,0
92,2000,2000-12-10,14,32.177,MIA,,TAM,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,175,43.75,0
93,2000,2000-12-17,15,32.184,MIA,,IND,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,202,40.40,0
94,2000,2000-12-24,16,32.191,MIA,@,NWE,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,191,38.20,0
95,2001,2001-09-09,1,33.085,MIA,@,TEN,W 31-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,8,348,43.50,0
96,2001,2001-09-23,2,33.099,MIA,,OAK,W 18-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,312,44.57,0
97,2001,2001-09-30,3,33.106,MIA,@,STL,L 10-42,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,3,123,41.00,0
98,2001,2001-10-07,4,33.113,MIA,,NWE,W 30-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,163,40.75,0
99,2001,2001-10-14,5,33.120,MIA,@,NYJ,L 17-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,3,120,40.00,0
100,2001,2001-10-28,6,33.134,MIA,@,SEA,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,2,90,45.00,0
101,2001,2001-11-04,7,33.141,MIA,,CAR,W 23-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,151,37.75,0
102,2001,2001-11-11,8,33.148,MIA,@,IND,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,266,44.33,0
103,2001,2001-11-18,9,33.155,MIA,,NYJ,L 0-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,243,40.50,0
104,2001,2001-11-25,10,33.162,MIA,@,BUF,W 34-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,280,46.67,0
105,2001,2001-12-02,11,33.169,MIA,,DEN,W 21-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,300,42.86,0
106,2001,2001-12-10,12,33.177,MIA,,IND,W 41-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,3,93,31.00,0
107,2001,2001-12-16,13,33.183,MIA,@,SFO,L 0-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,6,197,32.83,0
108,2001,2001-12-22,14,33.189,MIA,@,NWE,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,4,141,35.25,0
109,2001,2001-12-30,15,33.197,MIA,,ATL,W 21-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,7,262,37.43,0
110,2001,2002-01-06,16,33.204,MIA,,BUF,W 34-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,,,5,232,46.40,0
111,2002,2002-09-08,1,34.084,NYJ,@,BUF,W 37-31,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,3,115,38.33,0
112,2002,2002-09-15,2,34.091,NYJ,,NWE,L 7-44,,1,14,14.00,0,0,0,,0,0,0,,0,,,,0.0,,,7,319,45.57,0
113,2002,2002-09-22,3,34.098,NYJ,@,MIA,L 3-30,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,6,242,40.33,0
114,2002,2002-09-29,4,34.105,NYJ,@,JAX,L 3-28,,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0.0,,,3,145,48.33,0
115,2002,2002-10-06,5,34.112,NYJ,,KAN,L 25-29,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,3,139,46.33,0
116,2002,2002-10-20,6,34.126,NYJ,,MIN,W 20-7,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,2,55,27.50,0
117,2002,2002-10-27,7,34.133,NYJ,,CLE,L 21-24,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,4,159,39.75,0
118,2002,2002-11-03,8,34.140,NYJ,@,SDG,W 44-13,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,4,183,45.75,0
119,2002,2002-11-10,9,34.147,NYJ,,MIA,W 13-10,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,7,288,41.14,0
120,2002,2002-11-17,10,34.154,NYJ,@,DET,W 31-14,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,2,90,45.00,0
121,2002,2002-11-24,11,34.161,NYJ,,BUF,W 31-13,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,2,75,37.50,0
122,2002,2002-12-02,12,34.169,NYJ,@,OAK,L 20-26,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,4,168,42.00,0
123,2002,2002-12-08,13,34.175,NYJ,,DEN,W 19-13,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,3,103,34.33,0
124,2002,2002-12-15,14,34.182,NYJ,@,CHI,L 13-20,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,3,128,42.67,0
125,2002,2002-12-22,15,34.189,NYJ,@,NWE,W 30-17,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,6,221,36.83,0
126,2002,2002-12-29,16,34.196,NYJ,,GNB,W 42-17,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,4,154,38.50,0
127,2003,2003-10-05,4,35.111,MIA,@,NYG,W 23-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,174,34.80,0
128,2003,2003-10-12,5,35.118,MIA,@,JAX,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,221,44.20,0
129,2003,2003-10-19,6,35.125,MIA,,NWE,L 13-19,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,129,32.25,0
130,2003,2003-10-27,7,35.133,MIA,@,SDG,W 26-10,,1,7,7.00,0,0,0,,0,0,0,,,,,,0.0,,,4,138,34.50,0
131,2003,2003-11-02,8,35.139,MIA,,IND,L 17-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,317,45.29,0
132,2003,2003-11-09,9,35.146,MIA,@,TEN,L 7-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,292,41.71,0
133,2003,2003-11-16,10,35.153,MIA,,BAL,W 9-6,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,264,37.71,0
134,2003,2003-11-23,11,35.160,MIA,,WAS,W 24-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,181,45.25,0
135,2003,2003-11-27,12,35.164,MIA,@,DAL,W 40-21,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,170,42.50,0
136,2003,2003-12-07,13,35.174,MIA,@,NWE,L 0-12,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,11,406,36.91,0
137,2003,2003-12-15,14,35.182,MIA,,PHI,L 27-34,,1,23,23.00,0,0,0,,0,0,0,,,,,,0.0,,,3,102,34.00,0
138,2003,2003-12-21,15,35.188,MIA,@,BUF,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,237,33.86,0
139,2003,2003-12-28,16,35.195,MIA,,NYJ,W 23-21,,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,,,0,0,,0
140,2004,2004-09-11,1,36.087,MIA,,TEN,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,215,43.00,0
141,2004,2004-09-19,2,36.095,MIA,@,CIN,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,10,400,40.00,0
142,2004,2004-09-26,3,36.102,MIA,,PIT,L 3-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,229,38.17,0
143,2004,2004-10-03,4,36.109,MIA,,NYJ,L 9-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,224,44.80,0
144,2004,2004-10-10,5,36.116,MIA,@,NWE,L 10-24,,1,3,3.00,0,0,0,,0,0,0,,,,,,0.0,,,3,120,40.00,0
145,2004,2004-10-17,6,36.123,MIA,@,BUF,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,187,37.40,0
146,2004,2004-10-24,7,36.130,MIA,,STL,W 31-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,180,45.00,0
147,2004,2004-11-01,8,36.138,MIA,@,NYJ,L 14-41,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,8,316,39.50,0
148,2004,2004-11-07,9,36.144,MIA,,ARI,L 23-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,232,46.40,0
149,2004,2004-11-21,10,36.158,MIA,@,SEA,L 17-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,8,334,41.75,0
150,2004,2004-11-28,11,36.165,MIA,@,SFO,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,7,302,43.14,0
151,2004,2004-12-05,12,36.172,MIA,,BUF,L 32-42,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,225,45.00,0
152,2004,2004-12-12,13,36.179,MIA,@,DEN,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,8,361,45.13,0
153,2004,2004-12-20,14,36.187,MIA,,NWE,W 29-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,274,45.67,0
154,2004,2004-12-26,15,36.193,MIA,,CLE,W 10-7,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,8,316,39.50,0
155,2004,2005-01-02,16,36.200,MIA,@,BAL,L 23-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,173,34.60,0
156,2006,2006-09-10,1,38.086,STL,,DEN,W 18-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,150,50.00,0
157,2006,2006-09-17,2,38.093,STL,@,SFO,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,216,43.20,0
158,2006,2006-09-24,3,38.100,STL,@,ARI,W 16-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,114,38.00,0
159,2006,2006-10-01,4,38.107,STL,,DET,W 41-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,175,43.75,0
160,2006,2006-10-08,5,38.114,STL,@,GNB,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,221,44.20,0
161,2006,2006-10-15,6,38.121,STL,,SEA,L 28-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,187,37.40,0
162,2006,2006-10-29,7,38.135,STL,@,SDG,L 24-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,204,40.80,0
163,2006,2006-11-05,8,38.142,STL,,KAN,L 17-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,146,48.67,0
164,2006,2006-11-12,9,38.149,STL,@,SEA,L 22-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,131,43.67,0
165,2006,2006-11-19,10,38.156,STL,@,CAR,L 0-15,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,9,416,46.22,0
166,2006,2006-11-26,11,38.163,STL,,SFO,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,203,40.60,0
167,2006,2006-12-03,12,38.170,STL,,ARI,L 20-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,98,32.67,0
168,2006,2006-12-11,13,38.178,STL,,CHI,L 27-42,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,275,45.83,0
169,2006,2006-12-17,14,38.184,STL,@,OAK,W 20-0,,2,19,9.50,0,0,0,,0,0,0,,,,,,0.0,,,5,249,49.80,0
170,2006,2006-12-24,15,38.191,STL,,WAS,W 37-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,206,41.20,1
171,2006,2006-12-31,16,38.198,STL,@,MIN,W 41-21,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,141,47.00,0
172,2007,2007-09-09,1,39.085,HOU,,KAN,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,165,55.00,0
173,2007,2007-09-16,2,39.092,HOU,@,CAR,W 34-21,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,196,39.20,0
174,2007,2007-09-23,3,39.099,HOU,,IND,L 24-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,110,36.67,0
175,2007,2007-09-30,4,39.106,HOU,@,ATL,L 16-26,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,105,52.50,0
176,2007,2007-10-07,5,39.113,HOU,,MIA,W 22-19,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,1,47,47.00,0
177,2007,2007-10-14,6,39.120,HOU,@,JAX,L 17-37,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,89,44.50,0
178,2007,2007-10-21,7,39.127,HOU,,TEN,L 36-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,225,45.00,0
179,2007,2007-10-28,8,39.134,HOU,@,SDG,L 10-35,,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,,,4,173,43.25,0
180,2007,2007-11-04,9,39.141,HOU,@,OAK,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,84,28.00,0
181,2007,2007-11-18,10,39.155,HOU,,NOR,W 23-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,139,46.33,0
182,2007,2007-11-25,11,39.162,HOU,@,CLE,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,137,34.25,0
183,2007,2007-12-02,12,39.169,HOU,@,TEN,L 20-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,249,41.50,0
