ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,23.303,MIN,,KAN,W 27-10,,,
2,1970,1970-09-27,2,23.310,MIN,,NOR,W 26-0,,,
3,1970,1970-10-04,3,23.317,MIN,@,GNB,L 10-13,,,
4,1970,1970-10-11,4,23.324,MIN,@,CHI,W 24-0,,,
5,1970,1970-10-18,5,23.331,MIN,,DAL,W 54-13,,,
6,1970,1970-10-26,6,23.339,MIN,,RAM,W 13-3,,,
7,1970,1970-11-01,7,23.345,MIN,@,DET,W 30-17,,,
8,1970,1970-11-08,8,23.352,MIN,@,WAS,W 19-10,,,
9,1970,1970-11-15,9,23.359,MIN,,DET,W 24-20,,,
10,1970,1970-11-22,10,24.001,MIN,,GNB,W 10-3,,,
11,1970,1970-11-29,11,24.008,MIN,@,NYJ,L 10-20,,,
12,1970,1970-12-05,12,24.014,MIN,,CHI,W 16-13,,,
13,1970,1970-12-13,13,24.022,MIN,@,BOS,W 35-14,,,
14,1970,1970-12-20,14,24.029,MIN,@,ATL,W 37-7,,,
15,1971,1971-09-19,1,24.302,STL,,WAS,L 17-24,,,
16,1971,1971-09-27,2,24.310,STL,,NYJ,W 17-10,,,
17,1971,1971-10-03,3,24.316,STL,,NYG,L 20-21,1,19,0
18,1971,1971-10-10,4,24.323,STL,@,ATL,W 26-9,,,
19,1971,1971-10-17,5,24.330,STL,@,WAS,L 0-20,,,
20,1971,1971-10-24,6,24.337,STL,,SFO,L 14-26,,,
21,1971,1971-10-31,7,24.344,STL,@,BUF,W 28-23,,,
22,1971,1971-11-07,8,24.351,STL,,DAL,L 13-16,,,
23,1971,1971-11-15,9,24.359,STL,@,SDG,L 17-20,,,
24,1971,1971-12-12,13,25.021,STL,@,PHI,L 7-19,,,
25,1971,1971-12-18,14,25.027,STL,@,DAL,L 12-31,,,
26,1972,1972-09-17,1,25.301,STL,@,BAL,W 10-3,1,26,0
27,1972,1972-09-24,2,25.308,STL,@,WAS,L 10-24,,,
28,1972,1972-10-01,3,25.315,STL,,PIT,L 19-25,,,
29,1972,1972-10-08,4,25.322,STL,@,MIN,W 19-17,1,2,0
