ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1962,1962-09-30,3,23.235,DAL,@,RAM,W 27-17,5,17,3.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1962,1962-10-14,5,23.249,DAL,,PHI,W 41-19,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1962,1962-11-04,8,23.270,DAL,@,WAS,W 38-10,15,66,4.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
4,1962,1962-11-18,10,23.284,DAL,,CHI,L 33-34,9,93,10.33,1,2,33,16.50,1,0,0,,0,0,0,,0,0,,,2,25,12.50,0,2,12
5,1962,1962-11-25,11,23.291,DAL,@,PHI,L 14-28,2,18,9.00,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,0,0
6,1962,1962-12-02,12,23.298,DAL,,CLE,W 45-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
7,1962,1962-12-09,13,23.305,DAL,@,STL,L 20-52,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,40,10.00,0,0,0
8,1962,1962-12-16,14,23.312,DAL,@,NYG,L 31-41,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,5,132,26.40,0,0,0
9,1963,1963-09-14,1,24.219,DAL,,STL,L 7-34,14,68,4.86,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1963,1963-09-22,2,24.227,DAL,,CLE,L 24-41,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,0,0
11,1963,1963-09-29,3,24.234,DAL,@,WAS,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0
12,1963,1963-10-06,4,24.241,DAL,@,PHI,L 21-24,10,19,1.90,2,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
13,1963,1963-10-13,5,24.248,DAL,,DET,W 17-14,18,87,4.83,0,3,39,13.00,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0
14,1963,1963-10-20,6,24.255,DAL,@,NYG,L 21-37,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,112,28.00,0,0,0
15,1963,1963-10-27,7,24.262,DAL,@,PIT,L 21-27,9,34,3.78,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0
16,1963,1963-11-03,8,24.269,DAL,,WAS,W 35-20,11,18,1.64,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,2,82,41.00,0,0,0
17,1963,1963-11-17,10,24.283,DAL,,PHI,W 27-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,3,3.00,0,0,0
18,1963,1963-11-24,11,24.290,DAL,@,CLE,L 17-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0
19,1963,1963-12-01,12,24.297,DAL,,NYG,L 27-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,30,15.00,0,0,0
20,1963,1963-12-08,13,24.304,DAL,,PIT,L 19-24,24,85,3.54,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0
21,1963,1963-12-15,14,24.311,DAL,@,STL,W 28-24,7,22,3.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1964,1964-09-12,1,25.218,DAL,,STL,L 6-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0
23,1966,1966-11-13,9,27.279,PIT,,STL,W 30-9,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1966,1966-11-20,10,27.286,PIT,,DAL,L 7-20,6,12,2.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
25,1966,1966-11-27,11,27.293,PIT,@,STL,L 3-6,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1966,1966-12-04,12,27.300,PIT,@,PHI,L 23-27,6,11,1.83,0,2,26,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1966,1966-12-11,13,27.307,PIT,@,NYG,W 47-28,6,24,4.00,0,3,38,12.67,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
28,1966,1966-12-18,14,27.314,PIT,@,ATL,W 57-33,8,27,3.38,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
