ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1964,1964-09-19,2,22.067,HOU,,OAK,W 42-28,0,0,,0,0,0,,0,1,17,0
2,1964,1964-10-04,4,22.082,HOU,@,KAN,L 7-28,0,0,,0,0,0,,0,2,2,0
3,1964,1964-10-11,5,22.089,HOU,,BUF,L 17-48,0,0,,0,0,0,,0,1,8,0
4,1964,1964-12-20,14,22.159,HOU,,DEN,W 34-15,0,0,,0,0,0,,0,1,62,0
5,1965,1965-09-19,2,23.067,HOU,,BOS,W 31-10,0,0,,0,0,0,,0,2,31,0
6,1965,1965-09-26,3,23.074,HOU,@,OAK,L 17-21,0,0,,0,0,0,,0,1,26,0
7,1965,1965-10-17,5,23.095,HOU,@,DEN,L 17-28,0,0,,0,0,0,,0,1,8,0
8,1965,1965-10-31,7,23.109,HOU,@,BUF,W 19-17,0,0,,0,0,0,,0,3,50,0
9,1965,1965-11-14,9,23.123,HOU,,DEN,L 21-31,0,7,,0,,,,,,,
10,1965,1965-11-21,10,23.130,HOU,@,NYJ,L 14-41,0,0,,0,0,0,,0,1,27,0
11,1965,1965-11-28,11,23.137,HOU,@,KAN,L 21-52,2,60,30.00,0,0,0,,0,0,0,0
12,1965,1965-12-05,12,23.144,HOU,,BUF,L 18-29,3,72,24.00,0,1,4,4.00,0,0,0,0
13,1965,1965-12-12,13,23.151,HOU,,SDG,L 26-37,0,0,,0,0,0,,0,1,14,0
14,1965,1965-12-18,14,23.157,HOU,@,BOS,L 14-42,2,42,21.00,0,0,0,,0,0,0,0
15,1966,1966-10-16,6,24.094,HOU,,NYJ,W 24-0,0,0,,0,0,0,,0,2,0,0
16,1966,1966-12-04,12,24.143,HOU,,SDG,L 22-28,0,0,,0,0,0,,0,1,12,0
17,1967,1967-09-17,2,25.065,HOU,@,BUF,W 20-3,0,0,,0,0,0,,0,1,62,0
18,1967,1967-10-01,4,25.079,HOU,,DEN,W 10-6,0,0,,0,0,0,,0,1,20,0
19,1967,1967-10-15,5,25.093,HOU,@,NYJ,T 28-28,0,0,,0,0,0,,0,1,40,0
20,1968,1968-10-13,6,26.091,HOU,@,BOS,W 16-0,0,0,,0,0,0,,0,1,3,0
21,1968,1968-10-27,8,26.105,HOU,@,BUF,W 30-7,0,0,,0,0,0,,0,1,28,0
22,1968,1968-11-28,12,26.137,HOU,@,KAN,L 10-24,0,0,,0,0,0,,0,1,11,0
23,1969,1969-10-05,4,27.083,HOU,,BUF,W 28-14,0,0,,0,0,0,,0,2,9,0
24,1969,1969-10-20,6,27.098,HOU,@,NYJ,L 17-26,0,0,,0,0,0,,0,1,20,0
25,1969,1969-11-27,12,27.136,HOU,,SDG,L 17-21,0,0,,0,0,0,,0,1,7,0
26,1970,1970-09-21,1,28.069,NYJ,@,CLE,L 21-31,,,,,,,,,,,
27,1970,1970-09-27,2,28.075,NYJ,@,BOS,W 31-21,,,,,,,,,,,
28,1970,1970-10-04,3,28.082,NYJ,@,BUF,L 31-34,0,0,,0,0,0,,0,1,20,0
29,1970,1970-10-10,4,28.088,NYJ,,MIA,L 6-20,,,,,,,,,,,
30,1970,1970-10-18,5,28.096,NYJ,,BAL,L 22-29,0,0,,0,0,0,,0,2,35,0
31,1970,1970-10-25,6,28.103,NYJ,,BUF,L 6-10,0,0,,0,0,0,,0,1,6,0
32,1970,1970-11-01,7,28.110,NYJ,,NYG,L 10-22,,,,,,,,,,,
33,1970,1970-11-08,8,28.117,NYJ,@,PIT,L 17-21,,,,,,,,,,,
34,1970,1970-11-15,9,28.124,NYJ,@,RAM,W 31-20,,,,,,,,,,,
35,1970,1970-11-22,10,28.131,NYJ,,BOS,W 17-3,,,,,,,,,,,
36,1970,1970-11-29,11,28.138,NYJ,,MIN,W 20-10,0,0,,0,0,0,,0,2,19,0
37,1970,1970-12-06,12,28.145,NYJ,,OAK,L 13-14,0,0,,0,0,0,,0,1,19,0
38,1970,1970-12-13,13,28.152,NYJ,@,MIA,L 10-16,0,0,,0,0,0,,0,1,0,0
39,1970,1970-12-19,14,28.158,NYJ,@,BAL,L 20-35,,,,,,,,,,,
40,1971,1971-09-27,2,29.075,NYJ,@,STL,L 10-17,,,,,,,,,,,
41,1971,1971-10-03,3,29.081,NYJ,@,MIA,W 14-10,0,0,,0,0,0,,0,1,26,0
42,1971,1971-10-10,4,29.088,NYJ,@,NWE,L 0-20,,,,,,,,,,,
43,1971,1971-10-17,5,29.095,NYJ,,BUF,W 28-17,,,,,,,,,,,
44,1971,1971-10-24,6,29.102,NYJ,,MIA,L 14-30,,,,,,,,,,,
45,1971,1971-10-31,7,29.109,NYJ,@,SDG,L 21-49,0,0,,0,1,0,0.00,0,0,0,0
46,1971,1971-11-07,8,29.116,NYJ,,KAN,W 13-10,0,0,,0,0,0,,0,1,5,0
47,1971,1971-11-14,9,29.123,NYJ,,BAL,L 13-14,,,,,,,,,,,
48,1971,1971-11-21,10,29.130,NYJ,@,BUF,W 20-7,0,0,,0,0,0,,0,1,15,0
49,1971,1971-11-28,11,29.137,NYJ,,SFO,L 21-24,,,,,,,,,,,
50,1971,1971-12-04,12,29.143,NYJ,@,DAL,L 10-52,,,,,,,,,,,
51,1971,1971-12-12,13,29.151,NYJ,,NWE,W 13-6,0,0,,0,0,0,,0,1,0,0
52,1971,1971-12-19,14,29.158,NYJ,,CIN,W 35-21,,,,,,,,,,,
53,1972,1972-09-17,1,30.065,NYJ,@,BUF,W 41-24,,,,,,,,,,,
54,1972,1972-09-24,2,30.072,NYJ,@,BAL,W 44-34,1,20,20.00,0,0,0,,0,0,0,0
55,1972,1972-10-01,3,30.079,NYJ,@,HOU,L 20-26,1,12,12.00,0,0,0,,0,0,0,0
56,1972,1972-10-08,4,30.086,NYJ,,MIA,L 17-27,2,41,20.50,0,0,0,,0,0,0,0
57,1972,1972-10-15,5,30.093,NYJ,@,NWE,W 41-13,,,,,,,,,,,
58,1972,1972-10-22,6,30.100,NYJ,,BAL,W 24-20,,,,,,,,,,,
59,1972,1972-10-29,7,30.107,NYJ,,NWE,W 34-10,0,0,,0,2,23,11.50,0,0,0,0
60,1972,1972-11-05,8,30.114,NYJ,,WAS,L 17-35,,,,,,,,,,,
61,1972,1972-11-12,9,30.121,NYJ,,BUF,W 41-3,,,,,,,,,,,
62,1972,1972-11-19,10,30.128,NYJ,@,MIA,L 24-28,0,0,,0,0,0,,0,1,43,0
63,1972,1972-11-23,11,30.132,NYJ,@,DET,L 20-37,0,0,,0,1,2,2.00,0,0,0,0
64,1972,1972-12-03,12,30.142,NYJ,,NOR,W 18-17,,,,,,,,,,,
65,1972,1972-12-11,13,30.150,NYJ,@,OAK,L 16-24,,,,,,,,,,,
66,1972,1972-12-17,14,30.156,NYJ,,CLE,L 10-26,,,,,,,,,,,
