ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1997,1997-09-21,4,24.194,DEN,,CIN,W 38-20,,,
2,1997,1997-09-28,5,24.201,DEN,@,ATL,W 29-21,,,
3,1997,1997-10-06,6,24.209,DEN,,NWE,W 34-13,,,
4,1997,1997-10-26,8,24.229,DEN,@,BUF,W 23-20,,,
5,1997,1997-11-02,9,24.236,DEN,,SEA,W 30-27,,,
6,1997,1997-11-09,10,24.243,DEN,,CAR,W 34-0,,,
7,1997,1997-11-16,11,24.250,DEN,@,KAN,L 22-24,,,
8,1997,1997-11-24,12,24.258,DEN,,OAK,W 31-3,,,
9,1997,1997-11-30,13,24.264,DEN,@,SDG,W 38-28,,,
10,1997,1997-12-07,14,24.271,DEN,@,PIT,L 24-35,,,
11,1997,1997-12-15,15,24.279,DEN,@,SFO,L 17-34,,,
12,1997,1997-12-21,16,24.285,DEN,,SDG,W 38-3,,,
13,1998,1998-09-06,1,25.179,CAR,,ATL,L 14-19,,,
14,1998,1998-09-13,2,25.186,CAR,@,NOR,L 14-19,,,
15,1998,1998-09-27,3,25.200,CAR,,GNB,L 30-37,,,
16,1998,1998-10-04,4,25.207,CAR,@,ATL,L 23-51,,,
17,1998,1998-10-11,5,25.214,CAR,@,DAL,L 20-27,,,
18,1998,1998-10-18,6,25.221,CAR,@,TAM,L 13-16,,,
19,1998,1998-10-25,7,25.228,CAR,,BUF,L 14-30,,,
20,1998,1998-11-01,8,25.235,CAR,,NOR,W 31-17,,,
21,1998,1998-11-08,9,25.242,CAR,@,SFO,L 23-25,1,24,0
22,1998,1998-11-15,10,25.249,CAR,,MIA,L 9-13,,,
23,1998,1998-11-22,11,25.256,CAR,@,STL,W 24-20,,,
24,1998,1998-12-06,13,25.270,CAR,,SFO,L 28-31,,,
25,1998,1998-12-13,14,25.277,CAR,,WAS,L 25-28,,,
26,1998,1998-12-20,15,25.284,CAR,,STL,W 20-13,,,
27,1998,1998-12-27,16,25.291,CAR,@,IND,W 27-19,,,
