ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
23,1980,1980-10-12,6,24.095,MIN,,CHI,W 13-7,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1980,1980-10-19,7,24.102,MIN,@,CIN,L 0-14,,,,,,,,,,,,,,,,,,,,,,,,,
25,1980,1980-10-26,8,24.109,MIN,@,GNB,L 3-16,,,,,,,,,,,,,,,,,,,,,,,,,
26,1980,1980-11-02,9,24.116,MIN,@,WAS,W 39-14,,,,,,,,,,,,,,,,,,,,,,,,,
27,1980,1980-11-09,10,24.123,MIN,,DET,W 34-0,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1980,1980-11-16,11,24.130,MIN,,TAM,W 38-30,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1980,1980-11-23,12,24.137,MIN,,GNB,L 13-25,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1980,1980-11-30,13,24.144,MIN,@,NOR,W 23-20,,,,,,,,,,,,,,,,,,,,,,,,,
31,1980,1980-12-07,14,24.151,MIN,@,TAM,W 21-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1980,1980-12-14,15,24.158,MIN,,CLE,W 28-23,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1980,1980-12-21,16,24.165,MIN,@,HOU,L 16-20,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1981,1981-09-05,1,25.058,MIN,@,TAM,L 13-21,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1981,1981-09-14,2,25.067,MIN,,OAK,L 10-36,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
36,1981,1981-09-20,3,25.073,MIN,,DET,W 26-24,1,43,43.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1981,1981-09-27,4,25.080,MIN,@,GNB,W 30-13,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1981,1981-10-04,5,25.087,MIN,,CHI,W 24-21,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
39,1981,1981-10-11,6,25.094,MIN,@,SDG,W 33-31,6,120,20.00,2,1,17,17.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
40,1981,1981-10-18,7,25.101,MIN,,PHI,W 35-23,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1981,1981-10-25,8,25.108,MIN,@,STL,L 17-30,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
42,1981,1981-11-02,9,25.116,MIN,@,DEN,L 17-19,3,32,10.67,0,1,38,38.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1981,1981-11-08,10,25.122,MIN,,TAM,W 25-10,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1981,1981-11-15,11,25.129,MIN,,NOR,W 20-10,2,52,26.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
45,1981,1981-11-23,12,25.137,MIN,@,ATL,L 30-31,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
46,1981,1981-11-29,13,25.143,MIN,,GNB,L 23-35,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1981,1981-12-06,14,25.150,MIN,@,CHI,L 9-10,2,51,25.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1981,1981-12-12,15,25.156,MIN,@,DET,L 7-45,0,0,,0,1,-4,-4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1981,1981-12-20,16,25.164,MIN,,KAN,L 6-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1982,1982-09-12,1,26.065,MIN,,TAM,W 17-10,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
51,1982,1982-09-16,2,26.069,MIN,@,BUF,L 22-23,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1982,1982-11-21,3,26.135,MIN,@,GNB,L 7-26,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1982,1982-11-28,4,26.142,MIN,,CHI,W 35-7,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
54,1982,1982-12-05,5,26.149,MIN,@,MIA,L 14-22,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1982,1982-12-12,6,26.156,MIN,,BAL,W 13-10,0,0,,0,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1982,1982-12-19,7,26.163,MIN,@,DET,W 34-31,2,20,10.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
57,1982,1982-12-26,8,26.170,MIN,,NYJ,L 14-42,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1982,1983-01-03,9,26.178,MIN,,DAL,W 31-27,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1983,1983-09-04,1,27.057,MIN,@,CLE,W 27-21,2,15,7.50,0,1,40,40.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
60,1983,1983-09-08,2,27.061,MIN,,SFO,L 17-48,5,107,21.40,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
61,1983,1983-09-18,3,27.071,MIN,@,TAM,W 19-16,6,92,15.33,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
62,1983,1983-09-25,4,27.078,MIN,,DET,W 20-17,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
63,1983,1983-10-02,5,27.085,MIN,,DAL,L 24-37,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
64,1983,1983-10-09,6,27.092,MIN,@,CHI,W 23-14,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1983,1983-10-16,7,27.099,MIN,,HOU,W 34-14,2,14,7.00,0,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
66,1983,1983-10-23,8,27.106,MIN,@,GNB,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
67,1983,1983-12-05,14,27.149,MIN,@,DET,L 2-13,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,1983,1983-12-11,15,27.155,MIN,,CHI,L 13-19,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
69,1983,1983-12-17,16,27.161,MIN,,CIN,W 20-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
70,1984,1984-09-02,1,28.055,MIN,,SDG,L 13-42,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1984,1984-09-09,2,28.062,MIN,@,PHI,L 17-19,0,0,,0,,,,,,,,,,,,,,,,,,,,,
72,1987,1987-10-18,5,31.101,MIN,@,TAM,L 10-20,,,,,,,,,,,,,,,,,,,,,,,,,
