ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1994,1994-12-04,13,24.310,SEA,,IND,L 19-31,,,,,,,0.0%,
2,1994,1994-12-11,14,24.317,SEA,@,HOU,W 16-14,,,,,,,0.0%,
3,1994,1994-12-18,15,24.324,SEA,,RAI,L 16-17,,,,,,,0.0%,
4,1994,1994-12-24,16,24.330,SEA,@,CLE,L 9-35,,,,,,,0.0%,
5,1995,1995-09-03,1,25.218,SEA,,KAN,L 10-34,,,,,,,0.0%,
6,1995,1995-09-10,2,25.225,SEA,@,SDG,L 10-14,,,,,,,0.0%,
7,1995,1995-09-17,3,25.232,SEA,,CIN,W 24-21,,,,,,,0.0%,
8,1995,1995-10-01,4,25.246,SEA,,DEN,W 27-10,,,,,,,0.0%,
9,1995,1995-10-08,5,25.253,SEA,@,OAK,L 14-34,,,,,,,0.0%,
10,1995,1995-10-15,6,25.260,SEA,@,BUF,L 21-27,,,,,,,0.0%,
11,1995,1995-10-22,7,25.267,SEA,,SDG,L 25-35,,,,,,,0.0%,
12,1995,1995-10-29,8,25.274,SEA,@,ARI,L 14-20,,,,,,,0.0%,
13,1995,1995-11-05,9,25.281,SEA,,NYG,W 30-28,,,,,,,0.0%,
14,1995,1995-11-12,10,25.288,SEA,@,JAX,W 47-30,,,,,,,0.0%,
15,1995,1995-11-19,11,25.295,SEA,@,WAS,W 27-20,,,,,,,0.0%,
16,1995,1995-11-26,12,25.302,SEA,,NYJ,L 10-16,,,,,,,0.0%,
17,1995,1995-12-03,13,25.309,SEA,,PHI,W 26-14,,,,,,,0.0%,
18,1995,1995-12-10,14,25.316,SEA,@,DEN,W 31-27,,,,,,,0.0%,
19,1995,1995-12-17,15,25.323,SEA,,OAK,W 44-10,,,,,,,0.0%,
20,1995,1995-12-24,16,25.330,SEA,@,KAN,L 3-26,,,,,,,0.0%,
21,1996,1996-09-01,1,26.217,SEA,@,SDG,L 7-29,,,,,,,0.0%,
22,1996,1996-09-08,2,26.224,SEA,,DEN,L 20-30,,,,,,,0.0%,
23,1996,1996-09-15,3,26.231,SEA,,KAN,L 17-35,,,,,,,0.0%,
24,1996,1996-09-22,4,26.238,SEA,@,TAM,W 17-13,,,,,,,0.0%,
25,1996,1996-09-29,5,26.245,SEA,,GNB,L 10-31,,,,,,,0.0%,
26,1996,1996-10-06,6,26.252,SEA,@,MIA,W 22-15,,,,,,,0.0%,
27,1996,1996-10-17,7,26.263,SEA,@,KAN,L 16-34,,,,,,,0.0%,
28,1996,1996-10-27,8,26.273,SEA,,SDG,W 32-13,,,,,,,0.0%,
29,1996,1996-11-03,9,26.280,SEA,,HOU,W 23-16,,,,,,,0.0%,
30,1996,1996-11-10,10,26.287,SEA,,MIN,W 42-23,,,,,,,0.0%,
31,1996,1996-11-17,11,26.294,SEA,@,DET,L 16-17,,,,,,,0.0%,
32,1996,1996-11-24,12,26.301,SEA,,OAK,L 21-27,,,,,,,0.0%,
33,1996,1996-12-01,13,26.308,SEA,@,DEN,L 7-34,,,,,,,0.0%,
34,1996,1996-12-08,14,26.315,SEA,,BUF,W 26-18,,,,,,,0.0%,
35,1996,1996-12-15,15,26.322,SEA,@,JAX,L 13-20,,,,,,,0.0%,
36,1996,1996-12-22,16,26.329,SEA,@,OAK,W 28-21,,,,,,,0.0%,
37,1997,1997-09-21,4,27.236,SEA,,SDG,W 26-22,,,,,,,0.0%,
38,1997,1997-09-28,5,27.243,SEA,@,KAN,L 17-20,,,,,,,0.0%,
39,1997,1997-10-05,6,27.250,SEA,,TEN,W 16-13,,,,,,,0.0%,
40,1997,1997-10-19,7,27.264,SEA,@,STL,W 17-9,,,,,,,0.0%,
41,1997,1997-10-26,8,27.271,SEA,,OAK,W 45-34,,,,,,,0.0%,
42,1997,1997-11-02,9,27.278,SEA,@,DEN,L 27-30,,,,,,,0.0%,
43,1997,1997-11-09,10,27.285,SEA,@,SDG,W 37-31,,,,,,,0.0%,
44,1997,1997-11-16,11,27.292,SEA,@,NOR,L 17-20,,,,,,,0.0%,
45,1997,1997-11-23,12,27.299,SEA,,KAN,L 14-19,,,,,,,0.0%,
46,1997,1997-11-30,13,27.306,SEA,,ATL,L 17-24,,,,,,,0.0%,
47,1997,1997-12-07,14,27.313,NYJ,,IND,L 14-22,,,,,,,0.0%,
48,1997,1997-12-14,15,27.320,SEA,@,OAK,W 22-21,,,,,,,0.0%,
49,1997,1997-12-21,16,27.327,SEA,,SFO,W 38-9,,,,,,,0.0%,
50,1998,1998-09-13,2,28.228,BAL,@,NYJ,W 24-10,,,,,,,0.0%,
51,1998,1998-10-11,5,28.256,BAL,,TEN,L 8-12,,,,,,,0.0%,
52,1998,1998-10-25,7,28.270,BAL,@,GNB,L 10-28,,,,,,,0.0%,
53,1998,1998-11-22,11,28.298,BAL,@,CIN,W 20-13,,1,1,0,0.00,0,100.0%,0.00
54,1998,1998-11-29,12,28.305,BAL,,IND,W 38-31,,,,,,,0.0%,
55,1998,1998-12-06,13,28.312,BAL,@,TEN,L 14-16,,,,,,,0.0%,
56,1998,1998-12-13,14,28.319,BAL,,MIN,L 28-38,,,,,,,0.0%,
57,1998,1998-12-20,15,28.326,BAL,@,CHI,L 3-24,,,,,,,0.0%,
58,1998,1998-12-27,16,28.333,BAL,,DET,W 19-10,,,,,,,0.0%,
59,1999,1999-10-21,6,29.266,BAL,,KAN,L 8-35,*,,,,,,0.0%,
60,1999,1999-11-07,8,29.283,BAL,@,CLE,W 41-9,,,,,,,0.0%,
61,1999,1999-12-05,12,29.311,BAL,,TEN,W 41-14,,,,,,,0.0%,
62,2000,2000-09-17,3,30.233,DET,,TAM,L 10-31,,,,,,,0.0%,
63,2000,2000-09-24,4,30.240,DET,@,CHI,W 21-14,,,,,,,0.0%,
64,2000,2000-11-23,12,30.300,DET,,NWE,W 34-9,,,,,,,0.0%,
