ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1996,1996-10-20,7,23.052,PHI,,MIA,W 35-28,
2,1996,1996-10-27,8,23.059,PHI,,CAR,W 20-9,
3,1996,1996-12-14,15,23.107,PHI,@,NYJ,W 21-20,
4,1997,1997-08-31,1,24.002,PHI,@,NYG,L 17-31,
5,1997,1997-09-07,2,24.009,PHI,,GNB,W 10-9,
6,1997,1997-09-15,3,24.017,PHI,@,DAL,L 20-21,
7,1997,1997-09-28,4,24.030,PHI,@,MIN,L 19-28,
8,1997,1997-10-05,5,24.037,PHI,,WAS,W 24-10,
9,1997,1997-10-12,6,24.044,PHI,@,JAX,L 21-38,
10,1997,1997-10-19,7,24.051,PHI,,ARI,W 13-10,
11,1997,1997-10-26,8,24.058,PHI,,DAL,W 13-12,
12,1997,1997-11-02,9,24.065,PHI,@,ARI,L 21-31,
13,1997,1997-11-10,10,24.073,PHI,,SFO,L 12-24,
14,1997,1997-11-16,11,24.079,GNB,@,IND,L 38-41,
15,1997,1997-11-23,12,24.086,PHI,,PIT,W 23-20,
16,1997,1997-11-30,13,24.093,PHI,,CIN,W 44-42,
17,1997,1997-12-07,14,24.100,PHI,,NYG,L 21-31,
18,1997,1997-12-14,15,24.107,PHI,@,ATL,L 17-20,
19,1997,1997-12-21,16,24.114,PHI,@,WAS,L 32-35,
20,1998,1998-09-06,1,25.008,PHI,,SEA,L 0-38,
21,1998,1998-09-13,2,25.015,PHI,@,ATL,L 12-17,
22,1998,1998-09-20,3,25.022,PHI,@,ARI,L 3-17,
23,1998,1998-09-27,4,25.029,PHI,,KAN,L 21-24,
24,1998,1998-10-04,5,25.036,PHI,@,DEN,L 16-41,
25,1998,1998-10-11,6,25.043,PHI,,WAS,W 17-12,
26,1998,1998-10-18,7,25.050,PHI,@,SDG,L 10-13,
27,1998,1998-11-08,9,25.071,PHI,,DET,W 10-9,
28,1998,1998-11-15,10,25.078,PHI,@,WAS,L 3-28,
29,1998,1998-11-22,11,25.085,PHI,@,NYG,L 0-20,
30,1998,1998-11-29,12,25.092,PHI,@,GNB,L 16-24,
31,1998,1998-12-03,13,25.096,PHI,,STL,W 17-14,
32,1998,1998-12-13,14,25.106,PHI,,ARI,L 17-20,
33,1998,1998-12-20,15,25.113,PHI,@,DAL,L 9-13,
34,1998,1998-12-27,16,25.120,PHI,,NYG,L 10-20,
35,1999,1999-09-12,1,26.014,PHI,,ARI,L 24-25,*
36,1999,1999-09-19,2,26.021,PHI,,TAM,L 5-19,*
37,1999,1999-09-26,3,26.028,PHI,@,BUF,L 0-26,*
38,1999,1999-10-24,7,26.056,PHI,@,MIA,L 13-16,
39,1999,1999-10-31,8,26.063,PHI,,NYG,L 17-23,
40,1999,1999-11-07,9,26.070,PHI,@,CAR,L 7-33,
41,1999,1999-11-14,10,26.077,PHI,,WAS,W 35-28,
42,1999,1999-11-21,11,26.084,PHI,,IND,L 17-44,*
43,1999,1999-11-28,12,26.091,PHI,@,WAS,L 17-20,
44,1999,1999-12-05,13,26.098,PHI,@,ARI,L 17-21,
45,1999,1999-12-12,14,26.105,PHI,@,DAL,L 10-20,
46,1999,1999-12-19,15,26.112,PHI,,NWE,W 24-9,*
47,1999,2000-01-02,16,26.126,PHI,,STL,W 38-31,
48,2000,2000-09-03,1,27.005,PHI,@,DAL,W 41-14,*
49,2000,2000-09-10,2,27.012,PHI,,NYG,L 18-33,*
50,2000,2000-09-17,3,27.019,PHI,@,GNB,L 3-6,
51,2000,2000-09-24,4,27.026,PHI,@,NOR,W 21-7,*
52,2000,2000-10-01,5,27.033,PHI,,ATL,W 38-10,*
53,2000,2000-10-08,6,27.040,PHI,,WAS,L 14-17,*
54,2000,2000-10-15,7,27.047,PHI,@,ARI,W 33-14,*
55,2000,2000-10-22,8,27.054,PHI,,CHI,W 13-9,*
56,2000,2000-10-29,9,27.061,PHI,@,NYG,L 7-24,*
57,2000,2000-11-05,10,27.068,PHI,,DAL,W 16-13,*
58,2000,2000-11-12,11,27.075,PHI,@,PIT,W 26-23,
59,2000,2000-11-19,12,27.082,PHI,,ARI,W 34-9,
60,2000,2000-11-26,13,27.089,PHI,@,WAS,W 23-20,
61,2000,2000-12-03,14,27.096,PHI,,TEN,L 13-15,
62,2000,2000-12-10,15,27.103,PHI,@,CLE,W 35-24,*
63,2000,2000-12-24,16,27.117,PHI,,CIN,W 16-7,
64,2001,2001-09-09,1,28.011,PHI,,STL,L 17-20,*
65,2001,2001-09-23,2,28.025,PHI,@,SEA,W 27-3,*
66,2001,2001-09-30,3,28.032,PHI,,DAL,W 40-18,*
67,2001,2001-10-07,4,28.039,PHI,,ARI,L 20-21,*
68,2001,2001-10-22,5,28.054,PHI,@,NYG,W 10-9,*
69,2001,2001-10-28,6,28.060,PHI,,OAK,L 10-20,*
70,2001,2001-11-04,7,28.067,PHI,@,ARI,W 21-7,*
71,2001,2001-11-11,8,28.074,PHI,,MIN,W 48-17,*
72,2001,2001-11-18,9,28.081,PHI,@,DAL,W 36-3,*
73,2001,2001-11-25,10,28.088,PHI,,WAS,L 3-13,*
74,2001,2001-11-29,11,28.092,PHI,@,KAN,W 23-10,*
75,2001,2001-12-09,12,28.102,PHI,,SDG,W 24-14,*
76,2001,2001-12-16,13,28.109,PHI,@,WAS,W 20-6,*
77,2001,2001-12-22,14,28.115,PHI,@,SFO,L 3-13,*
78,2001,2001-12-30,15,28.123,PHI,,NYG,W 24-21,*
79,2001,2002-01-06,16,28.130,PHI,@,TAM,W 17-13,
80,2002,2002-09-08,1,29.010,PHI,@,TEN,L 24-27,*
81,2002,2002-09-16,2,29.018,PHI,@,WAS,W 37-7,*
82,2002,2002-09-22,3,29.024,PHI,,DAL,W 44-13,*
83,2002,2002-09-29,4,29.031,PHI,,HOU,W 35-17,*
84,2002,2002-10-06,5,29.038,PHI,@,JAX,L 25-28,*
85,2002,2002-10-20,6,29.052,PHI,,TAM,W 20-10,*
86,2002,2002-10-28,7,29.060,PHI,,NYG,W 17-3,*
87,2002,2002-11-03,8,29.066,PHI,@,CHI,W 19-13,*
88,2002,2002-11-10,9,29.073,PHI,,IND,L 13-35,*
89,2002,2002-11-17,10,29.080,PHI,,ARI,W 38-14,*
90,2002,2002-11-25,11,29.088,PHI,@,SFO,W 38-17,*
91,2002,2002-12-01,12,29.094,PHI,,STL,W 10-3,*
92,2002,2002-12-08,13,29.101,PHI,@,SEA,W 27-20,*
93,2002,2002-12-15,14,29.108,PHI,,WAS,W 34-21,*
94,2002,2002-12-21,15,29.114,PHI,@,DAL,W 27-3,*
95,2002,2002-12-28,16,29.121,PHI,@,NYG,L 7-10,*
96,2003,2003-09-08,1,30.010,PHI,,TAM,L 0-17,*
97,2003,2003-09-14,2,30.016,PHI,,NWE,L 10-31,*
98,2003,2003-09-28,3,30.030,PHI,@,BUF,W 23-13,*
99,2003,2003-10-05,4,30.037,PHI,,WAS,W 27-25,*
100,2003,2003-10-19,6,30.051,PHI,@,NYG,W 14-10,*
101,2004,2004-09-12,1,31.014,PHI,,NYG,W 31-17,*
102,2004,2004-09-20,2,31.022,PHI,,MIN,W 27-16,*
103,2004,2004-09-26,3,31.028,PHI,@,DET,W 30-13,*
104,2004,2004-10-03,4,31.035,PHI,@,CHI,W 19-9,*
105,2004,2004-10-17,5,31.049,PHI,,CAR,W 30-8,*
106,2004,2004-10-24,6,31.056,PHI,@,CLE,W 34-31,*
107,2004,2004-10-31,7,31.063,PHI,,BAL,W 15-10,*
108,2004,2004-11-15,9,31.078,PHI,@,DAL,W 49-21,*
109,2004,2004-11-21,10,31.084,PHI,,WAS,W 28-6,*
110,2004,2004-11-28,11,31.091,PHI,@,NYG,W 27-6,*
111,2004,2004-12-12,13,31.105,PHI,@,WAS,W 17-14,*
112,2004,2004-12-19,14,31.112,PHI,,DAL,W 12-7,*
113,2005,2005-09-11,1,32.013,NOR,@,CAR,W 23-20,*
114,2005,2005-09-19,2,32.021,NOR,,NYG,L 10-27,*
115,2005,2005-10-09,5,32.041,NOR,@,GNB,L 3-52,*
116,2005,2005-10-16,6,32.048,NOR,,ATL,L 31-34,
117,2005,2005-10-23,7,32.055,NOR,@,STL,L 17-28,*
118,2005,2005-10-30,8,32.062,NOR,,MIA,L 6-21,*
119,2005,2005-12-04,12,32.097,NOR,,TAM,L 3-10,
120,2005,2005-12-12,13,32.105,NOR,@,ATL,L 17-36,
121,2005,2005-12-18,14,32.111,NOR,,CAR,L 10-27,*
122,2005,2005-12-24,15,32.117,NOR,,DET,L 12-13,*
123,2005,2006-01-01,16,32.125,NOR,@,TAM,L 13-27,*
