ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,2002,2002-09-08,1,21.296,JAX,,IND,L 25-28,,2,2,100.0,1,2,50.0,0,5
2,2002,2002-09-29,3,21.317,JAX,,NYJ,W 28-3,,4,4,100.0,,1,0.0,0,4
3,2002,2002-10-06,4,21.324,JAX,,PHI,W 28-25,,2,2,100.0,2,2,100.0,0,8
4,2002,2002-10-13,5,21.331,JAX,@,TEN,L 14-23,,2,2,100.0,,,,0,2
5,2002,2002-10-20,6,21.338,JAX,@,BAL,L 10-17,,1,1,100.0,1,2,50.0,0,4
