ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
30,1989,1989-09-24,3,24.306,NOR,@,TAM,L 10-20,0,0,,0,,,,
31,1989,1989-10-01,4,24.313,NOR,,WAS,L 14-16,2,44,22.00,0,0.0,0,0,0
32,1989,1989-10-08,5,24.320,NOR,,SFO,L 20-24,3,55,18.33,0,0.0,0,0,0
33,1989,1989-10-15,6,24.327,NOR,,NYJ,W 29-14,0,0,,0,,,,
34,1989,1989-10-22,7,24.334,NOR,@,RAM,W 40-21,0,0,,0,,,,
35,1989,1989-10-29,8,24.341,NOR,,ATL,W 20-13,3,54,18.00,0,0.0,0,0,0
36,1989,1989-11-06,9,24.349,NOR,@,SFO,L 13-31,0,0,,0,,,,
37,1989,1989-11-12,10,24.355,NOR,@,NWE,W 28-24,1,21,21.00,0,0.0,0,0,0
38,1989,1989-11-19,11,24.362,NOR,@,ATL,W 26-17,3,71,23.67,0,0.0,0,0,0
39,1989,1989-11-26,12,25.004,NOR,,RAM,L 17-20,0,0,,0,,,,
40,1989,1989-12-03,13,25.011,NOR,@,DET,L 14-21,0,0,,0,,,,
41,1989,1989-12-10,14,25.018,NOR,@,BUF,W 22-19,0,0,,0,,,,
42,1989,1989-12-18,15,25.026,NOR,,PHI,W 30-20,0,0,,0,0.0,1,-2,0
43,1989,1989-12-24,16,25.032,NOR,,IND,W 41-6,0,0,,0,,,,
44,1990,1990-09-10,1,25.292,NOR,,SFO,L 12-13,0,0,,0,1.0,0,0,0
45,1990,1990-09-16,2,25.298,NOR,@,MIN,L 3-32,0,0,,0,1.0,0,0,0
46,1990,1990-09-23,3,25.305,NOR,,PHO,W 28-7,1,25,25.00,0,0.0,0,0,0
47,1990,1990-10-07,4,25.319,NOR,@,ATL,L 27-28,2,50,25.00,0,0.0,0,0,0
48,1990,1990-10-14,5,25.326,NOR,,CLE,W 25-20,0,0,,0,,,,
49,1990,1990-10-21,6,25.333,NOR,@,HOU,L 10-23,0,0,,0,,,,
50,1990,1990-10-28,7,25.340,NOR,,DET,L 10-27,1,28,28.00,0,0.0,0,0,0
51,1990,1990-11-04,8,25.347,NOR,@,CIN,W 21-7,1,30,30.00,0,1.0,0,0,0
52,1990,1990-11-11,9,25.354,NOR,,TAM,W 35-7,2,62,31.00,0,0.0,0,0,0
53,1990,1990-11-18,10,25.361,NOR,@,WAS,L 17-31,3,45,15.00,0,0.0,0,0,0
54,1990,1990-11-25,11,26.003,NOR,,ATL,W 10-7,0,0,,0,,,,
55,1990,1990-12-02,12,26.010,NOR,@,DAL,L 13-17,1,8,8.00,0,0.0,0,0,0
56,1990,1990-12-09,13,26.017,NOR,@,RAM,W 24-20,4,98,24.50,0,0.0,1,0,0
57,1990,1990-12-16,14,26.024,NOR,,PIT,L 6-9,0,0,,0,0.0,1,15,0
58,1990,1990-12-23,15,26.031,NOR,@,SFO,W 13-10,1,20,20.00,0,0.0,0,0,0
59,1990,1990-12-31,16,26.039,NOR,,RAM,W 20-17,3,105,35.00,0,0.0,0,0,0
60,1991,1991-09-01,1,26.283,NOR,,SEA,W 27-24,0,0,,0,,,,
61,1991,1991-09-08,2,26.290,NOR,@,KAN,W 17-10,0,0,,0,,,,
62,1991,1991-09-15,3,26.297,NOR,,RAM,W 24-7,0,0,,0,,,,
63,1991,1991-09-22,4,26.304,NOR,,MIN,W 26-0,1,19,19.00,0,0.0,0,0,0
64,1991,1991-09-29,5,26.311,NOR,@,ATL,W 27-6,1,22,22.00,0,1.0,0,0,0
65,1991,1991-10-13,6,26.325,NOR,@,PHI,W 13-6,2,33,16.50,0,1.0,1,59,0
66,1991,1991-10-20,7,26.332,NOR,,TAM,W 23-7,2,41,20.50,0,0.0,0,0,0
67,1991,1991-10-27,8,26.339,NOR,,CHI,L 17-20,4,78,19.50,0,0.0,0,0,0
68,1991,1991-11-03,9,26.346,NOR,@,RAM,W 24-17,0,0,,0,0.0,1,40,0
69,1991,1991-11-10,10,26.353,NOR,,SFO,W 10-3,2,37,18.50,0,1.0,0,0,0
70,1991,1991-11-17,11,26.360,NOR,@,SDG,L 21-24,0,0,,0,,,,
71,1991,1991-11-24,12,27.002,NOR,,ATL,L 20-23,1,18,18.00,0,0.0,0,0,0
72,1991,1991-12-01,13,27.009,NOR,@,SFO,L 24-38,2,48,24.00,0,0.0,0,0,0
73,1991,1991-12-08,14,27.016,NOR,@,DAL,L 14-23,4,56,14.00,0,0.0,0,0,0
74,1991,1991-12-16,15,27.024,NOR,,RAI,W 27-0,0,0,,0,,,,
75,1991,1991-12-22,16,27.030,NOR,@,PHO,W 27-3,1,16,16.00,0,0.0,3,99,0
76,1992,1992-09-06,1,27.289,NOR,@,PHI,L 13-15,,,,,,,,
77,1992,1992-09-13,2,27.296,NOR,,CHI,W 28-6,,,,,,,,
78,1992,1992-09-20,3,27.303,NOR,@,ATL,W 10-7,,,,,,,,
79,1992,1992-09-27,4,27.310,NOR,,SFO,L 10-16,,,,,,,,
80,1992,1992-10-04,5,27.317,NOR,@,DET,W 13-7,,,,,,,,
81,1992,1992-10-11,6,27.324,NOR,,RAM,W 13-10,0,0,,0,0.0,1,0,0
82,1992,1992-10-18,7,27.331,NOR,@,PHO,W 30-21,,,,,,,,
83,1992,1992-11-01,8,27.345,NOR,,TAM,W 23-21,,,,,,,,
84,1992,1992-11-08,9,27.352,NOR,@,NWE,W 31-14,0,0,,0,0.0,1,0,0
85,1992,1992-11-15,10,27.359,NOR,@,SFO,L 20-21,,,,,,,,
86,1992,1992-11-23,11,28.001,NOR,,WAS,W 20-3,0,0,,0,0.0,1,0,0
87,1992,1992-11-29,12,28.007,NOR,,MIA,W 24-13,,,,,,,,
88,1992,1992-12-03,13,28.011,NOR,,ATL,W 22-14,,,,,,,,
89,1992,1992-12-13,14,28.021,NOR,@,RAM,W 37-14,,,,,,,,
90,1992,1992-12-20,15,28.028,NOR,,BUF,L 16-20,,,,,,,,
91,1992,1992-12-26,16,28.034,NOR,@,NYJ,W 20-0,,,,,,,,
92,1993,1993-09-05,1,28.287,NOR,,HOU,W 33-21,,,,,,,,
93,1993,1993-09-12,2,28.294,NOR,@,ATL,W 34-31,0,0,,0,0.0,1,10,0
94,1993,1993-09-19,3,28.301,NOR,,DET,W 14-3,,,,,,,,
95,1993,1993-09-26,4,28.308,NOR,,SFO,W 16-13,,,,,,,,
96,1993,1993-10-03,5,28.315,NOR,@,RAM,W 37-6,,,,,,,,
97,1993,1993-10-17,6,28.329,NOR,@,PIT,L 14-37,,,,,,,,
98,1993,1993-10-24,7,28.336,NOR,,ATL,L 15-26,,,,,,,,
99,1993,1993-10-31,8,28.343,NOR,@,PHO,W 20-17,0,0,,0,1.0,1,37,0
100,1993,1993-11-14,9,28.357,NOR,,GNB,L 17-19,,,,,,,,
101,1993,1993-11-22,10,29.000,NOR,@,SFO,L 7-42,,,,,,,,
102,1993,1993-11-28,11,29.006,NOR,@,MIN,W 17-14,,,,,,,,
103,1993,1993-12-05,12,29.013,NOR,@,CLE,L 13-17,0,0,,0,0.0,1,12,0
104,1993,1993-12-12,13,29.020,NOR,,RAM,L 20-23,,,,,,,,
105,1993,1993-12-20,14,29.028,NOR,,NYG,L 14-24,,,,,,,,
106,1993,1993-12-26,15,29.034,NOR,@,PHI,L 26-37,,,,,,,,
107,1993,1994-01-02,16,29.041,NOR,,CIN,W 20-13,,,,,,,,
108,1994,1994-09-04,1,29.286,MIA,,NWE,W 39-35,0,0,,0,0.0,1,5,0
109,1994,1994-09-11,2,29.293,MIA,@,GNB,W 24-14,,,,,,,,
110,1994,1994-09-18,3,29.300,MIA,,NYJ,W 28-14,,,,,,,,
111,1994,1994-10-02,5,29.314,MIA,@,CIN,W 23-7,,,,,,,,
112,1994,1994-10-09,6,29.321,MIA,@,BUF,L 11-21,,,,,,,,
113,1994,1994-10-16,7,29.328,MIA,,RAI,W 20-17,0,0,,0,1.0,0,0,0
114,1994,1994-10-30,8,29.342,MIA,@,NWE,W 23-3,0,0,,0,0.0,1,1,0
115,1994,1994-11-06,9,29.349,MIA,,IND,W 22-21,,,,,,,,
116,1994,1994-11-13,10,29.356,MIA,,CHI,L 14-17,,,,,,,,
117,1994,1994-11-20,11,29.363,MIA,@,PIT,L 13-16,,,,,,,,
118,1994,1994-11-27,12,30.005,MIA,@,NYJ,W 28-24,,,,,,,,
119,1994,1994-12-04,13,30.012,MIA,,BUF,L 31-42,,,,,,,,
120,1994,1994-12-12,14,30.020,MIA,,KAN,W 45-28,0,0,,0,0.0,1,18,0
121,1994,1994-12-18,15,30.026,MIA,@,IND,L 6-10,,,,,,,,
122,1994,1994-12-25,16,30.033,MIA,,DET,W 27-20,,,,,,,,
123,1995,1995-09-03,1,30.285,MIA,,NYJ,W 52-14,0,0,,0,0.0,1,0,0
124,1995,1995-09-10,2,30.292,MIA,@,NWE,W 20-3,,,,,,,,
125,1995,1995-09-18,3,30.300,MIA,,PIT,W 23-10,,,,,,,,
126,1995,1995-10-01,4,30.313,MIA,@,CIN,W 26-23,,,,,,,,
127,1995,1995-10-08,5,30.320,MIA,,IND,L 24-27,,,,,,,,
128,1995,1995-10-15,6,30.327,MIA,@,NOR,L 30-33,,,,,,,,
129,1995,1995-10-22,7,30.334,MIA,@,NYJ,L 16-17,,,,,,,,
130,1995,1995-10-29,8,30.341,MIA,,BUF,W 23-6,,,,,,,,
131,1995,1995-11-05,9,30.348,MIA,@,SDG,W 24-14,,,,,,,,
132,1995,1995-11-12,10,30.355,MIA,,NWE,L 17-34,,,,,,,,
133,1995,1995-11-20,11,30.363,MIA,,SFO,L 20-44,,,,,,,,
134,1995,1995-11-26,12,31.004,MIA,@,IND,L 28-36,,,,,,,,
135,1995,1995-12-03,13,31.011,MIA,,ATL,W 21-20,,,,,,,,
136,1995,1995-12-11,14,31.019,MIA,,KAN,W 13-6,,,,,,,,
137,1995,1995-12-17,15,31.025,MIA,@,BUF,L 20-23,,,,,,,,
138,1995,1995-12-24,16,31.032,MIA,@,STL,W 41-22,,,,,,,,
139,1996,1996-09-01,1,31.284,MIA,,NWE,W 24-10,,,,,,,,
140,1996,1996-09-08,2,31.291,MIA,@,ARI,W 38-10,,,,,,,,
141,1996,1996-09-15,3,31.298,MIA,,NYJ,W 36-27,,,,,,,,
142,1996,1996-09-23,4,31.306,MIA,@,IND,L 6-10,,,,,,,,
143,1996,1996-10-06,5,31.319,MIA,,SEA,L 15-22,,,,,,,,
