ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1974,1974-11-10,9,23.232,RAM,,ATL,W 21-0,,,,,,,,,,,,,,,,,,
2,1974,1974-11-24,11,23.246,RAM,,MIN,W 20-17,,1,2,50.00,19,0,0,83.3,0,0,9.50,9.50,1,0,0.00,0,0,0
3,1974,1974-12-01,12,23.253,RAM,@,ATL,W 30-7,,0,5,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
4,1974,1974-12-09,13,23.261,RAM,,WAS,L 17-23,,7,13,53.85,115,0,1,51.8,0,0,8.85,5.38,2,16,8.00,0,0,0
5,1974,1974-12-15,14,23.267,RAM,,BUF,W 19-14,,2,4,50.00,10,0,0,56.2,0,0,2.50,2.50,4,18,4.50,1,1,6
6,1975,1975-09-21,1,24.182,RAM,@,DAL,L 7-18,,3,7,42.86,36,0,0,59.2,0,0,5.14,5.14,3,13,4.33,1,1,6
7,1975,1975-09-28,2,24.189,RAM,@,SFO,W 23-14,,,,,,,,,,,,,,,,,,
8,1975,1975-10-05,3,24.196,RAM,,BAL,W 24-13,,,,,,,,,,,,,,,,,,
9,1975,1975-10-12,4,24.203,RAM,@,SDG,W 13-10,,,,,,,,,,,,,,,,,,
10,1975,1975-10-19,5,24.210,RAM,,ATL,W 22-7,,,,,,,,,,,,,,,,,,
11,1975,1975-10-26,6,24.217,RAM,,NOR,W 38-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
12,1975,1975-11-03,7,24.225,RAM,@,PHI,W 42-3,,0,0,,0,0,0,,0,0,,,3,14,4.67,0,0,0
13,1975,1975-11-09,8,24.231,RAM,,SFO,L 23-24,,,,,,,,,,,,,,,,,,
14,1975,1975-11-16,9,24.238,RAM,@,ATL,W 16-7,,,,,,,,,,,,,,,,,,
15,1975,1975-11-23,10,24.245,RAM,,CHI,W 38-10,,1,3,33.33,13,0,0,47.9,0,0,4.33,4.33,0,0,,0,0,0
16,1975,1975-11-27,11,24.249,RAM,@,DET,W 20-0,,,,,,,,,,,,,,,,,,
17,1975,1975-12-07,12,24.259,RAM,@,NOR,W 14-7,,,,,,,,,,,,,,,,,,
18,1975,1975-12-14,13,24.266,RAM,,GNB,W 22-5,,14,24,58.33,174,0,1,63.5,0,0,7.25,5.38,3,3,1.00,0,0,0
19,1975,1975-12-20,14,24.272,RAM,,PIT,W 10-3,*,6,13,46.15,79,0,1,33.8,0,0,6.08,2.62,3,3,1.00,1,1,6
20,1976,1976-09-12,1,25.173,RAM,@,ATL,W 30-14,*,7,15,46.67,90,1,1,60.4,0,0,6.00,4.33,2,15,7.50,1,1,6
21,1976,1976-10-17,6,25.208,RAM,,CHI,W 20-12,,6,19,31.58,109,0,2,12.7,0,0,5.74,1.00,0,0,,0,0,0
22,1976,1976-10-24,7,25.215,RAM,@,NOR,W 16-10,*,3,11,27.27,15,0,2,0.0,0,0,1.36,-6.82,0,0,,0,0,0
23,1976,1976-11-28,12,25.250,RAM,,NOR,W 33-14,,3,6,50.00,34,0,0,67.4,0,0,5.67,5.67,0,0,,0,0,0
24,1976,1976-12-04,13,25.256,RAM,,ATL,W 59-0,,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,0,0
25,1977,1977-09-18,1,26.179,PHI,,TAM,W 13-3,*,14,24,58.33,147,2,2,69.3,0,0,6.13,4.04,4,7,1.75,0,0,0
26,1977,1977-09-25,2,26.186,PHI,@,RAM,L 0-20,*,13,29,44.83,99,0,3,14.1,0,0,3.41,-1.24,2,8,4.00,0,0,0
27,1977,1977-10-02,3,26.193,PHI,@,DET,L 13-17,*,13,24,54.17,207,2,1,93.6,0,0,8.63,8.42,1,2,2.00,0,0,0
28,1977,1977-10-09,4,26.200,PHI,@,NYG,W 28-10,*,8,17,47.06,162,2,1,95.7,0,0,9.53,9.24,5,3,0.60,0,0,0
29,1977,1977-10-16,5,26.207,PHI,,STL,L 17-21,*,17,38,44.74,264,2,3,53.0,0,0,6.95,4.45,0,0,,0,0,0
30,1977,1977-10-23,6,26.214,PHI,,DAL,L 10-16,*,10,23,43.48,104,1,2,35.4,0,0,4.52,1.48,1,1,1.00,0,0,0
31,1977,1977-10-30,7,26.221,PHI,@,WAS,L 17-23,*,9,27,33.33,190,1,3,31.9,0,0,7.04,2.78,0,0,,0,0,0
32,1977,1977-11-06,8,26.228,PHI,,NOR,W 28-7,*,13,22,59.09,157,2,1,92.4,0,0,7.14,6.91,4,6,1.50,2,2,12
33,1977,1977-11-13,9,26.235,PHI,,WAS,L 14-17,*,7,21,33.33,76,1,0,60.8,0,0,3.62,4.57,6,54,9.00,1,1,6
34,1977,1977-11-20,10,26.242,PHI,@,STL,L 16-21,*,16,30,53.33,211,2,1,84.2,0,0,7.03,6.87,0,0,,0,0,0
35,1977,1977-11-27,11,26.249,PHI,@,NWE,L 6-14,*,15,33,45.45,190,1,2,48.8,0,0,5.76,3.64,8,30,3.75,0,0,0
36,1977,1977-12-04,12,26.256,PHI,@,DAL,L 14-24,*,18,32,56.25,199,2,2,69.7,0,0,6.22,4.66,3,8,2.67,0,0,0
37,1977,1977-12-11,13,26.263,PHI,,NYG,W 17-14,*,4,10,40.00,33,0,0,49.2,0,0,3.30,3.30,3,6,2.00,1,1,6
38,1977,1977-12-18,14,26.270,PHI,,NYJ,W 27-0,*,9,16,56.25,144,0,0,86.5,0,0,9.00,9.00,3,2,0.67,1,1,6
39,1978,1978-09-03,1,27.164,PHI,,RAM,L 14-16,*,7,17,41.18,102,1,1,56.5,0,0,6.00,4.53,0,0,,0,0,0
40,1978,1978-09-10,2,27.171,PHI,@,WAS,L 30-35,*,21,35,60.00,222,1,1,76.1,0,0,6.34,5.63,0,0,,0,0,0
41,1978,1978-09-17,3,27.178,PHI,@,NOR,W 24-17,*,14,23,60.87,182,3,1,107.2,0,0,7.91,8.57,3,9,3.00,0,0,0
42,1978,1978-09-24,4,27.185,PHI,,MIA,W 17-3,*,13,19,68.42,128,1,0,104.7,0,0,6.74,7.79,2,3,1.50,0,0,0
43,1978,1978-10-01,5,27.192,PHI,@,BAL,W 17-14,*,11,18,61.11,143,1,0,104.6,0,0,7.94,9.06,5,26,5.20,0,0,0
44,1978,1978-10-08,6,27.199,PHI,@,NWE,L 14-24,*,18,39,46.15,189,1,0,69.3,0,0,4.85,5.36,2,7,3.50,0,0,0
45,1978,1978-10-15,7,27.206,PHI,,WAS,W 17-10,*,7,14,50.00,99,0,1,43.5,0,0,7.07,3.86,3,5,1.67,0,0,0
46,1978,1978-10-22,8,27.213,PHI,@,DAL,L 7-14,*,14,27,51.85,179,1,0,85.3,0,0,6.63,7.37,0,0,,0,0,0
47,1978,1978-10-29,9,27.220,PHI,,STL,L 10-16,*,21,40,52.50,231,1,3,47.0,0,0,5.78,2.90,2,4,2.00,0,0,0
