ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-25,3,22.062,CHI,@,DAL,L 17-31,,0,0,,0,0,0,0.0,1,0,0,0,0
2,2016,2016-10-02,4,22.069,CHI,,DET,W 17-14,,0,0,,0,0,0,0.0,2,0,0,0,0
3,2016,2016-10-09,5,22.076,CHI,@,IND,L 23-29,,0,0,,0,0,0,0.0,1,0,0,0,0
4,2016,2016-10-16,6,22.083,CHI,,JAX,L 16-17,,0,0,,0,0,0,0.0,1,0,0,0,0
5,2016,2016-10-20,7,22.087,CHI,@,GNB,L 10-26,*,0,0,,0,0,0,0.0,6,1,0,0,0
6,2016,2016-10-31,8,22.098,CHI,,MIN,W 20-10,*,3,26,8.67,0,0,0,0.0,3,0,0,0,0
7,2016,2016-11-13,9,22.111,CHI,@,TAM,L 10-36,*,0,0,,0,0,0,0.0,2,1,0,0,0
8,2016,2016-11-20,10,22.118,CHI,@,NYG,L 16-22,*,0,0,,0,0,0,0.0,4,0,0,0,0
9,2016,2016-11-27,11,22.125,CHI,,TEN,L 21-27,*,0,0,,0,0,0,0.0,6,0,0,0,0
10,2016,2016-12-04,12,22.132,CHI,,SFO,W 26-6,*,0,0,,0,0,0,0.0,3,0,0,0,0
11,2016,2016-12-11,13,22.139,CHI,@,DET,L 17-20,*,0,0,,0,1,6,0.0,2,2,1,24,1
12,2016,2016-12-18,14,22.146,CHI,,GNB,L 27-30,*,2,17,8.50,0,0,0,0.0,7,0,0,0,0
13,2016,2017-01-01,16,22.160,CHI,@,MIN,L 10-38,*,0,0,,0,0,0,0.0,2,0,1,0,0
14,2017,2017-09-10,1,23.047,CHI,,ATL,L 17-23,,0,0,,0,0,0,0.0,0,0,0,0,0
15,2017,2017-09-17,2,23.054,CHI,@,TAM,L 7-29,,0,0,,0,0,0,0.0,1,0,0,0,0
16,2017,2017-09-24,3,23.061,CHI,,PIT,W 23-17,,0,0,,0,0,0,0.0,0,0,0,0,0
17,2017,2017-09-28,4,23.065,CHI,@,GNB,L 14-35,,0,0,,0,0,0,0.0,0,0,0,0,0
18,2017,2017-10-09,5,23.076,CHI,,MIN,L 17-20,,0,0,,0,0,0,0.0,0,0,0,0,0
19,2017,2017-10-15,6,23.082,CHI,@,BAL,W 27-24,,0,0,,0,0,0,0.0,0,0,0,0,0
20,2017,2017-10-22,7,23.089,CHI,,CAR,W 17-3,,0,0,,0,0,0,0.0,0,0,0,0,0
21,2017,2017-10-29,8,23.096,CHI,@,NOR,L 12-20,,0,0,,0,0,0,0.0,1,0,0,0,0
22,2017,2017-11-12,9,23.110,CHI,,GNB,L 16-23,*,0,0,,0,0,0,1.0,2,1,0,0,0
23,2017,2017-11-19,10,23.117,CHI,,DET,L 24-27,,0,0,,0,0,0,0.0,2,1,0,0,0
24,2017,2017-11-26,11,23.124,CHI,@,PHI,L 3-31,,0,0,,0,0,0,0.0,6,1,0,0,0
25,2017,2017-12-03,12,23.131,CHI,,SFO,L 14-15,,0,0,,0,0,0,0.0,0,0,0,0,0
26,2017,2017-12-10,13,23.138,CHI,@,CIN,W 33-7,,0,0,,0,0,0,0.0,0,0,0,0,0
27,2017,2017-12-16,14,23.144,CHI,@,DET,L 10-20,,0,0,,0,0,0,0.0,0,0,0,0,0
28,2017,2017-12-31,16,23.159,CHI,@,MIN,L 10-23,,0,0,,0,0,0,0.0,0,0,0,0,0
