ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
23,1995,1995-09-10,2,25.247,CLE,,TAM,W 22-6,,6,6,79,13.17,2,100.0%,13.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,9,9.00,0,2,12
24,1995,1995-09-17,3,25.254,CLE,@,HOU,W 14-7,,7,3,53,17.67,1,42.9%,7.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
25,1995,1995-09-24,4,25.261,CLE,,KAN,W 35-17,,8,6,85,14.17,0,75.0%,10.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,20,10.00,0,0,0
26,1995,1995-10-02,5,25.269,CLE,,BUF,L 19-22,,5,5,60,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
27,1995,1995-10-08,6,25.275,CLE,@,DET,L 20-38,,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,3,3.00,0,0,0
28,1995,1995-10-22,7,25.289,CLE,,JAX,L 15-23,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
29,1995,1995-10-29,8,25.296,CLE,@,CIN,W 29-26,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
30,1995,1995-11-05,9,25.303,CLE,,HOU,L 10-37,,10,4,39,9.75,0,40.0%,3.90,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,3,3.00,0,0,0
31,1995,1995-11-13,10,25.311,CLE,@,PIT,L 3-20,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,11,11.00,0,0,0
32,1995,1995-11-19,11,25.317,CLE,,GNB,L 20-31,,6,4,102,25.50,0,66.7%,17.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,8,8.00,0,0,0
33,1995,1995-11-26,12,25.324,CLE,,PIT,L 17-20,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,1995,1995-12-03,13,25.331,CLE,@,SDG,L 13-31,,9,9,97,10.78,0,100.0%,10.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
35,1995,1995-12-09,14,25.337,CLE,@,MIN,L 11-27,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,3,41,13.67,0,1,0,0.00,0,0,0
36,1995,1995-12-17,15,25.345,CLE,,CIN,W 26-10,,6,3,33,11.00,1,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0,,0,1,6
37,1995,1995-12-24,16,25.352,CLE,@,JAX,L 21-24,,12,7,75,10.71,0,58.3%,6.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,18,9.00,0,0,0
38,1996,1996-09-01,1,26.239,JAX,,PIT,W 24-9,,7,5,53,10.60,1,71.4%,7.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
39,1996,1996-09-08,2,26.246,JAX,,HOU,L 27-34,,9,8,100,12.50,1,88.9%,11.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
40,1996,1996-09-15,3,26.253,JAX,@,OAK,L 3-17,,9,4,72,18.00,0,44.4%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
41,1996,1996-09-22,4,26.260,JAX,@,NWE,L 25-28,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
42,1996,1996-09-29,5,26.267,JAX,,CAR,W 24-14,,4,3,67,22.33,0,75.0%,16.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
43,1996,1996-10-06,6,26.274,JAX,@,NOR,L 13-17,,10,8,86,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,1996,1996-10-13,7,26.281,JAX,,NYJ,W 21-17,,7,4,38,9.50,0,57.1%,5.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1996,1996-10-20,8,26.288,JAX,@,STL,L 14-17,,20,16,232,14.50,0,80.0%,11.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,1996,1996-10-27,9,26.295,JAX,@,CIN,L 21-28,,9,5,52,10.40,0,55.6%,5.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,2,2.00,0,0,0
47,1996,1996-11-10,10,26.309,JAX,,BAL,W 30-27,,8,3,41,13.67,0,37.5%,5.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
48,1996,1996-11-17,11,26.316,JAX,@,PIT,L 3-28,,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
49,1996,1996-11-24,12,26.323,JAX,@,BAL,W 28-25,,13,9,107,11.89,0,69.2%,8.23,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,1996,1996-12-01,13,26.330,JAX,,CIN,W 30-27,,7,4,79,19.75,1,57.1%,11.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
51,1996,1996-12-08,14,26.337,JAX,@,HOU,W 23-17,,4,3,68,22.67,0,75.0%,17.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,1996,1996-12-15,15,26.344,JAX,,SEA,W 20-13,,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
53,1996,1996-12-22,16,26.351,JAX,,ATL,W 19-17,,7,4,47,11.75,0,57.1%,6.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
54,1997,1997-08-31,1,27.237,JAX,@,BAL,W 28-27,,8,6,84,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
55,1997,1997-09-07,2,27.244,JAX,,NYG,W 40-13,,10,4,71,17.75,0,40.0%,7.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
56,1997,1997-09-22,3,27.259,JAX,,PIT,W 30-21,,11,6,51,8.50,0,54.5%,4.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1997,1997-09-28,4,27.265,JAX,@,WAS,L 12-24,,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,1997,1997-10-05,5,27.272,JAX,,CIN,W 21-13,,7,3,38,12.67,0,42.9%,5.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1997,1997-10-12,6,27.279,JAX,,PHI,W 38-21,,4,4,64,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,1997,1997-10-19,7,27.286,JAX,@,DAL,L 22-26,,8,7,120,17.14,1,87.5%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
61,1997,1997-10-26,8,27.293,JAX,@,PIT,L 17-23,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,1997,1997-11-02,9,27.300,JAX,@,TEN,W 30-24,,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,1997,1997-11-09,10,27.307,JAX,,KAN,W 24-10,,4,1,23,23.00,0,25.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1997,1997-11-16,11,27.314,JAX,,TEN,W 17-9,,8,6,64,10.67,1,75.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
65,1997,1997-11-23,12,27.321,JAX,@,CIN,L 26-31,,12,8,109,13.63,0,66.7%,9.08,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,1997,1997-11-30,13,27.328,JAX,,BAL,W 29-27,,9,7,97,13.86,0,77.8%,10.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1997,1997-12-07,14,27.335,JAX,,NWE,L 20-26,,16,11,152,13.82,2,68.8%,9.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
68,1997,1997-12-14,15,27.342,JAX,@,BUF,W 20-14,,8,6,94,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,1997,1997-12-21,16,27.349,JAX,@,OAK,W 20-9,,9,7,116,16.57,1,77.8%,12.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
70,1998,1998-09-06,1,28.243,JAX,@,CHI,W 24-23,,13,7,72,10.29,0,53.8%,5.54,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1998,1998-09-13,2,28.250,JAX,,KAN,W 21-16,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
72,1998,1998-09-20,3,28.257,JAX,,BAL,W 24-10,,9,8,108,13.50,0,88.9%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1998,1998-09-27,4,28.264,JAX,@,TEN,W 27-22,,9,6,68,11.33,1,66.7%,7.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
74,1998,1998-10-12,5,28.279,JAX,,MIA,W 28-21,,7,3,86,28.67,2,42.9%,12.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
75,1998,1998-10-18,6,28.285,JAX,@,BUF,L 16-17,,9,6,39,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1998,1998-10-25,7,28.292,JAX,@,DEN,L 24-37,,13,9,113,12.56,0,69.2%,8.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1998,1998-11-01,8,28.299,JAX,@,BAL,W 45-19,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1998,1998-11-15,10,28.313,JAX,,TAM,W 29-24,,6,2,34,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
79,1998,1998-11-22,11,28.320,JAX,@,PIT,L 15-30,,12,5,63,12.60,0,41.7%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1998,1998-11-29,12,28.327,JAX,@,CIN,W 34-17,,12,7,76,10.86,2,58.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
81,1998,1998-12-06,13,28.334,JAX,,DET,W 37-22,,6,3,84,28.00,1,50.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
82,1998,1998-12-13,14,28.341,JAX,,TEN,L 13-16,,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
83,1998,1998-12-20,15,28.348,JAX,@,MIN,L 10-50,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1998,1998-12-28,16,28.356,JAX,,PIT,W 21-3,,7,3,85,28.33,0,42.9%,12.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1999,1999-09-12,1,29.249,JAX,,SFO,W 41-3,*,10,8,78,9.75,0,80.0%,7.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,1999,1999-09-19,2,29.256,JAX,@,CAR,W 22-20,*,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,1999,1999-09-26,3,29.263,JAX,,TEN,L 19-20,*,10,4,55,13.75,0,40.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1999,1999-10-03,4,29.270,JAX,@,PIT,W 17-3,*,10,3,24,8.00,1,30.0%,2.40,0,0,,0,0,0,,0,0,0,,,,,,1,10,10.00,0,0,0,,0,1,6
89,1999,1999-10-11,5,29.278,JAX,@,NYJ,W 16-6,,0,4,60,15.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,1999,1999-10-17,6,29.284,JAX,,CLE,W 24-7,*,8,7,76,10.86,0,87.5%,9.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,1999,1999-10-31,7,29.298,JAX,@,CIN,W 41-10,*,6,1,23,23.00,1,16.7%,3.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
92,1999,1999-11-07,8,29.305,JAX,@,ATL,W 30-7,*,17,9,62,6.89,1,52.9%,3.65,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
93,1999,1999-11-14,9,29.312,JAX,,BAL,W 6-3,*,6,4,18,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,1999,1999-11-21,10,29.319,JAX,,NOR,W 41-23,*,6,2,19,9.50,0,33.3%,3.17,0,0,,0,0,0,,0,0,0,,,,,,1,9,9.00,0,1,3,3.00,0,0,0
95,1999,1999-11-28,11,29.326,JAX,@,BAL,W 30-23,*,13,8,102,12.75,1,61.5%,7.85,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
96,1999,1999-12-02,12,29.330,JAX,,PIT,W 20-6,*,10,5,113,22.60,0,50.0%,11.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1999,1999-12-13,13,29.341,JAX,,DEN,W 27-24,*,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1999,1999-12-19,14,29.347,JAX,@,CLE,W 24-14,*,12,8,96,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,31,10.33,0,0,0
99,1999,1999-12-26,15,29.354,JAX,@,TEN,L 14-41,*,7,2,22,11.00,0,28.6%,3.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,7,3.50,0,0,0
100,1999,2000-01-02,16,29.361,JAX,,CIN,W 24-7,*,13,9,108,12.00,1,69.2%,8.31,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
101,2000,2000-09-03,1,30.241,JAX,@,CLE,W 27-7,*,11,9,115,12.78,0,81.8%,10.45,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,2000,2000-09-10,2,30.248,JAX,@,BAL,L 36-39,*,9,7,61,8.71,0,77.8%,6.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,2000,2000-09-17,3,30.255,JAX,,CIN,W 13-0,*,14,10,108,10.80,1,71.4%,7.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
104,2000,2000-09-25,4,30.263,JAX,@,IND,L 14-43,*,7,4,48,12.00,0,57.1%,6.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,2000,2000-10-01,5,30.269,JAX,,PIT,L 13-24,,17,11,137,12.45,1,64.7%,8.06,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,2000,2000-10-08,6,30.276,JAX,,BAL,L 10-15,*,11,8,63,7.88,0,72.7%,5.73,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,2000,2000-10-16,7,30.284,JAX,@,TEN,L 13-27,*,7,5,64,12.80,0,71.4%,9.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,2000,2000-10-22,8,30.290,JAX,,WAS,L 16-35,,9,3,51,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,2000,2000-10-29,9,30.297,JAX,@,DAL,W 23-17,*,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,2000,2000-11-12,10,30.311,JAX,,SEA,L 21-28,,6,6,156,26.00,1,100.0%,26.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
111,2000,2000-11-19,11,30.318,JAX,@,PIT,W 34-24,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,2000,2000-11-26,12,30.325,JAX,,TEN,W 16-13,*,5,3,53,17.67,0,60.0%,10.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
113,2000,2000-12-03,13,30.332,JAX,,CLE,W 48-0,*,8,4,46,11.50,1,50.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
114,2000,2000-12-10,14,30.339,JAX,,ARI,W 44-10,*,4,3,65,21.67,1,75.0%,16.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,25,8.33,0,1,6
115,2000,2000-12-17,15,30.346,JAX,@,CIN,L 14-17,*,6,4,61,15.25,0,66.7%,10.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,2000,2000-12-23,16,30.352,JAX,@,NYG,L 25-28,,17,11,131,11.91,0,64.7%,7.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,2001,2001-09-09,1,31.246,JAX,,PIT,W 21-3,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,2001,2001-09-23,2,31.260,JAX,,TEN,W 13-6,*,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,2001,2001-09-30,3,31.267,JAX,,CLE,L 14-23,*,6,2,17,8.50,1,33.3%,2.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
120,2001,2001-10-07,4,31.274,JAX,@,SEA,L 15-24,*,13,7,97,13.86,0,53.8%,7.46,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,2001,2001-10-18,5,31.285,JAX,,BUF,L 10-13,*,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,2001,2001-10-28,6,31.295,JAX,@,BAL,L 17-18,*,17,10,118,11.80,0,58.8%,6.94,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,2001,2001-11-04,7,31.302,JAX,@,TEN,L 24-28,*,6,5,64,12.80,0,83.3%,10.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,2001,2001-11-11,8,31.309,JAX,,CIN,W 30-13,*,6,5,61,12.20,1,83.3%,10.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
125,2001,2001-11-18,9,31.316,JAX,@,PIT,L 7-20,*,11,7,89,12.71,0,63.6%,8.09,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,2001,2001-11-25,10,31.323,JAX,,BAL,L 21-24,*,9,6,80,13.33,0,66.7%,8.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
127,2001,2001-12-03,11,31.331,JAX,,GNB,L 21-28,*,8,7,81,11.57,0,87.5%,10.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,2001,2001-12-09,12,31.337,JAX,@,CIN,W 14-10,*,10,8,92,11.50,1,80.0%,9.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
129,2001,2001-12-16,13,31.344,JAX,@,CLE,W 15-10,*,10,7,61,8.71,0,70.0%,6.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,2001,2001-12-23,14,31.351,JAX,@,MIN,W 33-3,*,6,4,35,8.75,1,66.7%,5.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
131,2001,2001-12-30,15,31.358,JAX,,KAN,L 26-30,*,12,7,132,18.86,1,58.3%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
132,2001,2002-01-06,16,32.000,JAX,@,CHI,L 13-33,*,15,9,93,10.33,1,60.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
133,2002,2002-09-08,1,32.245,TAM,,NOR,L 20-26,*,9,6,63,10.50,1,66.7%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
134,2002,2002-09-15,2,32.252,TAM,@,BAL,W 25-0,*,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,2002,2002-09-23,3,32.260,TAM,,STL,W 26-14,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
136,2002,2002-09-29,4,32.266,TAM,@,CIN,W 35-7,*,6,4,108,27.00,1,66.7%,18.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
137,2002,2002-10-06,5,32.273,TAM,@,ATL,W 20-6,*,10,6,83,13.83,0,60.0%,8.30,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,2002,2002-10-13,6,32.280,TAM,,CLE,W 17-3,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,2002,2002-10-20,7,32.287,TAM,@,PHI,L 10-20,*,7,5,32,6.40,0,71.4%,4.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,2002,2002-11-17,10,32.315,TAM,,CAR,W 23-10,*,8,4,56,14.00,1,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
