ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,22.307,PIT,,HOU,L 7-19
2,1970,1970-09-27,2,22.314,PIT,@,DEN,L 13-16
3,1970,1970-10-03,3,22.320,PIT,@,CLE,L 7-15
4,1970,1970-10-11,4,22.328,PIT,,BUF,W 23-10
5,1970,1970-10-18,5,22.335,PIT,@,HOU,W 7-3
6,1970,1970-10-25,6,22.342,PIT,@,OAK,L 14-31
7,1970,1970-11-02,7,22.350,PIT,,CIN,W 21-10
8,1970,1970-11-08,8,22.356,PIT,,NYJ,W 21-17
9,1970,1970-11-15,9,22.363,PIT,,KAN,L 14-31
10,1970,1970-11-22,10,23.005,PIT,@,CIN,L 7-34
11,1970,1970-11-29,11,23.012,PIT,,CLE,W 28-9
12,1970,1970-12-06,12,23.019,PIT,,GNB,L 12-20
13,1970,1970-12-13,13,23.026,PIT,@,ATL,L 16-27
14,1970,1970-12-20,14,23.033,PIT,@,PHI,L 20-30
15,1973,1973-11-11,9,25.359,STL,@,GNB,L 21-25
16,1973,1973-11-18,10,26.001,STL,@,NYG,L 13-24
