ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,23.246,PHI,@,CIN,L 14-37,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1971,1971-09-26,2,23.253,PHI,,DAL,L 7-42,,,,,,,,,,,,,,,,,,,,,,,,,
3,1971,1971-10-03,3,23.260,PHI,,SFO,L 3-31,1,9,9.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0
4,1971,1971-10-10,4,23.267,PHI,,MIN,L 0-13,4,2,0.50,0,2,10,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1971,1971-10-17,5,23.274,PHI,@,OAK,L 10-34,0,0,,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1971,1971-10-24,6,23.281,PHI,,NYG,W 23-7,15,67,4.47,1,2,11,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
7,1971,1971-10-31,7,23.288,PHI,,DEN,W 17-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0
8,1971,1971-11-07,8,23.295,PHI,@,WAS,T 7-7,14,47,3.36,0,1,2,2.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
9,1971,1971-11-14,9,23.302,PHI,@,DAL,L 7-20,1,3,3.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1971,1971-11-21,10,23.309,PHI,@,STL,W 37-20,6,11,1.83,0,2,11,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1971,1971-11-28,11,23.316,PHI,,WAS,L 13-20,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1971,1971-12-05,12,23.323,PHI,@,DET,W 23-20,,,,,,,,,,,,,,,,,,,,,,,,,
13,1971,1971-12-12,13,23.330,PHI,,STL,W 19-7,,,,,,,,,,,,,,,,,,,,,,,,,
14,1971,1971-12-19,14,23.337,PHI,@,NYG,W 41-28,3,17,5.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
