ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,21.177,SDG,,MIN,W 24-17,*,0,0,0.0,1,1
2,2011,2011-09-18,2,21.184,SDG,@,NWE,L 21-35,*,0,0,0.0,1,0
3,2011,2011-10-02,4,21.198,SDG,,MIA,W 26-16,*,,,,,
4,2011,2011-10-09,5,21.205,SDG,@,DEN,W 29-24,*,,,,,
5,2011,2011-10-23,6,21.219,SDG,@,NYJ,L 21-27,*,0,0,0.0,1,0
6,2011,2011-10-31,7,21.227,SDG,@,KAN,L 20-23,*,0,0,0.0,1,0
7,2011,2011-11-06,8,21.233,SDG,,GNB,L 38-45,,0,0,0.0,1,0
8,2011,2011-11-10,9,21.237,SDG,,OAK,L 17-24,*,0,0,0.0,0,2
9,2011,2011-11-20,10,21.247,SDG,@,CHI,L 20-31,*,0,0,0.0,1,0
10,2011,2011-11-27,11,21.254,SDG,,DEN,L 13-16,*,0,0,0.0,2,1
11,2011,2011-12-05,12,21.262,SDG,@,JAX,W 38-14,,0,0,0.0,0,1
12,2011,2011-12-11,13,21.268,SDG,,BUF,W 37-10,*,0,0,0.0,2,0
13,2011,2011-12-18,14,21.275,SDG,,BAL,W 34-14,*,0,0,1.0,2,0
14,2011,2011-12-24,15,21.281,SDG,@,DET,L 10-38,*,0,0,0.0,1,1
15,2011,2012-01-01,16,21.289,SDG,@,OAK,W 38-26,*,0,0,0.0,1,0
16,2012,2012-09-10,1,22.176,SDG,@,OAK,W 22-14,*,0,0,0.0,3,0
17,2012,2012-09-16,2,22.182,SDG,,TEN,W 38-10,*,0,0,0.0,0,0
18,2012,2012-09-23,3,22.189,SDG,,ATL,L 3-27,*,,,,,
19,2012,2012-09-30,4,22.196,SDG,@,KAN,W 37-20,*,0,0,0.0,0,1
20,2012,2012-10-07,5,22.203,SDG,@,NOR,L 24-31,*,0,0,1.0,1,1
21,2012,2012-10-15,6,22.211,SDG,,DEN,L 24-35,*,0,0,0.0,1,2
22,2012,2012-10-28,7,22.224,SDG,@,CLE,L 6-7,*,0,0,1.0,2,3
23,2012,2012-11-01,8,22.228,SDG,,KAN,W 31-13,*,0,0,0.0,3,1
24,2012,2012-11-11,9,22.238,SDG,@,TAM,L 24-34,*,0,0,0.0,5,1
25,2012,2012-11-18,10,22.245,SDG,@,DEN,L 23-30,*,0,0,0.0,1,0
26,2012,2012-11-25,11,22.252,SDG,,BAL,L 13-16,*,0,0,1.0,5,1
27,2012,2012-12-02,12,22.259,SDG,,CIN,L 13-20,*,0,0,1.0,4,1
28,2012,2012-12-09,13,22.266,SDG,@,PIT,W 34-24,*,0,0,1.0,1,0
29,2012,2012-12-16,14,22.273,SDG,,CAR,L 7-31,*,0,0,0.0,4,1
30,2012,2012-12-23,15,22.280,SDG,@,NYJ,W 27-17,*,0,0,2.0,3,2
31,2012,2012-12-30,16,22.287,SDG,,OAK,W 24-21,*,0,0,0.0,2,1
32,2013,2013-09-09,1,23.175,SDG,,HOU,L 28-31,*,0,0,0.0,1,1
33,2013,2013-09-15,2,23.181,SDG,@,PHI,W 33-30,*,0,0,0.0,1,0
34,2013,2013-09-22,3,23.188,SDG,@,TEN,L 17-20,*,0,0,0.0,2,0
35,2013,2013-09-29,4,23.195,SDG,,DAL,W 30-21,*,0,0,1.0,4,2
36,2013,2013-10-06,5,23.202,SDG,@,OAK,L 17-27,*,0,0,0.0,3,1
37,2013,2013-10-14,6,23.210,SDG,,IND,W 19-9,*,0,0,0.0,2,0
38,2013,2013-10-20,7,23.216,SDG,@,JAX,W 24-6,*,0,0,2.0,2,0
39,2013,2013-11-03,8,23.230,SDG,@,WAS,L 24-30,*,0,0,0.0,1,2
40,2013,2013-11-10,9,23.237,SDG,,DEN,L 20-28,*,0,0,0.0,0,2
41,2013,2013-11-17,10,23.244,SDG,@,MIA,L 16-20,*,0,0,0.0,3,0
42,2013,2013-11-24,11,23.251,SDG,@,KAN,W 41-38,*,0,0,1.0,2,0
43,2013,2013-12-01,12,23.258,SDG,,CIN,L 10-17,*,0,0,0.0,3,0
44,2013,2013-12-08,13,23.265,SDG,,NYG,W 37-14,*,0,0,0.5,2,1
45,2013,2013-12-12,14,23.269,SDG,@,DEN,W 27-20,*,0,0,0.0,1,0
46,2013,2013-12-22,15,23.279,SDG,,OAK,W 26-13,*,0,0,0.0,2,0
47,2013,2013-12-29,16,23.286,SDG,,KAN,W 27-24,*,0,0,1.0,3,1
48,2014,2014-09-08,1,24.174,SDG,@,ARI,L 17-18,*,0,0,1.0,4,1
49,2014,2014-09-14,2,24.180,SDG,,SEA,W 30-21,*,0,0,0.0,1,1
50,2014,2014-09-21,3,24.187,SDG,@,BUF,W 22-10,*,0,0,0.5,4,2
51,2014,2014-09-28,4,24.194,SDG,,JAX,W 33-14,*,0,0,0.0,2,0
