ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
58,1986,1986-09-07,1,27.248,NWE,,IND,W 33-3,0,0,,0,,,,,,
59,1986,1986-09-11,2,27.252,NWE,@,NYJ,W 20-6,0,0,,0,,,,,,
60,1986,1986-09-21,3,27.262,NWE,,SEA,L 31-38,0,0,,0,,,,,,
61,1986,1986-09-28,4,27.269,NWE,@,DEN,L 20-27,0,0,,0,,,,,,
62,1986,1986-10-05,5,27.276,NWE,,MIA,W 34-7,0,0,,0,,,,,,
63,1986,1986-10-12,6,27.283,NWE,,NYJ,L 24-31,0,0,,0,,,,,,
64,1986,1986-10-19,7,27.290,NWE,@,PIT,W 34-0,1,12,12.00,0,1,6,0.0,1,37,1
65,1986,1986-10-26,8,27.297,NWE,@,BUF,W 23-3,0,0,,0,0,0,0.0,1,19,0
66,1986,1986-11-02,9,27.304,NWE,,ATL,W 25-17,0,0,,0,,,,,,
67,1986,1986-11-09,10,27.311,NWE,@,IND,W 30-21,0,0,,0,,,,,,
68,1986,1986-11-16,11,27.318,NWE,@,RAM,W 30-28,0,0,,0,,,,,,
69,1986,1986-11-23,12,27.325,NWE,,BUF,W 22-19,0,0,,0,,,,,,
70,1986,1986-11-30,13,27.332,NWE,@,NOR,W 21-20,0,0,,0,,,,,,
71,1986,1986-12-07,14,27.339,NWE,,CIN,L 7-31,0,0,,0,,,,,,
72,1986,1986-12-14,15,27.346,NWE,,SFO,L 24-29,0,0,,0,,,,,,
73,1986,1986-12-22,16,27.354,NWE,@,MIA,W 34-27,0,0,,0,,,,,,
74,1987,1987-09-13,1,28.254,NWE,,MIA,W 28-21,0,0,,0,0,0,0.0,1,9,0
75,1987,1987-09-21,2,28.262,NWE,@,NYJ,L 24-43,0,0,,0,,,,,,
76,1987,1987-10-25,6,28.296,NWE,@,IND,L 16-30,0,0,,0,,,,,,
77,1987,1987-11-01,7,28.303,NWE,,RAI,W 26-23,0,0,,0,,,,,,
78,1987,1987-11-08,8,28.310,NWE,@,NYG,L 10-17,0,0,,0,0,0,0.0,1,19,0
79,1987,1987-11-15,9,28.317,NWE,,DAL,L 17-23,0,0,,0,,,,,,
80,1987,1987-11-22,10,28.324,NWE,,IND,W 24-0,1,0,0.00,0,0,0,0.0,0,0,0
81,1987,1987-11-29,11,28.331,NWE,,PHI,L 31-34,0,0,,0,,,,,,
82,1987,1987-12-06,12,28.338,NWE,@,DEN,L 20-31,0,0,,0,,,,,,
83,1987,1987-12-13,13,28.345,NWE,,NYJ,W 42-20,0,0,,0,,,,,,
84,1987,1987-12-20,14,28.352,NWE,@,BUF,W 13-7,0,0,,0,0,0,0.0,1,25,0
85,1987,1987-12-28,15,28.360,NWE,@,MIA,W 24-10,0,0,,0,0,0,0.0,1,0,0
86,1988,1988-09-04,1,29.246,NWE,,NYJ,W 28-3,,,,,,,,,,
87,1988,1988-09-11,2,29.253,NWE,@,MIN,L 6-36,,,,,,,,,,
88,1988,1988-09-18,3,29.260,NWE,,BUF,L 14-16,0,0,,0,0,0,0.0,2,36,0
89,1988,1988-09-25,4,29.267,NWE,@,HOU,L 6-31,,,,,,,,,,
90,1988,1988-10-02,5,29.274,NWE,,IND,W 21-17,,,,,,,,,,
91,1988,1988-10-09,6,29.281,NWE,@,GNB,L 3-45,,,,,,,,,,
92,1988,1988-10-16,7,29.288,NWE,,CIN,W 27-21,0,0,,0,0,0,0.0,1,0,0
93,1988,1988-10-23,8,29.295,NWE,@,BUF,L 20-23,,,,,,,,,,
94,1988,1988-10-30,9,29.302,NWE,,CHI,W 30-7,,,,,,,,,,
95,1988,1988-11-06,10,29.309,NWE,,MIA,W 21-10,0,0,,0,0,0,0.0,1,11,0
96,1988,1988-11-13,11,29.316,NWE,@,NYJ,W 14-13,,,,,,,,,,
97,1988,1988-11-20,12,29.323,NWE,@,MIA,W 6-3,,,,,,,,,,
98,1988,1988-11-27,13,29.330,NWE,@,IND,L 21-24,,,,,,,,,,
99,1988,1988-12-04,14,29.337,NWE,,SEA,W 13-7,,,,,,,,,,
100,1988,1988-12-11,15,29.344,NWE,,TAM,W 10-7,,,,,,,,,,
101,1988,1988-12-17,16,29.350,NWE,@,DEN,L 10-21,,,,,,,,,,
102,1989,1989-09-10,1,30.251,NWE,@,NYJ,W 27-24,,,,,,,,,,
103,1989,1989-09-17,2,30.258,NWE,,MIA,L 10-24,,,,,,,,,,
104,1989,1989-09-24,3,30.265,NWE,,SEA,L 3-24,,,,,,,,,,
105,1989,1989-10-01,4,30.272,NWE,@,BUF,L 10-31,,,,,,,,,,
106,1989,1989-10-08,5,30.279,NWE,,HOU,W 23-13,,,,,,,,,,
107,1989,1989-10-15,6,30.286,NWE,@,ATL,L 15-16,,,,,,,,,,
108,1989,1989-10-22,7,30.293,NWE,@,SFO,L 20-37,,,,,,,,,,
109,1989,1989-10-29,8,30.300,NWE,@,IND,W 23-20,,,,,,,,,,
110,1989,1989-11-05,9,30.307,NWE,,NYJ,L 26-27,,,,,,,,,,
111,1989,1989-11-12,10,30.314,NWE,,NOR,L 24-28,0,0,,0,0,0,0.0,1,1,0
112,1989,1989-11-19,11,30.321,NWE,,BUF,W 33-24,,,,,,,,,,
113,1989,1989-11-26,12,30.328,NWE,@,RAI,L 21-24,,,,,,,,,,
114,1989,1989-12-03,13,30.335,NWE,,IND,W 22-16,,,,,,,,,,
115,1989,1989-12-10,14,30.342,NWE,@,MIA,L 10-31,,,,,,,,,,
116,1989,1989-12-17,15,30.349,NWE,@,PIT,L 10-28,,,,,,,,,,
117,1989,1989-12-24,16,30.356,NWE,,RAM,L 20-24,0,0,,0,0,0,0.0,1,18,0
118,1990,1990-09-09,1,31.250,NWE,,MIA,L 24-27,,,,,,,,,,
119,1990,1990-09-16,2,31.257,NWE,@,IND,W 16-14,0,0,,0,0,0,0.0,1,16,0
120,1990,1990-09-23,3,31.264,NWE,@,CIN,L 7-41,,,,,,,,,,
121,1990,1990-09-30,4,31.271,NWE,,NYJ,L 13-37,,,,,,,,,,
122,1990,1990-10-07,5,31.278,NWE,,SEA,L 20-33,0,0,,0,0,0,0.0,1,0,0
123,1990,1990-10-18,6,31.289,NWE,@,MIA,L 10-17,0,0,,0,0,0,0.0,1,1,0
124,1990,1990-10-28,7,31.299,NWE,,BUF,L 10-27,,,,,,,,,,
125,1990,1990-11-04,8,31.306,NWE,@,PHI,L 20-48,,,,,,,,,,
126,1990,1990-11-11,9,31.313,NWE,,IND,L 10-13,,,,,,,,,,
127,1990,1990-11-18,10,31.320,NWE,@,BUF,L 0-14,,,,,,,,,,
128,1990,1990-11-25,11,31.327,NWE,@,PHO,L 14-34,,,,,,,,,,
129,1990,1990-12-02,12,31.334,NWE,,KAN,L 7-37,,,,,,,,,,
130,1990,1990-12-09,13,31.341,NWE,@,PIT,L 3-24,,,,,,,,,,
131,1990,1990-12-15,14,31.347,NWE,,WAS,L 10-25,0,0,,0,0,0,0.0,1,0,0
132,1990,1990-12-23,15,31.355,NWE,@,NYJ,L 7-42,,,,,,,,,,
133,1990,1990-12-30,16,31.362,NWE,,NYG,L 10-13,,,,,,,,,,
134,1991,1991-09-01,1,32.242,NWE,@,IND,W 16-7,,,,,,,,,,
135,1991,1991-09-08,2,32.249,NWE,,CLE,L 0-20,,,,,,,,,,
136,1991,1991-09-15,3,32.256,NWE,@,PIT,L 6-20,,,,,,,,,,
137,1991,1991-09-22,4,32.263,NWE,,HOU,W 24-20,,,,,,,,,,
138,1991,1991-09-29,5,32.270,NWE,@,PHO,L 10-24,,,,,,,,,,
139,1991,1991-10-06,6,32.277,NWE,,MIA,L 10-20,,,,,,,,,,
140,1991,1991-10-20,7,32.291,NWE,,MIN,W 26-23,,,,,,,,,,
141,1991,1991-10-27,8,32.298,NWE,,DEN,L 6-9,,,,,,,,,,
142,1991,1991-11-03,9,32.305,NWE,@,BUF,L 17-22,0,0,,0,0,0,0.0,1,0,0
143,1991,1991-11-24,12,32.326,NWE,,BUF,W 16-13,0,0,,0,0,0,0.0,1,33,0
144,1991,1991-12-01,13,32.333,NWE,@,DEN,L 3-20,,,,,,,,,,
