ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2003,2003-09-07,1,22.159,JAX,@,CAR,L 23-24,,0,,,,,0.0%,,,,,,,
2,2003,2003-09-14,2,22.166,JAX,,BUF,L 17-38,,2,2,21,10.50,1,100.0%,10.50,0,0,,0,1,6
3,2003,2003-09-21,3,22.173,JAX,@,IND,L 13-23,,,,,,,0.0%,,,,,,,
4,2003,2003-09-28,4,22.180,JAX,@,HOU,L 20-24,,,,,,,0.0%,,,,,,,
5,2003,2003-10-05,5,22.187,JAX,,SDG,W 27-21,,0,,,,,0.0%,,,,,,,
6,2003,2003-10-12,6,22.194,JAX,,MIA,L 10-24,,1,,,,,0.0%,,,,,,,
7,2003,2003-10-26,7,22.208,JAX,,TEN,L 17-30,*,3,3,23,7.67,1,100.0%,7.67,0,0,,0,1,6
8,2003,2003-11-02,8,22.215,JAX,@,BAL,L 17-24,*,0,,,,,0.0%,,,,,,,
9,2003,2003-11-09,9,22.222,JAX,,IND,W 28-23,,2,1,28,28.00,0,50.0%,14.00,0,0,,0,0,0
10,2003,2003-11-16,10,22.229,JAX,@,TEN,L 3-10,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
11,2003,2003-11-23,11,22.236,JAX,@,NYJ,L 10-13,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
12,2003,2003-11-30,12,22.243,JAX,,TAM,W 17-10,,1,,,,,0.0%,,,,,,,
13,2003,2003-12-07,13,22.250,JAX,,HOU,W 27-0,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
14,2003,2003-12-21,15,22.264,JAX,,NOR,W 20-19,,1,1,30,30.00,0,100.0%,30.00,0,0,,0,0,0
15,2003,2003-12-28,16,22.271,JAX,@,ATL,L 14-21,,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0
16,2004,2004-09-12,1,23.164,JAX,@,BUF,W 13-10,,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0
17,2004,2004-09-19,2,23.171,JAX,,DEN,W 7-6,*,1,,,,,0.0%,,,,,,,
18,2004,2004-09-26,3,23.178,JAX,@,TEN,W 15-12,*,6,5,30,6.00,1,83.3%,5.00,0,0,,0,1,6
19,2004,2004-10-03,4,23.185,JAX,,IND,L 17-24,*,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
20,2005,2005-09-11,1,24.163,JAX,,SEA,W 26-14,,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0
21,2005,2005-09-18,2,24.170,JAX,@,IND,L 3-10,,,0,0,,0,0.0%,,0,0,,0,0,0
22,2005,2005-09-25,3,24.177,JAX,@,NYJ,W 26-20,,,0,0,,0,0.0%,,0,0,,0,0,0
23,2005,2005-10-02,4,24.184,JAX,,DEN,L 7-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
24,2005,2005-10-09,5,24.191,JAX,,CIN,W 23-20,,3,2,40,20.00,1,66.7%,13.33,0,0,,0,1,6
25,2005,2005-10-16,6,24.198,JAX,@,PIT,W 23-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
26,2005,2005-10-30,7,24.212,JAX,@,STL,L 21-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
27,2005,2005-11-06,8,24.219,JAX,,HOU,W 21-14,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
28,2005,2005-11-13,9,24.226,JAX,,BAL,W 30-3,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0
29,2005,2005-11-20,10,24.233,JAX,@,TEN,W 31-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
