ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-10-18,5,23.166,RAI,,SDG,L 17-23,1.0
2,1987,1987-12-27,15,23.236,RAI,,CHI,L 3-6,
3,1989,1989-10-29,8,25.177,PHO,@,DAL,W 19-10,
4,1989,1989-11-05,9,25.184,PHO,,NYG,L 13-20,
5,1989,1989-11-12,10,25.191,PHO,,DAL,W 24-20,
6,1989,1989-11-19,11,25.198,PHO,@,RAM,L 14-37,
7,1990,1990-09-09,1,26.127,CLE,,PIT,W 13-3,
8,1990,1990-09-16,2,26.134,CLE,@,NYJ,L 21-24,
9,1990,1990-09-23,3,26.141,CLE,,SDG,L 14-24,
10,1990,1990-09-30,4,26.148,CLE,@,KAN,L 0-34,0.5
11,1990,1990-10-08,5,26.156,CLE,@,DEN,W 30-29,
12,1990,1990-10-14,6,26.162,CLE,@,NOR,L 20-25,
13,1990,1990-10-22,7,26.170,CLE,,CIN,L 13-34,
14,1990,1990-10-28,8,26.176,CLE,@,SFO,L 17-20,
15,1990,1990-11-04,9,26.183,CLE,,BUF,L 0-42,
16,1990,1990-11-18,10,26.197,CLE,,HOU,L 23-35,
17,1990,1990-11-25,11,26.204,CLE,,MIA,L 13-30,
18,1990,1990-12-02,12,26.211,CLE,,RAM,L 23-38,
19,1990,1990-12-09,13,26.218,CLE,@,HOU,L 14-58,
20,1990,1990-12-23,15,26.232,CLE,@,PIT,L 0-35,
21,1990,1990-12-30,16,26.239,CLE,@,CIN,L 14-21,
