ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,27.126,MIN,,ATL,W 24-23,,,
2,1980,1980-09-14,2,27.133,MIN,,PHI,L 7-42,,,
3,1980,1980-09-21,3,27.140,MIN,@,CHI,W 34-14,,,
4,1980,1980-09-28,4,27.147,MIN,@,DET,L 7-27,,,
5,1980,1980-10-05,5,27.154,MIN,,PIT,L 17-23,,,
6,1980,1980-10-12,6,27.161,MIN,,CHI,W 13-7,,,
7,1980,1980-10-19,7,27.168,MIN,@,CIN,L 0-14,,,
8,1980,1980-10-26,8,27.175,MIN,@,GNB,L 3-16,,,
9,1980,1980-11-02,9,27.182,MIN,@,WAS,W 39-14,2,68,0
10,1980,1980-11-09,10,27.189,MIN,,DET,W 34-0,,,
11,1980,1980-11-16,11,27.196,MIN,,TAM,W 38-30,,,
12,1980,1980-11-23,12,27.203,MIN,,GNB,L 13-25,,,
13,1980,1980-11-30,13,27.210,MIN,@,NOR,W 23-20,,,
14,1980,1980-12-07,14,27.217,MIN,@,TAM,W 21-10,,,
15,1980,1980-12-14,15,27.224,MIN,,CLE,W 28-23,,,
16,1980,1980-12-21,16,27.231,MIN,@,HOU,L 16-20,,,
