ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,23.139,HOU,@,NOR,L 21-33,,,,,
2,1993,1993-09-12,2,23.146,HOU,,KAN,W 30-0,,,,,
3,1993,1993-09-19,3,23.153,HOU,@,SDG,L 17-18,,,,,
4,1993,1993-09-26,4,23.160,HOU,,RAM,L 13-28,,,,,
5,1993,1993-10-11,5,23.175,HOU,@,BUF,L 7-35,,,,,
6,1993,1993-10-17,6,23.181,HOU,@,NWE,W 28-14,,,,,
7,1993,1993-10-24,7,23.188,HOU,,CIN,W 28-12,,,,,
8,1993,1993-11-07,8,23.202,HOU,,SEA,W 24-14,,,,,
9,1993,1993-11-14,9,23.209,HOU,@,CIN,W 38-3,,1.0,0,0,0
10,1993,1993-11-21,10,23.216,HOU,@,CLE,W 27-20,,,,,
11,1993,1993-11-28,11,23.223,HOU,,PIT,W 23-3,,,,,
12,1993,1993-12-05,12,23.230,HOU,,ATL,W 33-17,,,,,
13,1993,1993-12-12,13,23.237,HOU,,CLE,W 19-17,,,,,
14,1993,1993-12-19,14,23.244,HOU,@,PIT,W 26-17,,,,,
15,1993,1993-12-25,15,23.250,HOU,@,SFO,W 10-7,,,,,
16,1993,1994-01-02,16,23.258,HOU,,NYJ,W 24-0,,,,,
17,1994,1994-09-04,1,24.138,HOU,@,IND,L 21-45,,,,,
18,1994,1994-09-11,2,24.145,HOU,@,DAL,L 17-20,,,,,
19,1994,1994-09-18,3,24.152,HOU,,BUF,L 7-15,,,,,
20,1994,1994-09-25,4,24.159,HOU,,CIN,W 20-13,,,,,
21,1994,1994-10-03,5,24.167,HOU,@,PIT,L 14-30,,,,,
22,1994,1994-10-13,6,24.177,HOU,,CLE,L 8-11,,,,,
23,1994,1994-10-24,7,24.188,HOU,@,PHI,L 6-21,,,,,
24,1994,1994-10-30,8,24.194,HOU,@,RAI,L 14-17,,,,,
25,1994,1994-11-06,9,24.201,HOU,,PIT,L 9-12,,1.0,0,0,0
26,1994,1994-11-13,10,24.208,HOU,@,CIN,L 31-34,,,,,
27,1994,1994-11-21,11,24.216,HOU,,NYG,L 10-13,,,,,
28,1994,1994-11-27,12,24.222,HOU,@,CLE,L 10-34,,,,,
29,1994,1994-12-04,13,24.229,HOU,,ARI,L 12-30,,,,,
30,1994,1994-12-11,14,24.236,HOU,,SEA,L 14-16,,1.5,0,0,0
31,1994,1994-12-18,15,24.243,HOU,@,KAN,L 9-31,,,,,
32,1994,1994-12-24,16,24.249,HOU,,NYJ,W 24-10,,,,,
33,1995,1995-09-03,1,25.137,HOU,@,JAX,W 10-3,,0.5,0,0,0
34,1995,1995-09-10,2,25.144,HOU,,PIT,L 17-34,,,,,
35,1995,1995-10-08,6,25.172,HOU,@,MIN,L 17-23,,,,,
36,1995,1995-10-22,7,25.186,HOU,@,CHI,L 32-35,,,,,
37,1995,1995-10-29,8,25.193,HOU,,TAM,W 19-7,,,,,
38,1995,1995-11-05,9,25.200,HOU,@,CLE,W 37-10,,,,,
39,1995,1995-11-12,10,25.207,HOU,,CIN,L 25-32,,,,,
40,1995,1995-11-19,11,25.214,HOU,@,KAN,L 13-20,,,,,
41,1995,1995-11-26,12,25.221,HOU,,DEN,W 42-33,,,,,
42,1995,1995-12-03,13,25.228,HOU,@,PIT,L 7-21,,,,,
43,1995,1995-12-10,14,25.235,HOU,,DET,L 17-24,,1.0,0,0,0
44,1995,1995-12-17,15,25.242,HOU,,NYJ,W 23-6,,0.5,0,0,0
45,1995,1995-12-24,16,25.249,HOU,@,BUF,W 28-17,,1.0,0,0,0
46,1996,1996-09-01,1,26.135,HOU,,KAN,L 19-20,,,,,
47,1996,1996-09-08,2,26.142,HOU,@,JAX,W 34-27,,,,,
48,1996,1996-09-15,3,26.149,DAL,,IND,L 24-25,,,,,
49,1996,1996-09-29,4,26.163,HOU,@,PIT,L 16-30,,,,,
50,1996,1996-10-06,5,26.170,HOU,@,CIN,W 30-27,,,,,
51,1996,1996-10-13,6,26.177,HOU,@,ATL,W 23-13,,1.0,0,0,0
52,1996,1996-10-20,7,26.184,HOU,,PIT,W 23-13,,1.0,0,0,0
53,1996,1996-10-27,8,26.191,HOU,,SFO,L 9-10,,,,,
54,1996,1996-11-03,9,26.198,HOU,@,SEA,L 16-23,,1.0,0,0,0
55,1996,1996-11-10,10,26.205,HOU,@,NOR,W 31-14,,1.0,0,0,0
56,1996,1996-11-17,11,26.212,HOU,,MIA,L 20-23,,,,,
57,1996,1996-11-24,12,26.219,HOU,,CAR,L 6-31,,,,,
58,1996,1996-12-01,13,26.226,HOU,@,NYJ,W 35-10,,1.0,0,0,0
59,1996,1996-12-08,14,26.233,HOU,,JAX,L 17-23,,,,,
60,1996,1996-12-15,15,26.240,HOU,,CIN,L 13-21,,,,,
61,1996,1996-12-22,16,26.247,HOU,@,BAL,W 24-21,,1.0,0,0,0
62,1996,1996-12-22,16,26.247,CIN,,IND,W 31-24,,,,,
63,1997,1997-08-31,1,27.134,CAR,,WAS,L 10-24,,,,,
64,1997,1997-09-07,2,27.141,CAR,@,ATL,W 9-6,,,,,
65,1997,1997-09-14,3,27.148,CAR,@,SDG,W 26-7,,2.0,0,0,0
66,1997,1997-09-21,4,27.155,CAR,,KAN,L 14-35,,,,,
67,1997,1997-09-29,5,27.163,CAR,,SFO,L 21-34,,1.0,0,0,0
68,1997,1997-10-12,6,27.176,CAR,@,MIN,L 14-21,,,,,
69,1997,1997-10-19,7,27.183,CAR,@,NOR,W 13-0,,2.0,0,0,0
70,1997,1997-10-26,8,27.190,CAR,,ATL,W 21-12,,,,,
71,1997,1997-11-02,9,27.197,CAR,,OAK,W 38-14,,,,,
72,1997,1997-11-09,10,27.204,CAR,@,DEN,L 0-34,,1.0,0,0,0
73,1997,1997-11-16,11,27.211,CAR,@,SFO,L 19-27,,,,,
74,1997,1997-11-23,12,27.218,CAR,@,STL,W 16-10,,0.5,0,0,0
75,1997,1997-11-30,13,27.225,CAR,,NOR,L 13-16,,,,,
76,1997,1997-12-08,14,27.233,CAR,@,DAL,W 23-13,,1.0,0,0,0
77,1997,1997-12-14,15,27.239,CAR,,GNB,L 10-31,,1.0,0,0,0
78,1997,1997-12-20,16,27.245,CAR,,STL,L 18-30,,,,,
79,1998,1998-09-06,1,28.140,CAR,,ATL,L 14-19,,1.0,0,0,0
80,1998,1998-09-13,2,28.147,CAR,@,NOR,L 14-19,,1.0,0,0,0
81,1998,1998-09-27,3,28.161,CAR,,GNB,L 30-37,,,,,
82,1998,1998-10-04,4,28.168,CAR,@,ATL,L 23-51,,,,,
83,1998,1998-10-11,5,28.175,CAR,@,DAL,L 20-27,,,,,
84,1998,1998-10-18,6,28.182,CAR,@,TAM,L 13-16,,,,,
85,1998,1998-10-25,7,28.189,CAR,,BUF,L 14-30,,,,,
86,1998,1998-11-01,8,28.196,CAR,,NOR,W 31-17,,0.0,1,10,0
87,1998,1998-11-08,9,28.203,CAR,@,SFO,L 23-25,,1.0,0,0,0
88,1998,1998-11-15,10,28.210,CAR,,MIA,L 9-13,,,,,
89,1998,1998-11-22,11,28.217,CAR,@,STL,W 24-20,,,,,
90,1998,1998-11-29,12,28.224,CAR,@,NYJ,L 21-48,,,,,
91,1998,1998-12-06,13,28.231,CAR,,SFO,L 28-31,,,,,
92,1998,1998-12-13,14,28.238,CAR,,WAS,L 25-28,,1.0,0,0,0
93,1998,1998-12-20,15,28.245,CAR,,STL,W 20-13,,,,,
94,1998,1998-12-27,16,28.252,CAR,@,IND,W 27-19,,,,,
95,1999,1999-09-12,1,29.146,CAR,@,NOR,L 10-19,*,,,,
96,1999,1999-09-19,2,29.153,CAR,,JAX,L 20-22,*,,,,
97,1999,1999-09-26,3,29.160,CAR,,CIN,W 27-3,*,1.0,0,0,0
98,1999,1999-10-03,4,29.167,CAR,@,WAS,L 36-38,*,1.0,0,0,0
99,1999,1999-10-17,5,29.181,CAR,@,SFO,W 31-29,*,0.5,0,0,0
100,1999,1999-10-24,6,29.188,CAR,,DET,L 9-24,*,,,,
101,1999,1999-10-31,7,29.195,CAR,@,ATL,L 20-27,*,,,,
102,1999,1999-11-07,8,29.202,CAR,,PHI,W 33-7,*,,,,
103,1999,1999-11-14,9,29.209,CAR,@,STL,L 10-35,*,,,,
104,1999,1999-11-21,10,29.216,CAR,@,CLE,W 31-17,*,,,,
105,1999,1999-11-28,11,29.223,CAR,,ATL,W 34-28,*,0.5,0,0,0
106,1999,1999-12-05,12,29.230,CAR,,STL,L 21-34,*,,,,
107,1999,1999-12-12,13,29.237,CAR,@,GNB,W 33-31,*,,,,
108,1999,1999-12-18,14,29.243,CAR,,SFO,W 41-24,*,1.0,0,0,0
109,1999,1999-12-26,15,29.251,CAR,@,PIT,L 20-30,*,,,,
110,1999,2000-01-02,16,29.258,CAR,,NOR,W 45-13,*,,,,
111,2000,2000-09-03,1,30.137,NYG,,ARI,W 21-16,,1.0,0,0,0
112,2000,2000-09-10,2,30.144,NYG,@,PHI,W 33-18,*,,,,
113,2000,2000-09-17,3,30.151,NYG,@,CHI,W 14-7,*,,,,
114,2000,2000-09-24,4,30.158,NYG,,WAS,L 6-16,*,,,,
115,2000,2000-10-01,5,30.165,NYG,@,TEN,L 14-28,*,,,,
116,2000,2000-10-15,7,30.179,NYG,,DAL,W 19-14,*,0.0,1,7,0
117,2000,2000-10-29,8,30.193,NYG,,PHI,W 24-7,*,1.5,0,0,0
118,2000,2000-11-05,9,30.200,NYG,@,CLE,W 24-3,*,,,,
119,2000,2000-11-12,10,30.207,NYG,,STL,L 24-38,*,,,,
120,2000,2000-11-19,11,30.214,NYG,,DET,L 21-31,,,,,
121,2000,2000-11-26,12,30.221,NYG,@,ARI,W 31-7,*,,,,
122,2000,2000-12-03,13,30.228,NYG,@,WAS,W 9-7,*,1.0,0,0,0
123,2000,2000-12-10,14,30.235,NYG,,PIT,W 30-10,,,,,
124,2000,2000-12-17,15,30.242,NYG,@,DAL,W 17-13,*,,,,
125,2000,2000-12-23,16,30.248,NYG,,JAX,W 28-25,,,,,
126,2001,2001-09-10,1,31.144,NYG,@,DEN,L 20-31,*,,,,
127,2001,2001-09-23,2,31.157,NYG,@,KAN,W 13-3,*,,,,
128,2001,2001-09-30,3,31.164,NYG,,NOR,W 21-13,*,,,,
129,2001,2001-10-07,4,31.171,NYG,,WAS,W 23-9,*,,,,
130,2001,2001-10-14,5,31.178,NYG,@,STL,L 14-15,*,,,,
131,2001,2001-10-22,6,31.186,NYG,,PHI,L 9-10,*,,,,
132,2001,2001-10-28,7,31.192,NYG,@,WAS,L 21-35,*,1.0,0,0,0
133,2001,2001-11-04,8,31.199,NYG,,DAL,W 27-24,*,1.0,0,0,0
134,2001,2001-11-11,9,31.206,NYG,@,ARI,W 17-10,*,,,,
135,2001,2001-11-19,10,31.214,NYG,@,MIN,L 16-28,*,1.0,0,0,0
136,2001,2001-11-25,11,31.220,NYG,,OAK,L 10-28,*,,,,
137,2001,2001-12-09,12,31.234,NYG,@,DAL,L 13-20,*,,,,
138,2001,2001-12-15,13,31.240,NYG,,ARI,W 17-13,*,1.5,0,0,0
139,2001,2001-12-23,14,31.248,NYG,,SEA,W 27-24,*,1.0,0,0,0
140,2001,2001-12-30,15,31.255,NYG,@,PHI,L 21-24,*,0.5,0,0,0
141,2001,2002-01-06,16,31.262,NYG,,GNB,L 25-34,*,,,,
142,2002,2002-09-05,1,32.139,NYG,,SFO,L 13-16,*,,,,
