ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
59,2008,2008-12-07,13,26.215,KAN,@,DEN,L 17-24,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,153,51.00,0
60,2008,2008-12-14,14,26.222,KAN,,SDG,L 21-22,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,182,36.40,0
61,2008,2008-12-21,15,26.229,KAN,,MIA,L 31-38,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,1,31,31.00,0
62,2008,2008-12-28,16,26.236,KAN,@,CIN,L 6-16,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,6,283,47.17,0
63,2009,2009-09-13,1,27.130,KAN,@,BAL,L 24-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,246,49.20,0
64,2009,2009-09-20,2,27.137,KAN,,OAK,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,218,43.60,0
65,2009,2009-09-27,3,27.144,KAN,@,PHI,L 14-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,9,399,44.33,0
66,2009,2009-10-04,4,27.151,KAN,,NYG,L 16-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,339,48.43,0
67,2009,2009-10-11,5,27.158,KAN,,DAL,L 20-26,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,330,41.25,0
68,2009,2009-10-18,6,27.165,KAN,@,WAS,W 14-6,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,273,39.00,0
69,2009,2009-10-25,7,27.172,KAN,,SDG,L 7-37,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,241,48.20,1
70,2009,2009-11-08,8,27.186,KAN,@,JAX,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,326,46.57,0
71,2009,2009-11-15,9,27.193,KAN,@,OAK,W 16-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,283,47.17,0
72,2009,2009-11-22,10,27.200,KAN,,PIT,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,287,47.83,0
73,2009,2009-11-29,11,27.207,KAN,@,SDG,L 14-43,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,161,40.25,0
74,2009,2009-12-06,12,27.214,KAN,,DEN,L 13-44,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,376,53.71,0
75,2009,2009-12-13,13,27.221,KAN,,BUF,L 10-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,167,33.40,0
76,2009,2009-12-20,14,27.228,KAN,,CLE,L 34-41,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,274,45.67,0
77,2009,2009-12-27,15,27.235,KAN,@,CIN,L 10-17,,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,0,0,6,282,47.00,0
78,2009,2010-01-03,16,27.242,KAN,@,DEN,W 44-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,159,53.00,0
79,2010,2010-09-13,1,28.130,KAN,,SDG,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,9,344,38.22,0
80,2010,2010-09-19,2,28.136,KAN,@,CLE,W 16-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,249,41.50,0
81,2010,2010-09-26,3,28.143,KAN,,SFO,W 31-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,177,44.25,0
82,2010,2010-10-10,4,28.157,KAN,@,IND,L 9-19,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,212,53.00,0
83,2010,2010-10-17,5,28.164,KAN,@,HOU,L 31-35,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,202,50.50,0
84,2010,2010-10-24,6,28.171,KAN,,JAX,W 42-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,136,45.33,0
85,2010,2010-10-31,7,28.178,KAN,,BUF,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,1,6,260,43.33,0
86,2010,2010-11-07,8,28.185,KAN,@,OAK,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,351,43.88,0
87,2010,2010-11-14,9,28.192,KAN,@,DEN,L 29-49,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,130,43.33,0
88,2010,2010-11-21,10,28.199,KAN,,ARI,W 31-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,264,52.80,0
89,2010,2010-11-28,11,28.206,KAN,@,SEA,W 42-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,182,45.50,1
90,2010,2010-12-05,12,28.213,KAN,,DEN,W 10-6,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,293,41.86,0
91,2010,2010-12-12,13,28.220,KAN,@,SDG,L 0-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,365,45.63,0
92,2010,2010-12-19,14,28.227,KAN,@,STL,W 27-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,285,47.50,0
93,2010,2010-12-26,15,28.234,KAN,,TEN,W 34-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,232,46.40,0
94,2010,2011-01-02,16,28.241,KAN,,OAK,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,226,37.67,0
95,2011,2011-09-11,1,29.128,KAN,,BUF,L 7-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,328,41.00,0
96,2011,2011-09-18,2,29.135,KAN,@,DET,L 3-48,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,198,39.60,0
97,2011,2011-09-25,3,29.142,KAN,@,SDG,L 17-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,182,45.50,0
98,2011,2011-10-02,4,29.149,KAN,,MIN,W 22-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,146,48.67,0
99,2011,2011-10-09,5,29.156,KAN,@,IND,W 28-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,269,44.83,0
100,2011,2011-10-23,6,29.170,KAN,@,OAK,W 28-0,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,368,52.57,0
101,2011,2011-10-31,7,29.178,KAN,,SDG,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,286,57.20,0
102,2011,2011-11-06,8,29.184,KAN,,MIA,L 3-31,,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,229,45.80,0
103,2011,2011-11-13,9,29.191,KAN,,DEN,L 10-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,339,48.43,0
104,2011,2011-11-21,10,29.199,KAN,@,NWE,L 3-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,199,39.80,0
105,2011,2011-11-27,11,29.205,KAN,,PIT,L 9-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,112,37.33,0
106,2011,2011-12-04,12,29.212,KAN,@,CHI,W 10-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,1,11,447,40.64,0
107,2011,2011-12-11,13,29.219,KAN,@,NYJ,L 10-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,359,51.29,0
108,2011,2011-12-18,14,29.226,KAN,,GNB,W 19-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,99,49.50,0
109,2011,2011-12-24,15,29.232,KAN,,OAK,L 13-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,146,48.67,0
110,2011,2012-01-01,16,29.240,KAN,@,DEN,W 7-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,377,47.13,0
111,2012,2012-09-09,1,30.126,KAN,,ATL,L 24-40,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,47,47.00,0
112,2012,2012-09-16,2,30.133,KAN,@,BUF,L 17-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,313,44.71,0
113,2012,2012-09-23,3,30.140,KAN,@,NOR,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,208,41.60,0
114,2012,2012-09-30,4,30.147,KAN,,SDG,L 20-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,205,51.25,0
115,2012,2012-10-07,5,30.154,KAN,,BAL,L 6-9,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,236,47.20,0
116,2012,2012-10-14,6,30.161,KAN,@,TAM,L 10-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,276,46.00,1
117,2012,2012-10-28,7,30.175,KAN,,OAK,L 16-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,236,47.20,0
118,2012,2012-11-01,8,30.179,KAN,@,SDG,L 13-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,43,43.00,0
119,2012,2012-11-12,9,30.190,KAN,@,PIT,L 13-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,337,42.13,0
120,2012,2012-11-18,10,30.196,KAN,,CIN,L 6-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,356,50.86,0
121,2012,2012-11-25,11,30.203,KAN,,DEN,L 9-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,272,45.33,0
122,2012,2012-12-02,12,30.210,KAN,,CAR,W 27-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,128,42.67,0
123,2012,2012-12-09,13,30.217,KAN,@,CLE,L 7-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,336,48.00,0
124,2012,2012-12-16,14,30.224,KAN,@,OAK,L 0-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,383,54.71,0
125,2012,2012-12-23,15,30.231,KAN,,IND,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,138,46.00,0
126,2012,2012-12-30,16,30.238,KAN,@,DEN,L 3-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,373,46.63,0
127,2013,2013-09-08,1,31.125,KAN,@,JAX,W 28-2,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,363,40.33,1
128,2013,2013-09-15,2,31.132,KAN,,DAL,W 17-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,307,43.86,0
129,2013,2013-09-19,3,31.136,KAN,@,PHI,W 26-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,218,43.60,0
130,2013,2013-09-29,4,31.146,KAN,,NYG,W 31-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,5,223,44.60,0
131,2013,2013-10-06,5,31.153,KAN,@,TEN,W 26-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,225,37.50,0
132,2013,2013-10-13,6,31.160,KAN,,OAK,W 24-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,392,49.00,0
133,2013,2013-10-20,7,31.167,KAN,,HOU,W 17-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,174,43.50,0
134,2013,2013-10-27,8,31.174,KAN,,CLE,W 23-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,240,48.00,0
135,2013,2013-11-03,9,31.181,KAN,@,BUF,W 23-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,317,52.83,0
136,2013,2013-11-17,10,31.195,KAN,@,DEN,L 17-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,358,51.14,0
137,2013,2013-11-24,11,31.202,KAN,,SDG,L 38-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,178,44.50,0
138,2013,2013-12-01,12,31.209,KAN,,DEN,L 28-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,229,45.80,0
139,2013,2013-12-08,13,31.216,KAN,@,WAS,W 45-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,84,42.00,0
140,2013,2013-12-15,14,31.223,KAN,@,OAK,W 56-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,198,49.50,0
141,2013,2013-12-22,15,31.230,KAN,,IND,L 7-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,270,54.00,0
142,2013,2013-12-29,16,31.237,KAN,@,SDG,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,229,45.80,0
143,2014,2014-09-07,1,32.124,KAN,,TEN,L 10-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,213,42.60,0
144,2014,2014-09-14,2,32.131,KAN,@,DEN,L 17-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,80,40.00,0
145,2014,2014-09-21,3,32.138,KAN,@,MIA,W 34-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,255,51.00,0
146,2014,2014-09-29,4,32.146,KAN,,NWE,W 41-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,180,45.00,0
147,2014,2014-10-05,5,32.152,KAN,@,SFO,L 17-22,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,161,40.25,0
148,2014,2014-10-19,6,32.166,KAN,@,SDG,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,173,43.25,0
149,2014,2014-10-26,7,32.173,KAN,,STL,W 34-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,4,182,45.50,0
150,2014,2014-11-02,8,32.180,KAN,,NYJ,W 24-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,153,38.25,0
151,2014,2014-11-09,9,32.187,KAN,@,BUF,W 17-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,368,46.00,0
152,2014,2014-11-16,10,32.194,KAN,,SEA,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,104,52.00,0
153,2014,2014-11-20,11,32.198,KAN,@,OAK,L 20-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,297,42.43,0
154,2014,2014-11-30,12,32.208,KAN,,DEN,L 16-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,218,43.60,0
155,2014,2014-12-07,13,32.215,KAN,@,ARI,L 14-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,197,49.25,0
156,2014,2014-12-14,14,32.222,KAN,,OAK,W 31-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,279,39.86,0
157,2014,2014-12-21,15,32.229,KAN,@,PIT,L 12-20,,0,0,,0,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,0.0,0,0,1,48,48.00,0
158,2014,2014-12-28,16,32.236,KAN,,SDG,W 19-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,256,51.20,0
159,2015,2015-09-13,1,33.130,KAN,@,HOU,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,307,43.86,0
160,2015,2015-09-17,2,33.134,KAN,,DEN,L 24-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,210,52.50,0
161,2015,2015-09-28,3,33.145,KAN,@,GNB,L 28-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,301,50.17,0
162,2015,2015-10-04,4,33.151,KAN,@,CIN,L 21-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,62,62.00,0
163,2015,2015-10-11,5,33.158,KAN,,CHI,L 17-18,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,331,47.29,0
164,2015,2015-10-18,6,33.165,KAN,@,MIN,L 10-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,250,41.67,0
165,2015,2015-10-25,7,33.172,KAN,,PIT,W 23-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,164,54.67,0
166,2015,2015-11-01,8,33.179,KAN,,DET,W 45-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,164,41.00,0
167,2015,2015-11-15,9,33.193,KAN,@,DEN,W 29-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,226,45.20,0
168,2015,2015-11-22,10,33.200,KAN,@,SDG,W 33-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,203,40.60,0
169,2015,2015-11-29,11,33.207,KAN,,BUF,W 30-22,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,117,39.00,0
170,2015,2015-12-06,12,33.214,KAN,@,OAK,W 34-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,250,50.00,0
171,2015,2015-12-13,13,33.221,KAN,,SDG,W 10-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,154,38.50,0
172,2015,2015-12-20,14,33.228,KAN,@,BAL,W 34-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,232,46.40,0
173,2015,2015-12-27,15,33.235,KAN,,CLE,W 17-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,184,36.80,0
174,2015,2016-01-03,16,33.242,KAN,,OAK,W 23-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,178,35.60,0
175,2016,2016-09-11,1,34.128,KAN,,SDG,W 33-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,197,39.40,0
176,2016,2016-09-18,2,34.135,KAN,@,HOU,L 12-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,285,47.50,0
177,2016,2016-09-25,3,34.142,KAN,,NYJ,W 24-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,172,43.00,0
178,2016,2016-10-02,4,34.149,KAN,@,PIT,L 14-43,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,257,42.83,0
179,2016,2016-10-16,5,34.163,KAN,@,OAK,W 26-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,122,40.67,0
