ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1974,1974-09-15,1,22.082,ATL,,DAL,L 0-24,,,,
2,1974,1974-09-22,2,22.089,ATL,,SFO,L 10-16,,,,
3,1974,1974-09-29,3,22.096,ATL,@,NOR,L 13-14,,,,
4,1974,1974-10-06,4,22.103,ATL,@,NYG,W 14-7,,,,
5,1974,1974-10-13,5,22.110,ATL,,CHI,W 13-10,,,,
6,1974,1974-10-20,6,22.117,ATL,,NOR,L 3-13,,,,
7,1974,1974-10-28,7,22.125,ATL,@,PIT,L 17-24,1,0,0.00,0
8,1974,1974-11-03,8,22.131,ATL,@,MIA,L 7-42,,,,
9,1974,1974-11-10,9,22.138,ATL,@,RAM,L 0-21,,,,
10,1974,1974-11-17,10,22.145,ATL,,BAL,L 7-17,,,,
11,1974,1974-11-24,11,22.152,ATL,@,SFO,L 0-27,,,,
12,1974,1974-12-01,12,22.159,ATL,,RAM,L 7-30,,,,
13,1974,1974-12-07,13,22.165,ATL,@,MIN,L 10-23,,,,
14,1974,1974-12-15,14,22.173,ATL,,GNB,W 10-3,,,,
15,1975,1975-09-21,1,23.088,ATL,@,STL,L 20-23,,,,
16,1975,1975-09-28,2,23.095,ATL,,DET,L 14-17,,,,
17,1975,1975-10-05,3,23.102,ATL,,NOR,W 14-7,,,,
18,1975,1975-10-12,4,23.109,ATL,@,SFO,W 17-3,,,,
19,1975,1975-10-19,5,23.116,ATL,@,RAM,L 7-22,,,,
20,1975,1975-10-26,6,23.123,ATL,,CIN,L 14-21,,,,
21,1975,1975-11-02,7,23.130,ATL,@,NOR,L 7-23,,,,
22,1975,1975-11-09,8,23.137,ATL,@,MIN,L 0-38,,,,
23,1975,1975-11-16,9,23.144,ATL,,RAM,L 7-16,,,,
24,1975,1975-11-23,10,23.151,ATL,,DEN,W 35-21,,,,
25,1975,1975-11-30,11,23.158,ATL,@,OAK,L 34-37,,,,
26,1975,1975-12-07,12,23.165,ATL,,WAS,L 27-30,,,,
27,1975,1975-12-14,13,23.172,ATL,,SFO,W 31-9,,,,
28,1975,1975-12-21,14,23.179,ATL,@,GNB,L 13-22,,,,
29,1976,1976-09-12,1,24.079,ATL,,RAM,L 14-30,,,,
30,1976,1976-09-19,2,24.086,ATL,@,DET,L 10-24,,,,
31,1976,1976-09-26,3,24.093,ATL,@,CHI,W 10-0,,,,
32,1976,1976-10-03,4,24.100,ATL,,PHI,L 13-14,,,,
33,1976,1976-10-10,5,24.107,ATL,@,NOR,L 0-30,,,,
34,1976,1976-10-17,6,24.114,ATL,,CLE,L 17-20,,,,
35,1976,1976-10-23,7,24.120,ATL,@,SFO,L 0-15,,,,
36,1976,1976-10-31,8,24.128,ATL,,NOR,W 23-20,,,,
37,1976,1976-11-07,9,24.135,ATL,@,SEA,L 13-30,,,,
38,1976,1976-11-14,10,24.142,ATL,,SFO,W 21-16,,,,
39,1976,1976-11-21,11,24.149,ATL,,DAL,W 17-10,,,,
40,1976,1976-11-28,12,24.156,ATL,@,HOU,L 14-20,,,,
41,1976,1976-12-04,13,24.162,ATL,@,RAM,L 0-59,,,,
42,1976,1976-12-12,14,24.170,ATL,,GNB,L 20-24,,,,
43,1977,1977-09-18,1,25.085,ATL,,RAM,W 17-6,,,,
44,1977,1977-09-25,2,25.092,ATL,@,WAS,L 6-10,,,,
45,1977,1977-10-02,3,25.099,ATL,,NYG,W 17-3,,,,
46,1977,1977-10-09,4,25.106,ATL,@,SFO,W 7-0,,,,
47,1977,1977-10-16,5,25.113,ATL,@,BUF,L 0-3,,,,
48,1977,1977-10-23,6,25.120,ATL,@,CHI,W 16-10,,,,
49,1977,1977-10-30,7,25.127,ATL,,MIN,L 7-14,,,,
50,1977,1977-11-06,8,25.134,ATL,,SFO,L 3-10,,,,
51,1977,1977-11-13,9,25.141,ATL,,DET,W 17-6,,,,
52,1977,1977-11-20,10,25.148,ATL,@,NOR,L 20-21,,,,
53,1977,1977-11-27,11,25.155,ATL,@,TAM,W 17-0,,,,
54,1977,1977-12-04,12,25.162,ATL,,NWE,L 10-16,,,,
55,1977,1977-12-11,13,25.169,ATL,@,RAM,L 7-23,,,,
56,1977,1977-12-18,14,25.176,ATL,,NOR,W 35-7,,,,
57,1978,1978-09-03,1,26.070,ATL,,HOU,W 20-14,,,,
58,1978,1978-09-10,2,26.077,ATL,@,RAM,L 0-10,,,,
59,1978,1978-09-17,3,26.084,ATL,,CLE,L 16-24,,,,
