ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.086,SFO,@,DET,L 17-24,,,,,,
2,1981,1981-09-13,2,23.093,SFO,,CHI,W 28-17,,,,,,
3,1981,1981-09-20,3,23.100,SFO,@,ATL,L 17-34,,,,,,
4,1981,1981-09-27,4,23.107,SFO,,NOR,W 21-14,,,,,,
5,1981,1981-10-04,5,23.114,SFO,@,WAS,W 30-17,,,,,,
6,1981,1981-10-11,6,23.121,SFO,,DAL,W 45-14,,,,,,
7,1981,1981-10-18,7,23.128,SFO,@,GNB,W 13-3,,,,,,
8,1981,1981-10-25,8,23.135,SFO,,RAM,W 20-17,,,,,,
9,1981,1981-11-01,9,23.142,SFO,@,PIT,W 17-14,0,0,0.0,1,28,0
10,1981,1981-11-08,10,23.149,SFO,,ATL,W 17-14,,,,,,
11,1981,1981-11-15,11,23.156,SFO,,CLE,L 12-15,,,,,,
12,1981,1981-11-22,12,23.163,SFO,@,RAM,W 33-31,,,,,,
13,1981,1981-11-29,13,23.170,SFO,,NYG,W 17-10,0,0,0.0,2,7,0
14,1981,1981-12-06,14,23.177,SFO,@,CIN,W 21-3,,,,,,
15,1981,1981-12-13,15,23.184,SFO,,HOU,W 28-6,,,,,,
16,1981,1981-12-20,16,23.191,SFO,@,NOR,W 21-17,0,0,0.0,1,9,0
17,1982,1982-09-12,1,24.092,SFO,,RAI,L 17-23,,,,,,
18,1982,1982-09-19,2,24.099,SFO,@,DEN,L 21-24,,,,,,
19,1982,1982-11-21,3,24.162,SFO,@,STL,W 31-20,,,,,,
20,1982,1982-11-28,4,24.169,SFO,,NOR,L 20-23,,,,,,
21,1982,1982-12-02,5,24.173,SFO,@,RAM,W 30-24,,,,,,
22,1982,1982-12-11,6,24.182,SFO,,SDG,L 37-41,,,,,,
23,1982,1982-12-19,7,24.190,SFO,,ATL,L 7-17,,,,,,
24,1982,1983-01-02,9,24.204,SFO,,RAM,L 20-21,,,,,,
25,1983,1983-10-23,8,25.133,SFO,@,RAM,W 45-35,,,,,,
26,1983,1983-10-30,9,25.140,SFO,,NYJ,L 13-27,,,,,,
27,1983,1983-11-06,10,25.147,SFO,,MIA,L 17-20,,,,,,
28,1983,1983-11-13,11,25.154,SFO,,NOR,W 27-0,0,0,0.0,1,0,0
29,1983,1983-11-20,12,25.161,SFO,@,ATL,L 24-28,,,,,,
30,1983,1983-11-27,13,25.168,SFO,@,CHI,L 3-13,,,,,,
31,1983,1983-12-04,14,25.175,SFO,,TAM,W 35-21,0,0,0.0,2,26,0
32,1983,1983-12-11,15,25.182,SFO,@,BUF,W 23-10,,,,,,
33,1983,1983-12-19,16,25.190,SFO,,DAL,W 42-17,0,0,0.0,1,25,0
34,1984,1984-09-02,1,26.082,SFO,@,DET,W 30-27,,,,,,
35,1984,1984-09-10,2,26.090,SFO,,WAS,W 37-31,,,,,,
36,1984,1984-09-16,3,26.096,SFO,,NOR,W 30-20,,,,,,
37,1984,1984-09-23,4,26.103,SFO,@,PHI,W 21-9,,,,,,
38,1984,1984-09-30,5,26.110,SFO,,ATL,W 14-5,0,0,0.0,1,16,0
39,1984,1984-10-08,6,26.118,SFO,@,NYG,W 31-10,,,,,,
40,1984,1984-10-14,7,26.124,SFO,,PIT,L 17-20,,,,,,
