ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,22.353,SFO,@,SEA,L 6-31,,,,,,,,,,,0.0%,,,,,,,,,,
2,2010,2010-09-20,2,22.361,SFO,,NOR,L 22-25,,1,2,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,1
3,2010,2010-09-26,3,23.002,SFO,@,KAN,L 10-31,,,,,,,,,,,0.0%,,,,,,,,,,
4,2010,2010-10-03,4,23.009,SFO,@,ATL,L 14-16,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
5,2010,2010-10-10,5,23.016,SFO,,PHI,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
6,2010,2010-10-17,6,23.023,SFO,,OAK,W 17-9,,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
7,2010,2010-10-24,7,23.030,SFO,@,CAR,L 20-23,,1,-6,-6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
8,2010,2010-10-31,8,23.037,SFO,,DEN,W 24-16,,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
9,2010,2010-11-14,9,23.051,SFO,,STL,W 23-20,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
10,2010,2010-11-21,10,23.058,SFO,,TAM,L 0-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
11,2010,2010-11-29,11,23.066,SFO,@,ARI,W 27-6,,14,54,3.86,1,1,1,-5,-5.00,0,100.0%,-5.00,0,0,,0,1,6,0.0,0,0
12,2010,2010-12-05,12,23.072,SFO,@,GNB,L 16-34,,9,33,3.67,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
13,2010,2010-12-12,13,23.079,SFO,,SEA,W 40-21,,14,60,4.29,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
14,2010,2010-12-16,14,23.083,SFO,@,SDG,L 7-34,,6,33,5.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
15,2010,2010-12-26,15,23.093,SFO,@,STL,L 17-25,,6,17,2.83,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2010,2011-01-02,16,23.100,SFO,,ARI,W 38-7,,11,22,2.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
17,2011,2011-09-11,1,23.352,SFO,,SEA,W 33-17,,,,,,,,,,,0.0%,,,,,,,,,,
18,2011,2011-09-18,2,23.359,SFO,,DAL,L 24-27,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
19,2011,2011-09-25,3,24.001,SFO,@,CIN,W 13-8,,,,,,0,,,,,0.0%,,,,,,,,,,
20,2011,2011-10-02,4,24.008,SFO,@,PHI,W 24-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2011,2011-10-09,5,24.015,SFO,,TAM,W 48-3,,2,4,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
22,2011,2011-10-16,6,24.022,SFO,@,DET,W 25-19,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2011,2011-10-30,7,24.036,SFO,,CLE,W 20-10,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
24,2011,2011-11-06,8,24.043,SFO,@,WAS,W 19-11,,,,,,0,,,,,0.0%,,,,,,,,,,
25,2011,2011-11-13,9,24.050,SFO,,NYG,W 27-20,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
26,2011,2011-11-20,10,24.057,SFO,,ARI,W 23-7,,7,32,4.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
27,2011,2011-11-24,11,24.061,SFO,@,BAL,L 6-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2011,2011-12-04,12,24.071,SFO,,STL,W 26-0,,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2011,2011-12-11,13,24.078,SFO,@,ARI,L 19-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2011,2011-12-19,14,24.086,SFO,,PIT,W 20-3,,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2011,2011-12-24,15,24.091,SFO,@,SEA,W 19-17,,,,,,,,,,,0.0%,,,,,,,,,,
32,2011,2012-01-01,16,24.099,SFO,@,STL,W 34-27,,8,21,2.63,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6,0.0,0,0
33,2012,2012-09-09,1,24.351,SFO,@,GNB,W 30-22,,,,,,,,,,,0.0%,,,,,,,,,,
34,2012,2012-09-16,2,24.358,SFO,,DET,W 27-19,,,,,,,,,,,0.0%,,,,,,,,,,
35,2012,2012-09-23,3,24.365,SFO,@,MIN,L 13-24,,,,,,,,,,,0.0%,,,,,,,,,,
36,2012,2012-09-30,4,25.006,SFO,@,NYJ,W 34-0,,4,16,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
37,2012,2012-10-07,5,25.013,SFO,,BUF,W 45-3,,4,21,5.25,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
38,2012,2012-10-14,6,25.020,SFO,,NYG,L 3-26,,,,,,,,,,,0.0%,,,,,,,,,,
39,2012,2012-10-18,7,25.024,SFO,,SEA,W 13-6,,,,,,,,,,,0.0%,,,,,,,,,,
40,2012,2012-10-29,8,25.035,SFO,@,ARI,W 24-3,,,,,,0,,,,,0.0%,,,,,,,,,,
41,2012,2012-11-11,9,25.048,SFO,,STL,T 24-24,,,,,,,,,,,0.0%,,,,,,,,,,
42,2012,2012-11-19,10,25.056,SFO,,CHI,W 32-7,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
43,2012,2012-11-25,11,25.062,SFO,@,NOR,W 31-21,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
44,2012,2012-12-02,12,25.069,SFO,@,STL,L 13-16,,,,,,,,,,,0.0%,,,,,,,,,,
45,2012,2012-12-09,13,25.076,SFO,,MIA,W 27-13,,2,9,4.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
46,2012,2012-12-16,14,25.083,SFO,@,NWE,W 41-34,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
47,2012,2012-12-23,15,25.090,SFO,@,SEA,L 13-42,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
48,2012,2012-12-30,16,25.097,SFO,,ARI,W 27-13,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
49,2013,2013-09-08,1,25.349,SFO,,GNB,W 34-28,,0,0,,0,0,0,0,,0,0.0%,,1,30,30.00,0,0,0,0.0,0,0
50,2013,2013-09-15,2,25.356,SFO,@,SEA,L 3-29,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
51,2013,2013-09-22,3,25.363,SFO,,IND,L 7-27,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
52,2013,2013-09-26,4,26.002,SFO,@,STL,W 35-11,,3,6,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,1,0
53,2013,2013-10-06,5,26.012,SFO,,HOU,W 34-3,,5,12,2.40,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
54,2013,2013-10-13,6,26.019,SFO,,ARI,W 32-20,,3,4,1.33,0,1,1,3,3.00,0,100.0%,3.00,1,0,0.00,0,0,0,0.0,0,0
55,2013,2013-10-20,7,26.026,SFO,@,TEN,W 31-17,,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
56,2013,2013-10-27,8,26.033,SFO,@,JAX,W 42-10,,1,2,2.00,0,0,0,0,,0,0.0%,,1,47,47.00,0,0,0,0.0,0,0
57,2013,2013-11-10,9,26.047,SFO,,CAR,L 9-10,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0,0.0,0,0
58,2013,2013-11-17,10,26.054,SFO,@,NOR,L 20-23,,,,,,,,,,,0.0%,,,,,,,,,,
59,2013,2013-11-25,11,26.062,SFO,@,WAS,W 27-6,,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
60,2013,2013-12-01,12,26.068,SFO,,STL,W 23-13,,8,13,1.63,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,0
61,2013,2013-12-08,13,26.075,SFO,,SEA,W 19-17,,,,,,,,,,,0.0%,,,,,,,,,,
62,2013,2013-12-15,14,26.082,SFO,@,TAM,W 33-14,,0,0,,0,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,0.0,1,0
63,2013,2013-12-23,15,26.090,SFO,,ATL,W 34-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
64,2013,2013-12-29,16,26.096,SFO,@,ARI,W 23-20,*,2,-5,-2.50,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,0.0,0,0
65,2014,2014-09-07,1,26.348,BUF,@,CHI,W 23-20,,5,60,12.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
66,2014,2014-09-14,2,26.355,BUF,,MIA,W 29-10,,2,3,1.50,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0,0.0,0,0
67,2014,2014-09-21,3,26.362,BUF,,SDG,L 10-22,,0,0,,0,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,0,0
68,2014,2014-09-28,4,27.004,BUF,@,HOU,L 17-23,,,,,,,,,,,0.0%,,,,,,,,,,
69,2014,2014-10-05,5,27.011,BUF,@,DET,W 17-14,,,,,,,,,,,0.0%,,,,,,,,,,
70,2014,2014-10-12,6,27.018,BUF,,NWE,L 22-37,,7,23,3.29,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,1
71,2014,2014-10-19,7,27.025,BUF,,MIN,W 17-16,,13,51,3.92,0,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,0.0,0,0
72,2014,2014-10-26,8,27.032,BUF,@,NYJ,W 43-23,,22,44,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
73,2014,2014-11-09,9,27.046,BUF,,KAN,L 13-17,,9,62,6.89,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
74,2014,2014-11-13,10,27.050,BUF,@,MIA,L 9-22,,10,35,3.50,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,0,0
75,2014,2014-11-24,11,27.061,BUF,,NYJ,W 38-3,,12,54,4.50,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0
76,2014,2014-11-30,12,27.067,BUF,,CLE,W 26-10,,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
77,2014,2014-12-07,13,27.074,BUF,@,DEN,L 17-24,,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
78,2014,2014-12-14,14,27.081,BUF,,GNB,W 21-13,,6,26,4.33,0,1,1,5,5.00,0,100.0%,5.00,2,27,13.50,0,0,0,0.0,0,0
79,2014,2014-12-21,15,27.088,BUF,@,OAK,L 24-26,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
80,2014,2014-12-28,16,27.095,BUF,@,NWE,W 17-9,,7,27,3.86,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0
81,2015,2015-09-13,1,27.354,BUF,,IND,W 27-14,,3,1,0.33,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
82,2015,2015-09-20,2,27.361,BUF,,NWE,L 32-40,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
83,2015,2015-09-27,3,28.003,BUF,@,MIA,W 41-14,,5,-1,-0.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
84,2015,2015-10-04,4,28.010,BUF,,NYG,L 10-24,,0,0,,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0
85,2015,2015-10-11,5,28.017,BUF,@,TEN,W 14-13,*,7,19,2.71,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,0.0,0,0
86,2015,2015-10-18,6,28.024,BUF,,CIN,L 21-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
87,2015,2015-10-25,7,28.031,BUF,@,JAX,L 31-34,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0,0.0,0,0
88,2015,2015-11-08,8,28.045,BUF,,MIA,W 33-17,,0,0,,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0,0.0,0,0
89,2015,2015-11-12,9,28.049,BUF,@,NYJ,W 22-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
90,2015,2015-11-23,10,28.060,BUF,@,NWE,L 13-20,,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0,0.0,0,0
91,2015,2015-11-29,11,28.066,BUF,@,KAN,L 22-30,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
92,2015,2015-12-06,12,28.073,BUF,,HOU,W 30-21,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
93,2015,2015-12-13,13,28.080,BUF,@,PHI,L 20-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
94,2015,2015-12-20,14,28.087,BUF,@,WAS,L 25-35,,1,5,5.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
95,2015,2015-12-27,15,28.094,BUF,,DAL,W 16-6,,0,0,,0,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,0,0
96,2015,2016-01-03,16,28.101,BUF,,NYJ,W 22-17,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
