ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,22.065,KAN,,IND,L 14-27,,,,
2,2000,2000-09-10,2,22.072,KAN,@,TEN,L 14-17,,,,
3,2000,2000-09-17,3,22.079,KAN,,SDG,W 42-10,,,,
4,2000,2000-09-24,4,22.086,KAN,@,DEN,W 23-22,,,,
5,2000,2000-10-02,5,22.094,KAN,,SEA,W 24-17,*,,,
6,2000,2000-10-15,6,22.107,KAN,,OAK,L 17-20,*,,,
7,2000,2000-10-22,7,22.114,KAN,,STL,W 54-34,*,,,
8,2000,2000-10-29,8,22.121,KAN,@,SEA,W 24-19,,1,0,0
9,2000,2000-11-05,9,22.128,KAN,@,OAK,L 31-49,,,,
10,2000,2000-11-12,10,22.135,KAN,@,SFO,L 7-21,*,,,
11,2000,2000-11-19,11,22.142,KAN,,BUF,L 17-21,*,,,
12,2000,2000-11-26,12,22.149,KAN,@,SDG,L 16-17,,,,
13,2000,2000-12-04,13,22.157,KAN,@,NWE,L 24-30,,,,
14,2000,2000-12-10,14,22.163,KAN,,CAR,W 15-14,*,,,
15,2000,2000-12-17,15,22.170,KAN,,DEN,W 20-7,,,,
16,2000,2000-12-24,16,22.177,KAN,@,ATL,L 13-29,*,,,
17,2001,2001-10-28,6,23.120,DAL,,ARI,W 17-3,,,,
18,2001,2001-11-04,7,23.127,DAL,@,NYG,L 24-27,,,,
19,2001,2001-11-11,8,23.134,DAL,@,ATL,L 13-20,,,,
20,2001,2001-11-18,9,23.141,DAL,,PHI,L 3-36,,,,
21,2001,2001-11-22,10,23.145,DAL,,DEN,L 24-26,,,,
22,2001,2001-12-02,11,23.155,DAL,@,WAS,W 20-14,,,,
23,2001,2001-12-09,12,23.162,DAL,,NYG,W 20-13,,,,
24,2001,2001-12-16,13,23.169,DAL,@,SEA,L 3-29,,,,
25,2001,2001-12-23,14,23.176,DAL,@,ARI,L 10-17,,,,
26,2001,2001-12-30,15,23.183,DAL,,SFO,W 27-21,,,,
27,2001,2002-01-06,16,23.190,DAL,@,DET,L 10-15,,,,
28,2002,2002-09-29,4,24.091,HOU,@,PHI,L 17-35,,,,
29,2002,2002-10-13,5,24.105,HOU,,BUF,L 24-31,,,,
30,2002,2002-10-20,6,24.112,HOU,@,CLE,L 17-34,,,,
31,2004,2004-10-17,6,26.109,WAS,@,CHI,W 13-10,,,,
32,2004,2004-10-31,7,26.123,WAS,,GNB,L 14-28,,,,
33,2004,2004-11-07,8,26.130,WAS,@,DET,W 17-10,,,,
34,2004,2004-11-14,9,26.137,WAS,,CIN,L 10-17,,,,
35,2004,2004-11-21,10,26.144,WAS,@,PHI,L 6-28,,,,
36,2004,2004-11-28,11,26.151,WAS,@,PIT,L 7-16,,,,
37,2004,2004-12-05,12,26.158,WAS,,NYG,W 31-7,,,,
38,2004,2004-12-12,13,26.165,WAS,,PHI,L 14-17,,,,
39,2004,2004-12-18,14,26.171,WAS,@,SFO,W 26-16,,,,
40,2004,2004-12-26,15,26.179,WAS,@,DAL,L 10-13,,,,
41,2004,2005-01-02,16,26.186,WAS,,MIN,W 21-18,,,,
