ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,23.110,STL,,NOR,L 17-24,,,,,,,,,,,,,
2,1998,1998-09-13,2,23.117,STL,,MIN,L 31-38,,,,,,,,,,,,,
3,1998,1998-09-20,3,23.124,STL,@,BUF,W 34-33,,,,,,,,,,,,,
4,1998,1998-09-27,4,23.131,STL,,ARI,L 17-20,,,,,,,,,,,,,
5,1998,1998-10-11,5,23.145,STL,,NYJ,W 30-10,,1,14,14.00,0,0,0,0.0,,,0,0,0
6,1998,1998-10-18,6,23.152,STL,@,MIA,L 0-14,,1,19,19.00,0,0,0,0.0,,,0,0,0
7,1998,1998-10-25,7,23.159,STL,,SFO,L 10-28,,,,,,,,,,,,,
8,1998,1998-11-01,8,23.166,STL,@,ATL,L 15-37,,,,,,,,,,,,,
9,1998,1998-11-08,9,23.173,STL,@,CHI,W 20-12,,1,19,19.00,0,0,0,0.0,,,0,0,0
10,1998,1998-11-15,10,23.180,STL,@,NOR,L 3-24,,,,,,,,,,,,,
11,1998,1998-11-22,11,23.187,STL,,CAR,L 20-24,,,,,,,,,,,,,
12,1998,1998-11-29,12,23.194,STL,,ATL,L 10-21,,,,,,,,,,,,,
13,1998,1998-12-03,13,23.198,STL,@,PHI,L 14-17,,,,,,,,,,,,,
14,1998,1998-12-13,14,23.208,STL,,NWE,W 32-18,,2,20,10.00,0,0,0,0.0,,,0,0,0
15,1998,1998-12-20,15,23.215,STL,@,CAR,L 13-20,,,,,,,,,,,,,
16,1998,1998-12-27,16,23.222,STL,@,SFO,L 19-38,,,,,,,,,,,,,
17,1999,1999-09-12,1,24.116,STL,,BAL,W 27-10,*,,,,,,,,,,,,
18,1999,1999-09-26,2,24.130,STL,,ATL,W 35-7,*,,,,,,,,,,,,
19,1999,1999-10-03,3,24.137,STL,@,CIN,W 38-10,*,0,0,,0,0,0,1.0,,,0,0,0
20,1999,1999-10-10,4,24.144,STL,,SFO,W 42-20,*,,,,,,,,,,,,
21,1999,1999-10-17,5,24.151,STL,@,ATL,W 41-13,*,1,0,0.00,0,0,0,0.0,,,0,0,0
22,1999,1999-10-24,6,24.158,STL,,CLE,W 34-3,*,,,,,,,,,,,,
23,1999,1999-10-31,7,24.165,STL,@,TEN,L 21-24,*,,,,,,,,,,,,
24,1999,1999-11-07,8,24.172,STL,@,DET,L 27-31,*,,,,,,,,,,,,
25,1999,1999-11-14,9,24.179,STL,,CAR,W 35-10,*,0,0,,0,0,0,1.0,,,0,0,0
26,1999,1999-11-21,10,24.186,STL,@,SFO,W 23-7,*,0,0,,0,0,0,1.0,,,0,0,0
27,1999,1999-11-28,11,24.193,STL,,NOR,W 43-12,*,,,,,,,,,,,,
28,1999,1999-12-05,12,24.200,STL,@,CAR,W 34-21,*,1,13,13.00,0,0,0,0.0,,,0,0,0
29,1999,1999-12-12,13,24.207,STL,@,NOR,W 30-14,*,,,,,,,,,,,,
30,1999,1999-12-19,14,24.214,STL,,NYG,W 31-10,*,,,,,,,,,,,,
31,1999,1999-12-26,15,24.221,STL,,CHI,W 34-12,*,,,,,,,,,,,,
32,1999,2000-01-02,16,24.228,STL,@,PHI,L 31-38,*,,,,,,,,,,,,
33,2000,2000-09-04,1,25.108,STL,,DEN,W 41-36,*,0,0,,0,0,0,2.0,,,0,0,0
34,2000,2000-09-10,2,25.114,STL,@,SEA,W 37-34,*,,,,,,,,,,,,
35,2000,2000-09-17,3,25.121,STL,,SFO,W 41-24,*,1,17,17.00,0,0,0,0.0,,,0,0,0
36,2000,2000-09-24,4,25.128,STL,@,ATL,W 41-20,*,,,,,,,,,,,,
37,2000,2000-10-01,5,25.135,STL,,SDG,W 57-31,*,,,,,,,,,,,,
38,2000,2000-10-15,6,25.149,STL,,ATL,W 45-29,*,,,,,,,,,,,,
39,2000,2000-10-22,7,25.156,STL,@,KAN,L 34-54,*,,,,,,,,,,,,
40,2000,2000-10-29,8,25.163,STL,@,SFO,W 34-24,*,,,,,,,,,,,,
41,2000,2000-11-05,9,25.170,STL,,CAR,L 24-27,,,,,,,,,,,,,
42,2000,2000-11-12,10,25.177,STL,@,NYG,W 38-24,*,0,0,,0,0,0,0.0,,,1,12,0
43,2000,2000-11-20,11,25.185,STL,,WAS,L 20-33,*,,,,,,,,,,,,
44,2000,2000-11-26,12,25.191,STL,,NOR,L 24-31,,0,0,,0,0,0,0.5,,,2,17,0
45,2000,2000-12-03,13,25.198,STL,@,CAR,L 3-16,,0,0,,0,0,0,1.0,,,1,4,0
46,2000,2000-12-10,14,25.205,STL,,MIN,W 40-29,*,0,0,,0,0,0,2.0,,,0,0,0
47,2000,2000-12-18,15,25.213,STL,@,TAM,L 35-38,,,,,,,,,,,,,
48,2000,2000-12-24,16,25.219,STL,@,NOR,W 26-21,,,,,,,,,,,,,
49,2001,2001-09-09,1,26.113,STL,@,PHI,W 20-17,,0,0,,0,0,0,1.0,,,0,0,0
50,2001,2001-09-23,2,26.127,STL,@,SFO,W 30-26,*,,,,,,,,,,,,
51,2001,2001-09-30,3,26.134,STL,,MIA,W 42-10,*,0,0,,0,0,0,1.0,,,1,0,0
52,2001,2001-10-08,4,26.142,STL,@,DET,W 35-0,*,0,0,,0,0,0,1.0,,,0,0,0
53,2001,2001-10-14,5,26.148,STL,,NYG,W 15-14,*,,,,,,,,,,,,
54,2001,2001-10-21,6,26.155,STL,@,NYJ,W 34-14,*,,,,,,,,,,,,
55,2001,2001-10-28,7,26.162,STL,,NOR,L 31-34,*,,,,,,,,,,,,
56,2001,2001-11-11,8,26.176,STL,,CAR,W 48-14,*,,,,,,,,,,,,
57,2001,2001-11-18,9,26.183,STL,@,NWE,W 24-17,*,0,0,,0,0,0,0.0,,,1,18,0
58,2001,2001-11-26,10,26.191,STL,,TAM,L 17-24,*,,,,,,,,,,,,
59,2001,2001-12-02,11,26.197,STL,@,ATL,W 35-6,*,0,0,,0,0,0,1.5,,,0,0,0
60,2001,2001-12-09,12,26.204,STL,,SFO,W 27-14,*,,,,,,,,,,,,
61,2001,2001-12-17,13,26.212,STL,@,NOR,W 34-21,*,,,,,,,,,,,,
62,2001,2001-12-23,14,26.218,STL,@,CAR,W 38-32,*,,,,,,,,,,,,
63,2001,2001-12-30,15,26.225,STL,,IND,W 42-17,*,,,,,,,,,,,,
64,2001,2002-01-06,16,26.232,STL,,ATL,W 31-13,*,,,,,,,,,,,,
65,2002,2002-09-08,1,27.112,BUF,,NYJ,L 31-37,*,,,,,,,,,,,,
66,2002,2002-09-15,2,27.119,BUF,@,MIN,W 45-39,*,,,,,,,,,,,,
67,2002,2002-09-22,3,27.126,BUF,@,DEN,L 23-28,*,0,0,,0,0,0,1.0,,,0,0,0
68,2002,2002-09-29,4,27.133,BUF,,CHI,W 33-27,*,,,,,,,,,,,,
69,2002,2002-10-06,5,27.140,BUF,,OAK,L 31-49,*,,,,,,,,,,,,
70,2002,2002-10-13,6,27.147,BUF,@,HOU,W 31-24,*,0,0,,0,0,0,1.0,,,0,0,0
71,2002,2002-10-20,7,27.154,BUF,@,MIA,W 23-10,*,,,,,,,,,,,,
72,2002,2002-10-27,8,27.161,BUF,,DET,W 24-17,*,,,,,,,,,,,,
73,2002,2002-11-03,9,27.168,BUF,,NWE,L 7-38,*,,,,,,,,,,,,
74,2002,2002-11-17,10,27.182,BUF,@,KAN,L 16-17,*,,,,,,,,,,,,
75,2002,2002-11-24,11,27.189,BUF,@,NYJ,L 13-31,*,,,,,,,,,,,,
76,2002,2002-12-01,12,27.196,BUF,,MIA,W 38-21,*,,,,,,,,,,,,
77,2002,2002-12-08,13,27.203,BUF,@,NWE,L 17-27,*,,,,,,,,,,,,
78,2002,2002-12-15,14,27.210,BUF,,SDG,W 20-13,*,0,0,,0,0,0,1.0,,,0,0,0
79,2002,2002-12-22,15,27.217,BUF,@,GNB,L 0-10,*,,,,,,,,,,,,
80,2002,2002-12-29,16,27.224,BUF,,CIN,W 27-9,*,,,,,,,,,,,,
81,2003,2003-09-07,1,28.111,BUF,,NWE,W 31-0,*,,,,,,,,,,,,
82,2003,2003-09-14,2,28.118,BUF,@,JAX,W 38-17,*,,,,,,,,,,,,
83,2003,2003-09-21,3,28.125,BUF,@,MIA,L 7-17,*,,,,,,,,,,,,
84,2003,2003-09-28,4,28.132,BUF,,PHI,L 13-23,*,,,,,,,,,,,,
85,2003,2003-10-05,5,28.139,BUF,,CIN,W 22-16,*,,,,,,,,,,,,
86,2003,2003-10-12,6,28.146,BUF,@,NYJ,L 3-30,*,0,0,,0,0,0,0.5,,,0,0,0
87,2003,2003-10-19,7,28.153,BUF,,WAS,W 24-7,*,,,,,,,,,,,,
88,2003,2003-10-26,8,28.160,BUF,@,KAN,L 5-38,*,,,,,,,,,,,,
89,2003,2003-11-09,9,28.174,BUF,@,DAL,L 6-10,*,,,,,,,,,,,,
90,2003,2003-11-16,10,28.181,BUF,,HOU,L 10-12,*,,,,,,,,,,,,
91,2003,2003-11-23,11,28.188,BUF,,IND,L 14-17,*,,,,,,,,,,,,
92,2003,2003-11-30,12,28.195,BUF,@,NYG,W 24-7,*,0,0,,0,0,0,0.5,,,0,0,0
93,2003,2003-12-07,13,28.202,BUF,,NYJ,W 17-6,*,0,0,,0,0,0,1.0,,,0,0,0
94,2003,2003-12-14,14,28.209,BUF,@,TEN,L 26-28,*,,,,,,,,,,,,
95,2003,2003-12-21,15,28.216,BUF,,MIA,L 3-20,*,,,,,,,,,,,,
96,2003,2003-12-27,16,28.222,BUF,@,NWE,L 0-31,*,,,,,,,,,,,,
97,2004,2004-09-12,1,29.116,BUF,,JAX,L 10-13,*,0,0,,0,0,0,1.0,,,0,0,0
98,2004,2004-09-19,2,29.123,BUF,@,OAK,L 10-13,*,2,42,21.00,0,0,0,0.0,,,0,0,0
99,2004,2004-10-03,3,29.137,BUF,,NWE,L 17-31,*,,,,,,,,,,,,
100,2004,2004-10-10,4,29.144,BUF,@,NYJ,L 14-16,*,,,,,,,,,,,,
101,2004,2004-10-17,5,29.151,BUF,,MIA,W 20-13,*,1,23,23.00,0,0,0,0.0,,,0,0,0
102,2004,2004-10-24,6,29.158,BUF,@,BAL,L 6-20,*,0,0,,0,0,0,1.0,,,0,0,0
103,2004,2004-10-31,7,29.165,BUF,,ARI,W 38-14,*,0,0,,0,0,0,0.5,,,0,0,0
104,2004,2004-11-07,8,29.172,BUF,,NYJ,W 22-17,*,,,,,,,,,,,,
105,2004,2004-11-14,9,29.179,BUF,@,NWE,L 6-29,*,,,,,,,,,,,,
106,2004,2004-11-21,10,29.186,BUF,,STL,W 37-17,*,,,,,,,,,,,,
107,2004,2004-11-28,11,29.193,BUF,@,SEA,W 38-9,*,,,,,,,,,,,,
108,2004,2004-12-05,12,29.200,BUF,@,MIA,W 42-32,*,,,,,,,,,,,,
109,2004,2004-12-12,13,29.207,BUF,,CLE,W 37-7,*,,,,,,,,,,,,
110,2004,2004-12-19,14,29.214,BUF,@,CIN,W 33-17,*,1,21,21.00,0,0,0,1.0,,,0,0,0
111,2004,2004-12-26,15,29.221,BUF,@,SFO,W 41-7,*,,,,,,,,,,,,
112,2004,2005-01-02,16,29.228,BUF,,PIT,L 24-29,*,,,,,,,,,,,,
113,2005,2005-09-11,1,30.115,BUF,,HOU,W 22-7,*,,,,,,,,,,,,
114,2005,2005-09-18,2,30.122,BUF,@,TAM,L 3-19,*,,,,,,,,,,,,
115,2005,2005-09-25,3,30.129,BUF,,ATL,L 16-24,*,,,,,,,,,,,,
116,2005,2005-10-02,4,30.136,BUF,@,NOR,L 7-19,*,0,0,,0,0,0,1.0,,,0,0,0
117,2005,2005-10-09,5,30.143,BUF,,MIA,W 20-14,*,,,,,,,,,,,,
118,2005,2005-10-16,6,30.150,BUF,,NYJ,W 27-17,*,,,,,,,,,,,,
119,2005,2005-10-23,7,30.157,BUF,@,OAK,L 17-38,*,,,,,,,,,,,,
120,2005,2005-10-30,8,30.164,BUF,@,NWE,L 16-21,*,,,,,,,,,,,,
121,2005,2005-11-13,9,30.178,BUF,,KAN,W 14-3,*,0,0,,0,0,0,1.0,,,0,0,0
122,2005,2005-11-20,10,30.185,BUF,@,SDG,L 10-48,*,,,,,,,,,,,,
123,2005,2005-11-27,11,30.192,BUF,,CAR,L 9-13,*,,,,,,,,,,,,
124,2005,2005-12-04,12,30.199,BUF,@,MIA,L 23-24,*,0,0,,0,0,0,2.0,,,0,0,0
125,2005,2005-12-11,13,30.206,BUF,,NWE,L 7-35,*,0,0,,0,0,0,0.0,,,1,20,0
126,2005,2005-12-17,14,30.212,BUF,,DEN,L 17-28,*,,,,,,,,,,,,
127,2005,2005-12-24,15,30.219,BUF,@,CIN,W 37-27,*,,,,,,,,,,,,
128,2005,2006-01-01,16,30.227,BUF,@,NYJ,L 26-30,*,,,,,,,,,,,,
129,2006,2006-09-10,1,31.114,BUF,@,NWE,L 17-19,*,,,,,,,,,,,,
130,2006,2006-09-17,2,31.121,BUF,@,MIA,W 16-6,*,,,,,,,,,,,,
131,2006,2006-09-24,3,31.128,BUF,,NYJ,L 20-28,*,,,,,,,,,,,,
132,2006,2006-10-01,4,31.135,BUF,,MIN,W 17-12,*,0,0,,0,0,0,0.0,,,1,12,0
133,2006,2006-10-08,5,31.142,BUF,@,CHI,L 7-40,*,,,,,,,,,,,,
134,2006,2006-10-15,6,31.149,BUF,@,DET,L 17-20,*,0,0,,0,0,0,1.0,,,0,0,0
135,2006,2006-10-22,7,31.156,BUF,,NWE,L 6-28,*,0,0,,0,0,0,1.0,,,0,0,0
136,2006,2006-11-05,8,31.170,BUF,,GNB,W 24-10,*,0,0,,0,1,6,0.0,,,1,17,1
137,2006,2006-11-12,9,31.177,BUF,@,IND,L 16-17,*,,,,,,,,,,,,
138,2006,2006-11-19,10,31.184,BUF,@,HOU,W 24-21,*,,,,,,,,,,,,
139,2006,2006-11-26,11,31.191,BUF,,JAX,W 27-24,*,,,,,,,,,,,,
140,2006,2006-12-03,12,31.198,BUF,,SDG,L 21-24,*,,,,,,,,,,,,
141,2006,2006-12-10,13,31.205,BUF,@,NYJ,W 31-13,*,0,0,,0,0,0,0.0,,,1,1,0
142,2006,2006-12-17,14,31.212,BUF,,MIA,W 21-0,*,,,,,,,,,,,,
143,2006,2006-12-24,15,31.219,BUF,,TEN,L 29-30,*,,,,,,,,,,,,
144,2006,2006-12-31,16,31.226,BUF,@,BAL,L 7-19,*,0,0,,0,0,0,0.0,,,1,0,0
145,2007,2007-09-09,1,32.113,WAS,,MIA,W 16-13,*,,,,,,,,,,,,
146,2007,2007-09-17,2,32.121,WAS,@,PHI,W 20-12,*,,,,,,,,,,,,
147,2007,2007-09-23,3,32.127,WAS,,NYG,L 17-24,*,0,0,,0,0,0,0.0,,,1,9,0
148,2007,2007-10-07,4,32.141,WAS,,DET,W 34-3,*,,,,,,,,,,,,
149,2007,2007-10-14,5,32.148,WAS,@,GNB,L 14-17,*,,,,,,,,,,,,
150,2007,2007-10-21,6,32.155,WAS,,ARI,W 21-19,*,0,0,,0,1,6,0.0,,,1,27,1
