ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
43,2005,2005-11-20,10,29.199,STL,,ARI,L 28-38,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
44,2005,2005-11-27,11,29.206,STL,@,HOU,W 33-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
45,2005,2005-12-04,12,29.213,STL,,WAS,L 9-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
46,2005,2005-12-11,13,29.220,STL,@,MIN,L 13-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
47,2005,2005-12-18,14,29.227,STL,,PHI,L 16-17,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,26,6.50,0,0,0,0.0,,
48,2005,2005-12-24,15,29.233,STL,,SFO,L 20-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,43,10.75,0,0,0,0.0,,
49,2005,2006-01-01,16,29.241,STL,@,DAL,W 20-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
50,2006,2006-09-10,1,30.128,STL,,DEN,W 18-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
51,2006,2006-09-17,2,30.135,STL,@,SFO,L 13-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
52,2006,2006-09-24,3,30.142,STL,@,ARI,W 16-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
53,2006,2006-10-01,4,30.149,STL,,DET,W 41-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
54,2006,2006-10-08,5,30.156,STL,@,GNB,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,9,9.00,0,0,0,0.0,,
55,2006,2006-10-15,6,30.163,STL,,SEA,L 28-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,19,9.50,0,0,0,0.0,,
56,2006,2006-10-29,7,30.177,STL,@,SDG,L 24-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
57,2006,2006-11-05,8,30.184,STL,,KAN,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,,
58,2006,2006-11-12,9,30.191,STL,@,SEA,L 22-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,10,5.00,0,0,0,0.0,,
59,2006,2006-11-19,10,30.198,STL,@,CAR,L 0-15,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
60,2006,2006-11-26,11,30.205,STL,,SFO,W 20-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
61,2006,2006-12-03,12,30.212,STL,,ARI,L 20-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
62,2006,2006-12-11,13,30.220,STL,,CHI,L 27-42,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
63,2006,2006-12-17,14,30.226,STL,@,OAK,W 20-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
64,2006,2006-12-24,15,30.233,STL,,WAS,W 37-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
65,2006,2006-12-31,16,30.240,STL,@,MIN,W 41-21,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,9,9.00,0,0,0,0.0,,
66,2007,2007-09-09,1,31.127,STL,,CAR,L 13-27,,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
67,2007,2007-09-16,2,31.134,STL,,SFO,L 16-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
68,2007,2007-09-23,3,31.141,STL,@,TAM,L 3-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
69,2007,2007-09-30,4,31.148,STL,@,DAL,L 7-35,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
70,2007,2007-10-28,8,31.176,STL,,CLE,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,5,2.50,0,0,0,0.0,,
71,2007,2007-11-11,9,31.190,STL,@,NOR,W 37-29,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
72,2007,2007-11-18,10,31.197,STL,@,SFO,W 13-9,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
73,2007,2007-11-25,11,31.204,STL,,SEA,L 19-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
74,2007,2007-12-02,12,31.211,STL,,ATL,W 28-16,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
75,2007,2007-12-09,13,31.218,STL,@,CIN,L 10-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
76,2007,2007-12-16,14,31.225,STL,,GNB,L 14-33,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
77,2007,2007-12-20,15,31.229,STL,,PIT,L 24-41,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
78,2007,2007-12-30,16,31.239,STL,@,ARI,L 19-48,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0,,0,0,0,0.0,,
79,2008,2008-09-07,1,32.125,STL,@,PHI,L 3-38,*,4,1,21,21.00,0,25.0%,5.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2008,2008-09-14,2,32.132,STL,,NYG,L 13-41,*,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,,,,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
81,2008,2008-09-21,3,32.139,STL,@,SEA,L 13-37,*,6,1,21,21.00,1,16.7%,3.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
82,2008,2008-09-28,4,32.146,STL,,BUF,L 14-31,,2,2,37,18.50,0,100.0%,18.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
83,2008,2008-10-26,7,32.174,STL,@,NWE,L 16-23,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
84,2008,2008-11-09,9,32.188,STL,@,NYJ,L 3-47,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,4,4.00,0,0,0,0.0,1,0
85,2008,2008-11-16,10,32.195,STL,@,SFO,L 16-35,*,7,2,8,4.00,1,28.6%,1.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,19,3.80,0,1,6,0.0,0,0
86,2008,2008-11-23,11,32.202,STL,,CHI,L 3-27,,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
87,2008,2008-11-30,12,32.209,STL,,MIA,L 12-16,,7,6,52,8.67,0,85.7%,7.43,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2008,2008-12-07,13,32.216,STL,@,ARI,L 10-34,*,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2008,2008-12-14,14,32.223,STL,,SEA,L 20-23,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,1,10,10.00,0,0,0,0.0,0,0
90,2008,2008-12-21,15,32.230,STL,,SFO,L 16-17,,0,0,0,,0,0.0%,,0,0,,0,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,0,0,,0,2,18,9.00,0,0,0,0.0,0,0
91,2008,2008-12-28,16,32.237,STL,@,ATL,L 27-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
