ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
72,2009,2009-11-08,8,26.068,PHI,,DAL,L 16-20,*,0,0,,0,0.0,3,0,0,0,0
73,2009,2009-11-15,9,26.075,PHI,@,SDG,L 23-31,*,0,0,,0,0.0,1,0,0,0,0
74,2009,2009-11-22,10,26.082,PHI,@,CHI,W 24-20,*,0,0,,0,0.0,2,0,0,0,0
75,2009,2009-11-29,11,26.089,PHI,,WAS,W 27-24,*,0,0,,0,0.0,4,1,0,0,0
76,2009,2009-12-06,12,26.096,PHI,@,ATL,W 34-7,*,0,0,,0,0.0,0,2,0,0,0
77,2009,2009-12-13,13,26.103,PHI,@,NYG,W 45-38,*,0,0,,0,0.0,5,2,0,0,0
78,2009,2009-12-20,14,26.110,PHI,,SFO,W 27-13,*,0,0,,0,0.0,4,1,0,0,0
79,2009,2009-12-27,15,26.117,PHI,,DEN,W 30-27,*,0,0,,0,0.0,4,1,0,0,0
80,2009,2010-01-03,16,26.124,PHI,@,DAL,L 0-24,*,0,0,,0,1.0,4,0,0,0,0
81,2010,2010-09-12,1,27.011,PHI,,GNB,L 20-27,*,0,0,,0,0.0,3,0,0,0,0
82,2010,2010-09-19,2,27.018,PHI,@,DET,W 35-32,,0,0,,0,0.0,2,1,0,0,0
83,2010,2010-09-26,3,27.025,PHI,@,JAX,W 28-3,*,0,0,,0,0.0,3,0,0,0,0
84,2010,2010-10-03,4,27.032,PHI,,WAS,L 12-17,*,0,0,,0,0.0,2,2,0,0,0
85,2010,2010-10-10,5,27.039,PHI,@,SFO,W 27-24,*,0,0,,0,0.0,1,0,0,0,0
86,2010,2010-10-17,6,27.046,PHI,,ATL,W 31-17,*,,,,,,,,,,
87,2010,2010-10-24,7,27.053,PHI,@,TEN,L 19-37,*,0,0,,0,0.0,3,1,0,0,0
88,2010,2010-11-07,8,27.067,PHI,,IND,W 26-24,*,0,0,,0,0.0,1,0,0,0,0
89,2010,2010-11-15,9,27.075,PHI,@,WAS,W 59-28,*,0,0,,0,0.0,1,2,0,0,0
90,2010,2010-11-21,10,27.081,PHI,,NYG,W 27-17,*,0,0,,0,0.0,2,0,0,0,0
91,2010,2010-11-28,11,27.088,PHI,@,CHI,L 26-31,*,0,0,,0,1.0,2,1,0,0,0
92,2010,2010-12-02,12,27.092,PHI,,HOU,W 34-24,*,0,0,,0,1.0,3,1,0,0,0
93,2010,2010-12-12,13,27.102,PHI,@,DAL,W 30-27,*,0,0,,0,0.0,1,0,0,0,0
94,2010,2010-12-19,14,27.109,PHI,@,NYG,W 38-31,*,0,0,,0,0.0,3,0,0,0,0
95,2010,2010-12-28,15,27.118,PHI,,MIN,L 14-24,*,0,0,,0,0.0,3,0,0,0,0
96,2011,2011-09-11,1,28.010,PHI,@,STL,W 31-13,*,0,0,,0,0.0,2,0,0,0,0
97,2011,2011-09-18,2,28.017,PHI,@,ATL,L 31-35,*,0,0,,0,0.0,0,1,0,0,0
98,2011,2011-09-25,3,28.024,PHI,,NYG,L 16-29,*,0,0,,0,0.0,2,1,0,0,0
99,2011,2011-10-02,4,28.031,PHI,,SFO,L 23-24,*,0,0,,0,0.0,1,0,0,0,0
100,2011,2011-10-09,5,28.038,PHI,@,BUF,L 24-31,*,0,0,,0,0.0,1,1,0,0,0
101,2011,2011-10-16,6,28.045,PHI,@,WAS,W 20-13,*,0,0,,0,1.0,3,0,0,0,0
102,2011,2011-10-30,7,28.059,PHI,,DAL,W 34-7,*,0,0,,0,0.0,1,0,0,0,0
103,2011,2011-11-07,8,28.067,PHI,,CHI,L 24-30,*,0,0,,0,0.0,2,0,0,0,0
104,2011,2011-11-13,9,28.073,PHI,,ARI,L 17-21,*,0,0,,0,0.0,1,0,0,0,0
105,2011,2011-11-20,10,28.080,PHI,@,NYG,W 17-10,*,0,0,,0,0.5,3,2,0,0,0
106,2011,2011-11-27,11,28.087,PHI,,NWE,L 20-38,*,0,0,,0,1.0,3,1,0,0,0
107,2011,2011-12-01,12,28.091,PHI,@,SEA,L 14-31,*,0,0,,0,0.0,2,1,0,0,0
108,2011,2011-12-11,13,28.101,PHI,@,MIA,W 26-10,*,0,0,,0,0.0,1,0,0,0,0
109,2011,2011-12-18,14,28.108,PHI,,NYJ,W 45-19,*,0,0,,0,0.0,2,0,0,0,0
110,2011,2011-12-24,15,28.114,PHI,@,DAL,W 20-7,*,0,0,,0,0.0,2,2,0,0,0
111,2012,2012-11-05,8,29.065,PHI,@,NOR,L 13-28,,0,0,,0,0.0,0,1,0,0,0
112,2012,2012-11-11,9,29.071,PHI,,DAL,L 23-38,,,,,,,,,,,
113,2012,2012-11-18,10,29.078,PHI,@,WAS,L 6-31,,0,0,,0,0.0,2,1,0,0,0
114,2012,2012-11-26,11,29.086,PHI,,CAR,L 22-30,,0,0,,0,1.0,1,0,0,0,0
115,2012,2012-12-02,12,29.092,PHI,@,DAL,L 33-38,,0,0,,0,0.0,0,1,0,0,0
116,2013,2013-09-08,1,30.007,NYG,@,DAL,L 31-36,,0,0,,0,0.0,2,0,0,0,0
117,2013,2013-09-15,2,30.014,NYG,,DEN,L 23-41,,0,0,,0,0.0,2,0,0,0,0
118,2013,2013-09-22,3,30.021,NYG,@,CAR,L 0-38,,0,0,,0,0.0,2,1,0,0,0
119,2013,2013-09-29,4,30.028,NYG,@,KAN,L 7-31,,0,0,,0,0.0,3,0,0,0,0
120,2013,2013-10-06,5,30.035,NYG,,PHI,L 21-36,*,0,0,,0,0.0,1,0,0,0,0
121,2013,2013-10-10,6,30.039,NYG,@,CHI,L 21-27,,0,0,,0,0.0,1,0,0,0,0
122,2013,2013-10-21,7,30.050,NYG,,MIN,W 23-7,,0,0,,0,0.0,1,0,0,0,0
123,2013,2013-10-27,8,30.056,NYG,@,PHI,W 15-7,,,,,,,,,,,
124,2013,2013-11-10,9,30.070,NYG,,OAK,W 24-20,,,,,,,,,,,
125,2013,2013-11-17,10,30.077,NYG,,GNB,W 27-13,,0,0,,0,0.0,0,3,0,0,0
126,2013,2013-11-24,11,30.084,NYG,,DAL,L 21-24,,0,0,,0,0.0,1,0,0,0,0
127,2013,2013-12-01,12,30.091,NYG,@,WAS,W 24-17,,,,,,,,,,,
128,2013,2013-12-08,13,30.098,NYG,@,SDG,L 14-37,,0,0,,0,0.0,1,0,0,0,0
129,2013,2013-12-15,14,30.105,NYG,,SEA,L 0-23,,,,,,,,,,,
130,2013,2013-12-22,15,30.112,NYG,@,DET,W 23-20,,0,0,,0,0.0,3,0,0,0,0
131,2013,2013-12-29,16,30.119,NYG,,WAS,W 20-6,,0,0,,0,0.0,1,1,0,0,0
132,2014,2014-09-08,1,31.007,NYG,@,DET,L 14-35,,0,0,,0,0.0,1,0,0,0,0
133,2014,2014-09-14,2,31.013,NYG,,ARI,L 14-25,,,,,,,,,,,
134,2014,2014-09-21,3,31.020,NYG,,HOU,W 30-17,,0,0,,0,0.0,0,1,0,0,0
135,2014,2014-09-25,4,31.024,NYG,@,WAS,W 45-14,,0,0,,0,0.0,1,0,0,0,0
136,2014,2014-10-05,5,31.034,NYG,,ATL,W 30-20,,0,0,,0,0.0,1,2,0,0,0
137,2014,2014-10-12,6,31.041,NYG,@,PHI,L 0-27,,0,0,,0,0.0,2,0,0,0,0
138,2014,2014-10-19,7,31.048,NYG,@,DAL,L 21-31,,0,0,,0,0.0,1,1,0,0,0
139,2014,2014-11-03,8,31.063,NYG,,IND,L 24-40,*,0,0,,0,0.0,0,1,0,0,0
140,2014,2014-11-09,9,31.069,NYG,@,SEA,L 17-38,*,,,,,,,,,,
141,2014,2014-11-16,10,31.076,NYG,,SFO,L 10-16,*,0,0,,0,0.0,2,1,0,0,0
142,2014,2014-11-23,11,31.083,NYG,,DAL,L 28-31,*,0,0,,0,0.0,2,1,0,0,0
143,2014,2014-11-30,12,31.090,NYG,@,JAX,L 24-25,,0,0,,0,0.0,1,3,0,0,0
144,2014,2014-12-07,13,31.097,NYG,@,TEN,W 36-7,*,0,0,,0,0.0,1,0,0,0,0
145,2014,2014-12-14,14,31.104,NYG,,WAS,W 24-13,*,0,0,,0,0.0,1,0,0,0,0
146,2014,2014-12-21,15,31.111,NYG,@,STL,W 37-27,*,,,,,,,,,,
147,2014,2014-12-28,16,31.118,NYG,,PHI,L 26-34,*,0,0,,0,0.0,2,2,0,0,0
