ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-11-07,8,24.003,DAL,@,STL,W 16-13,1,30,30.00,0,0,0,0,0,0
2,1971,1971-11-14,9,24.010,DAL,,PHI,W 20-7,,,,,,,,,
3,1971,1971-11-21,10,24.017,DAL,@,WAS,W 13-0,,,,,,,,,
4,1971,1971-11-25,11,24.021,DAL,,RAM,W 28-21,3,131,43.67,1,1,6,0,0,0
5,1971,1971-12-04,12,24.030,DAL,,NYJ,W 52-10,1,101,101.00,1,1,6,0,0,0
6,1971,1971-12-12,13,24.038,DAL,@,NYG,W 42-14,1,14,14.00,0,0,0,0,0,0
7,1971,1971-12-18,14,24.044,DAL,,STL,W 31-12,1,19,19.00,0,0,0,0,0,0
8,1972,1972-09-17,1,24.318,GNB,@,CLE,W 26-10,3,82,27.33,0,0,0,0,0,0
9,1972,1972-09-24,2,24.325,GNB,,OAK,L 14-20,1,28,28.00,0,0,0,0,0,0
10,1972,1972-10-16,5,24.347,GNB,@,DET,W 24-23,,,,,,,,,
11,1972,1972-10-22,6,24.353,GNB,,ATL,L 9-10,1,21,21.00,0,0,0,0,0,0
12,1972,1972-10-29,7,24.360,GNB,,MIN,L 13-27,4,93,23.25,0,0,0,0,0,0
13,1972,1972-11-05,8,25.001,GNB,,SFO,W 34-24,,,,,,,,,
14,1972,1972-11-12,9,25.008,GNB,@,CHI,W 23-17,3,127,42.33,0,0,0,0,0,0
15,1972,1972-11-19,10,25.015,GNB,@,HOU,W 23-10,1,24,24.00,0,0,0,0,0,0
16,1972,1972-11-26,11,25.022,GNB,@,WAS,L 16-21,3,79,26.33,0,0,0,0,0,0
17,1972,1972-12-03,12,25.029,GNB,,DET,W 33-7,,,,,,,,,
18,1972,1972-12-10,13,25.036,GNB,@,MIN,W 23-7,2,27,13.50,0,0,0,0,0,0
19,1972,1972-12-17,14,25.043,GNB,@,NOR,W 30-20,3,91,30.33,0,0,0,0,0,0
20,1973,1973-09-17,1,25.317,GNB,,NYJ,W 23-7,,,,,,,,,
21,1973,1973-09-23,2,25.323,GNB,,DET,T 13-13,3,52,17.33,0,0,0,0,0,0
22,1973,1973-09-30,3,25.330,GNB,@,MIN,L 3-11,4,95,23.75,0,0,0,0,0,0
23,1973,1973-10-07,4,25.337,GNB,@,NYG,W 16-14,3,65,21.67,0,0,0,0,0,0
24,1973,1973-10-14,5,25.344,GNB,,KAN,T 10-10,1,26,26.00,0,0,0,0,0,0
25,1973,1973-10-21,6,25.351,GNB,@,RAM,L 7-24,1,23,23.00,0,0,0,0,0,0
26,1973,1973-10-28,7,25.358,GNB,@,DET,L 0-34,5,105,21.00,0,0,0,0,0,0
27,1973,1973-11-04,8,26.000,GNB,,CHI,L 17-31,,,,,,,,,
28,1973,1973-11-11,9,26.007,GNB,,STL,W 25-21,,,,,,,,,
29,1973,1973-11-18,10,26.014,GNB,@,NWE,L 24-33,4,107,26.75,0,0,0,0,0,0
30,1973,1973-11-26,11,26.022,GNB,@,SFO,L 6-20,2,54,27.00,0,0,0,0,0,0
31,1973,1973-12-02,12,26.028,GNB,,NOR,W 30-10,,,,,,,,,
32,1973,1973-12-16,14,26.042,GNB,@,CHI,W 21-0,,,,,,,,,
33,1975,1975-11-23,10,28.019,BUF,,NWE,W 45-31,0,0,,0,0,0,1,58,0
34,1975,1975-11-27,11,28.023,BUF,@,STL,W 32-14,,,,,,,,,
35,1975,1975-12-07,12,28.033,BUF,@,MIA,L 21-31,,,,,,,,,
36,1975,1975-12-14,13,28.040,BUF,@,NWE,W 34-14,0,0,,0,0,0,1,16,0
37,1975,1975-12-20,14,28.046,BUF,,MIN,L 13-35,,,,,,,,,
