ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,24.222,PHI,,GNB,L 20-27,,,,,,,
2,2010,2010-09-19,2,24.229,PHI,@,DET,W 35-32,,,,,,,
3,2010,2010-10-10,5,24.250,PHI,@,SFO,W 27-24,,0.0,3,0,1,8,0
4,2010,2010-11-07,8,24.278,PHI,,IND,W 26-24,,0.0,0,0,0,0,0
5,2010,2010-11-15,9,24.286,PHI,@,WAS,W 59-28,,,,,,,
6,2010,2010-11-28,11,24.299,PHI,@,CHI,L 26-31,,0.0,3,0,0,0,0
7,2010,2010-12-02,12,24.303,PHI,,HOU,W 34-24,,0.0,4,0,0,0,0
8,2010,2010-12-12,13,24.313,PHI,@,DAL,W 30-27,,0.0,2,0,0,0,0
9,2010,2010-12-19,14,24.320,PHI,@,NYG,W 38-31,,,,,,,
10,2010,2010-12-28,15,24.329,PHI,,MIN,L 14-24,,0.0,0,1,0,0,0
11,2010,2011-01-02,16,24.334,PHI,,DAL,L 13-14,*,0.0,6,0,0,0,0
