ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
22,1995,1995-10-15,6,24.325,SFO,@,IND,L 17-18,,2,2,100.0,1,2,50.0,0,5,0,0,,0
23,1995,1995-11-05,9,24.346,NOR,,STL,W 19-10,,1,1,100.0,4,4,100.0,0,13,0,0,,0
24,1995,1995-11-12,10,24.353,NOR,,IND,W 17-14,,2,2,100.0,1,1,100.0,0,5,0,0,,0
25,1995,1995-11-19,11,24.360,NOR,@,MIN,L 24-43,,1,1,100.0,1,2,50.0,0,4,0,0,,0
26,1995,1995-11-26,12,25.002,NOR,,CAR,W 34-26,,4,4,100.0,2,3,66.7,0,10,0,0,,0
27,1995,1995-12-03,13,25.009,NOR,@,NWE,W 31-17,,4,4,100.0,1,1,100.0,0,7,0,0,,0
28,1995,1995-12-10,14,25.016,NOR,@,ATL,L 14-19,,2,2,100.0,,,,0,2,,,,
29,1995,1995-12-16,15,25.022,NOR,,GNB,L 23-34,,2,2,100.0,1,2,50.0,0,5,0,0,,0
30,1995,1995-12-24,16,25.030,NOR,@,NYJ,W 12-0,,,,,2,4,50.0,0,6,0,0,,0
31,1996,1996-09-01,1,25.282,NOR,@,SFO,L 11-27,,,,,1,1,100.0,0,3,0,0,,0
32,1996,1996-09-08,2,25.289,NOR,,CAR,L 20-22,,2,2,100.0,2,2,100.0,0,8,0,0,,0
33,1996,1996-09-15,3,25.296,NOR,@,CIN,L 15-30,,,,,3,3,100.0,0,9,0,0,,0
34,1996,1996-09-22,4,25.303,NOR,,ARI,L 14-28,,2,2,100.0,,,,0,2,,,,
35,1996,1996-09-29,5,25.310,NOR,@,BAL,L 10-17,,1,1,100.0,1,2,50.0,0,4,0,0,,0
36,1996,1996-10-06,6,25.317,NOR,,JAX,W 17-13,,2,2,100.0,1,1,100.0,0,5,0,0,,0
37,1996,1996-10-13,7,25.324,NOR,,CHI,W 27-24,,3,3,100.0,2,2,100.0,0,9,0,0,,0
38,1996,1996-10-20,8,25.331,NOR,@,CAR,L 7-19,,1,1,100.0,,,,0,1,,,,
39,1996,1996-11-03,9,25.345,NOR,,SFO,L 17-24,,2,2,100.0,1,1,100.0,0,5,0,0,,0
40,1996,1996-11-10,10,25.352,NOR,,HOU,L 14-31,,,,,2,2,100.0,0,6,0,0,,0
41,1996,1996-11-17,11,25.359,NOR,@,ATL,L 15-17,,,,,3,3,100.0,0,9,0,0,,0
42,1996,1996-11-24,12,26.000,NOR,@,TAM,L 7-13,,1,1,100.0,,,,0,1,,,,
43,1996,1996-12-01,13,26.007,NOR,,STL,L 10-26,,1,1,100.0,1,2,50.0,0,4,0,0,,0
44,1996,1996-12-08,14,26.014,NOR,,ATL,L 15-31,,,,,1,2,50.0,0,3,0,0,,0
45,1996,1996-12-15,15,26.021,NOR,@,NYG,W 17-3,,2,2,100.0,1,2,50.0,0,5,0,0,,0
46,1996,1996-12-21,16,26.027,NOR,@,STL,L 13-14,,1,1,100.0,2,2,100.0,0,7,0,0,,0
47,1997,1997-08-31,1,26.280,NOR,@,STL,L 24-38,,1,1,100.0,3,3,100.0,0,10,0,0,,0
48,1997,1997-09-07,2,26.287,NOR,,SDG,L 6-20,,,,,2,2,100.0,0,6,0,0,,0
49,1997,1997-09-14,3,26.294,NOR,@,SFO,L 7-33,,1,1,100.0,,,,0,1,,,,
50,1997,1997-09-21,4,26.301,NOR,,DET,W 35-17,,5,5,100.0,,2,0.0,0,5,0,0,,0
51,1997,1997-09-28,5,26.308,NOR,@,NYG,L 9-14,,,,,3,3,100.0,0,9,0,0,,0
52,1997,1997-10-05,6,26.315,NOR,@,CHI,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
53,1997,1997-10-12,7,26.322,NOR,,ATL,L 17-23,,2,2,100.0,1,1,100.0,0,5,0,0,,0
54,1997,1997-10-19,8,26.329,NOR,,CAR,L 0-13,,,,,,,,,,,,,
55,1997,1997-10-26,9,26.336,NOR,,SFO,L 0-23,,,,,,,,,,,,,
56,1997,1997-11-09,10,26.350,NOR,@,OAK,W 13-10,,1,1,100.0,2,2,100.0,0,7,0,0,,0
57,1997,1997-11-16,11,26.357,NOR,,SEA,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
58,1997,1997-11-23,12,26.364,NOR,@,ATL,L 3-20,,,,,1,2,50.0,0,3,0,0,,0
59,1997,1997-11-30,13,27.006,NOR,@,CAR,W 16-13,,1,1,100.0,3,3,100.0,0,10,0,0,,0
60,1997,1997-12-07,14,27.013,NOR,,STL,L 27-34,,3,3,100.0,2,2,100.0,0,9,0,0,,0
61,1997,1997-12-14,15,27.020,NOR,,ARI,W 27-10,,3,3,100.0,2,2,100.0,0,9,0,0,,0
62,1997,1997-12-21,16,27.027,NOR,@,KAN,L 13-25,,1,1,100.0,,1,0.0,0,1,0,0,,0
63,1998,1998-09-06,1,27.286,NOR,@,STL,W 24-17,,3,3,100.0,1,1,100.0,0,6,0,0,,0
64,1998,1998-09-13,2,27.293,NOR,,CAR,W 19-14,,1,1,100.0,2,2,100.0,0,7,0,0,,0
65,1998,1998-09-27,3,27.307,NOR,@,IND,W 19-13,,1,1,100.0,2,2,100.0,0,7,1,37,37.00,0
66,1998,1998-10-04,4,27.314,NOR,,NWE,L 27-30,,3,3,100.0,2,2,100.0,0,9,1,35,35.00,0
67,1998,1998-10-18,6,27.328,NOR,@,ATL,L 23-31,,3,3,100.0,,,,0,3,,,,
68,1998,1998-10-25,7,27.335,NOR,,TAM,W 9-3,,,,,3,3,100.0,0,9,0,0,,0
69,1998,1998-11-01,8,27.342,NOR,@,CAR,L 17-31,,2,2,100.0,1,1,100.0,0,5,0,0,,0
70,1998,1998-11-08,9,27.349,NOR,@,MIN,L 24-31,,3,3,100.0,1,1,100.0,0,6,0,0,,0
71,1998,1998-11-15,10,27.356,NOR,,STL,W 24-3,,3,3,100.0,1,1,100.0,0,6,0,0,,0
72,1998,1998-11-22,11,27.363,NOR,@,SFO,L 20-31,,2,2,100.0,2,3,66.7,0,8,0,0,,0
73,1998,1998-11-29,12,28.005,NOR,@,MIA,L 10-30,,1,1,100.0,1,1,100.0,0,4,0,0,,0
74,1998,1998-12-06,13,28.012,NOR,,DAL,W 22-3,,2,2,100.0,2,2,100.0,0,8,0,0,,0
75,1998,1998-12-13,14,28.019,NOR,,ATL,L 17-27,,2,2,100.0,1,1,100.0,0,5,0,0,,0
76,1998,1998-12-20,15,28.026,NOR,@,ARI,L 17-19,,2,2,100.0,1,2,50.0,0,5,0,0,,0
77,1998,1998-12-27,16,28.033,NOR,,BUF,L 33-45,,3,3,100.0,,,,0,3,,,,
78,1999,1999-09-12,1,28.292,NOR,,CAR,W 19-10,,1,2,50.0,2,2,100.0,0,7,0,0,,0
79,1999,1999-09-19,2,28.299,NOR,@,SFO,L 21-28,,3,3,100.0,,,,0,3,,,,
80,1999,1999-10-03,3,28.313,NOR,@,CHI,L 10-14,,1,1,100.0,1,1,100.0,0,4,1,20,20.00,0
81,1999,1999-10-10,4,28.320,NOR,,ATL,L 17-20,,2,2,100.0,1,3,33.3,0,5,0,0,,0
82,1999,1999-10-17,5,28.327,NOR,,TEN,L 21-24,,1,1,100.0,2,2,100.0,0,7,0,0,,0
83,1999,1999-10-24,6,28.334,NOR,@,NYG,L 3-31,,,,,1,1,100.0,0,3,0,0,,0
84,1999,1999-10-31,7,28.341,NOR,,CLE,L 16-21,,1,1,100.0,3,4,75.0,0,10,0,0,,0
85,1999,1999-11-07,8,28.348,NOR,,TAM,L 16-31,,1,1,100.0,3,3,100.0,0,10,0,0,,0
86,1999,1999-11-14,9,28.355,NOR,,SFO,W 24-6,,3,3,100.0,1,1,100.0,0,6,0,0,,0
87,1999,1999-11-21,10,28.362,NOR,@,JAX,L 23-41,,2,2,100.0,1,2,50.0,0,5,0,0,,0
88,1999,1999-11-28,11,29.004,NOR,@,STL,L 12-43,,,,,4,5,80.0,0,12,0,0,,0
89,1999,1999-12-05,12,29.011,NOR,@,ATL,L 12-35,,,,,2,2,100.0,0,6,0,0,,0
90,1999,1999-12-12,13,29.018,NOR,,STL,L 14-30,,,,,2,2,100.0,0,6,0,0,,0
91,1999,1999-12-24,15,29.030,NOR,,DAL,W 31-24,,4,4,100.0,1,1,100.0,0,7,0,0,,0
92,1999,2000-01-02,16,29.039,NOR,@,CAR,L 13-45,,1,1,100.0,,,,0,1,,,,
93,2000,2000-09-03,1,29.284,NOR,,DET,L 10-14,,1,1,100.0,1,2,50.0,0,4,0,0,,0
94,2000,2000-09-10,2,29.291,NOR,@,SDG,W 28-27,,1,1,100.0,3,3,100.0,0,10,0,0,,0
95,2000,2000-09-17,3,29.298,NOR,@,SEA,L 10-20,,1,1,100.0,1,1,100.0,0,4,0,0,,0
96,2000,2000-09-24,4,29.305,NOR,,PHI,L 7-21,,1,1,100.0,,,,0,1,,,,
97,2000,2000-10-08,5,29.319,NOR,@,CHI,W 31-10,,4,4,100.0,1,1,100.0,0,7,0,0,,0
98,2000,2000-10-15,6,29.326,NOR,,CAR,W 24-6,,3,3,100.0,1,2,50.0,0,6,0,0,,0
99,2000,2000-10-22,7,29.333,NOR,@,ATL,W 21-19,,3,3,100.0,,,,0,3,,,,
100,2000,2000-10-29,8,29.340,NOR,@,ARI,W 21-10,,3,3,100.0,,1,0.0,0,3,0,0,,0
101,2000,2000-11-05,9,29.347,NOR,,SFO,W 31-15,,4,4,100.0,1,1,100.0,0,7,0,0,,0
102,2000,2000-11-12,10,29.354,NOR,@,CAR,W 20-10,,2,2,100.0,2,3,66.7,0,8,0,0,,0
103,2000,2000-11-19,11,29.361,NOR,,OAK,L 22-31,,1,1,100.0,3,3,100.0,0,10,0,0,,0
104,2000,2000-11-26,12,30.002,NOR,@,STL,W 31-24,,4,4,100.0,1,2,50.0,0,7,0,0,,0
105,2000,2000-12-03,13,30.009,NOR,,DEN,L 23-38,,2,2,100.0,3,4,75.0,0,11,0,0,,0
106,2000,2000-12-10,14,30.016,NOR,@,SFO,W 31-27,,2,2,100.0,3,3,100.0,0,11,0,0,,0
107,2000,2000-12-17,15,30.023,NOR,,ATL,W 23-7,,2,2,100.0,3,3,100.0,0,11,0,0,,0
108,2000,2000-12-24,16,30.030,NOR,,STL,L 21-26,,3,3,100.0,,,,0,3,,,,
109,2001,2001-12-29,15,31.035,TAM,,BAL,W 22-10,,1,1,100.0,3,4,75.0,0,10,0,0,,0
110,2001,2002-01-06,16,31.043,TAM,,PHI,L 13-17,,1,1,100.0,2,2,100.0,0,7,0,0,,0
111,2002,2002-09-08,1,31.288,MIN,@,CHI,L 23-27,,2,2,100.0,3,3,100.0,0,11,0,0,,0
112,2002,2002-09-15,2,31.295,MIN,,BUF,L 39-45,,3,5,60.0,2,3,66.7,0,9,0,0,,0
113,2003,2003-09-04,1,32.284,NYJ,@,WAS,L 13-16,,1,1,100.0,2,2,100.0,0,7,0,0,,0
114,2003,2003-09-14,2,32.294,NYJ,,MIA,L 10-21,,1,1,100.0,1,1,100.0,0,4,0,0,,0
115,2003,2003-09-21,3,32.301,NYJ,@,NWE,L 16-23,,1,1,100.0,3,4,75.0,0,10,0,0,,0
116,2003,2003-09-28,4,32.308,NYJ,,DAL,L 6-17,,,,,2,2,100.0,0,6,0,0,,0
117,2003,2003-10-12,5,32.322,NYJ,,BUF,W 30-3,,3,3,100.0,3,4,75.0,0,12,0,0,,0
118,2003,2003-10-19,6,32.329,NYJ,@,HOU,W 19-14,,1,1,100.0,2,2,100.0,0,7,0,0,,0
119,2003,2003-10-26,7,32.336,NYJ,@,PHI,L 17-24,,2,2,100.0,1,2,50.0,0,5,0,0,,0
120,2003,2003-11-02,8,32.343,NYJ,,NYG,L 28-31,,4,4,100.0,,1,0.0,0,4,0,0,,0
121,2003,2003-11-09,9,32.350,NYJ,@,OAK,W 27-24,,1,1,100.0,2,2,100.0,0,7,0,0,,0
122,2003,2003-11-16,10,32.357,NYJ,@,IND,L 31-38,,4,4,100.0,1,1,100.0,0,7,0,0,,0
123,2003,2003-11-23,11,32.364,NYJ,,JAX,W 13-10,,1,1,100.0,2,2,100.0,0,7,0,0,,0
124,2003,2003-12-01,12,33.007,NYJ,,TEN,W 24-17,,3,3,100.0,1,1,100.0,0,6,0,0,,0
125,2003,2003-12-07,13,33.013,NYJ,@,BUF,L 6-17,,,,,2,3,66.7,0,6,0,0,,0
126,2003,2003-12-14,14,33.020,NYJ,,PIT,W 6-0,,,,,2,2,100.0,0,6,0,0,,0
127,2003,2003-12-20,15,33.026,NYJ,,NWE,L 16-21,,1,1,100.0,1,1,100.0,0,4,0,0,,0
128,2003,2003-12-28,16,33.034,NYJ,@,MIA,L 21-23,,1,1,100.0,2,2,100.0,0,7,0,0,,0
129,2004,2004-09-12,1,33.293,NYJ,,CIN,W 31-24,,4,4,100.0,1,1,100.0,0,7,0,0,,0
130,2004,2004-09-19,2,33.300,NYJ,@,SDG,W 34-28,,4,4,100.0,2,2,100.0,0,10,0,0,,0
131,2004,2004-10-03,3,33.314,NYJ,@,MIA,W 17-9,,2,2,100.0,1,1,100.0,0,5,0,0,,0
132,2004,2004-10-10,4,33.321,NYJ,,BUF,W 16-14,,1,1,100.0,3,4,75.0,0,10,0,0,,0
133,2004,2004-10-17,5,33.328,NYJ,,SFO,W 22-14,,1,1,100.0,1,1,100.0,0,4,0,0,,0
134,2004,2004-10-24,6,33.335,NYJ,@,NWE,L 7-13,,1,1,100.0,,,,0,1,,,,
135,2004,2004-11-01,7,33.343,NYJ,,MIA,W 41-14,,5,5,100.0,2,2,100.0,0,11,0,0,,0
136,2004,2004-11-07,8,33.349,NYJ,@,BUF,L 17-22,,2,2,100.0,1,2,50.0,0,5,0,0,,0
137,2004,2004-11-14,9,33.356,NYJ,,BAL,L 17-20,,2,2,100.0,1,1,100.0,0,5,0,0,,0
138,2004,2004-11-21,10,33.363,NYJ,@,CLE,W 10-7,,1,1,100.0,1,2,50.0,0,4,0,0,,0
139,2004,2004-11-28,11,34.004,NYJ,@,ARI,W 13-3,,1,1,100.0,2,2,100.0,0,7,0,0,,0
140,2004,2004-12-05,12,34.011,NYJ,,HOU,W 29-7,,2,2,100.0,3,3,100.0,0,11,0,0,,0
141,2004,2004-12-12,13,34.018,NYJ,@,PIT,L 6-17,,,,,2,2,100.0,0,6,0,0,,0
142,2004,2004-12-19,14,34.025,NYJ,,SEA,W 37-14,,4,5,80.0,1,2,50.0,0,7,0,0,,0
143,2004,2004-12-26,15,34.032,NYJ,,NWE,L 7-23,,1,1,100.0,,,,0,1,,,,
144,2004,2005-01-02,16,34.039,NYJ,@,STL,L 29-32,,2,2,100.0,3,4,75.0,0,11,0,0,,0
145,2005,2005-09-11,1,34.291,CHI,@,WAS,L 7-9,,1,1,100.0,,,,0,1,,,,
146,2005,2005-09-18,2,34.298,CHI,,DET,W 38-6,,5,5,100.0,1,3,33.3,0,8,0,0,,0
147,2005,2005-09-25,3,34.305,CHI,,CIN,L 7-24,,1,1,100.0,,1,0.0,0,1,0,0,,0
