ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-09-03,1,23.219,NYG,,ARI,W 21-16,
2,2000,2000-09-10,2,23.226,NYG,@,PHI,W 33-18,
3,2000,2000-09-17,3,23.233,NYG,@,CHI,W 14-7,
4,2000,2000-09-24,4,23.240,NYG,,WAS,L 6-16,
5,2000,2000-10-01,5,23.247,NYG,@,TEN,L 14-28,
6,2000,2000-10-08,6,23.254,NYG,@,ATL,W 13-6,
7,2000,2000-10-15,7,23.261,NYG,,DAL,W 19-14,
8,2000,2000-10-29,8,23.275,NYG,,PHI,W 24-7,
9,2000,2000-11-05,9,23.282,NYG,@,CLE,W 24-3,
10,2000,2000-11-12,10,23.289,NYG,,STL,L 24-38,
11,2000,2000-11-19,11,23.296,NYG,,DET,L 21-31,
12,2000,2000-11-26,12,23.303,NYG,@,ARI,W 31-7,
13,2000,2000-12-03,13,23.310,NYG,@,WAS,W 9-7,
14,2000,2000-12-10,14,23.317,NYG,,PIT,W 30-10,
15,2000,2000-12-17,15,23.324,NYG,@,DAL,W 17-13,
16,2000,2000-12-23,16,23.330,NYG,,JAX,W 28-25,
17,2001,2001-09-10,1,24.225,NYG,@,DEN,L 20-31,
18,2001,2001-09-23,2,24.238,NYG,@,KAN,W 13-3,
19,2001,2001-09-30,3,24.245,NYG,,NOR,W 21-13,
20,2001,2001-10-07,4,24.252,NYG,,WAS,W 23-9,
21,2001,2001-10-14,5,24.259,NYG,@,STL,L 14-15,
22,2001,2001-10-22,6,24.267,NYG,,PHI,L 9-10,
23,2001,2001-10-28,7,24.273,NYG,@,WAS,L 21-35,
24,2001,2001-11-04,8,24.280,NYG,,DAL,W 27-24,
25,2001,2001-11-11,9,24.287,NYG,@,ARI,W 17-10,
26,2001,2001-11-19,10,24.295,NYG,@,MIN,L 16-28,
27,2001,2001-11-25,11,24.301,NYG,,OAK,L 10-28,
28,2001,2001-12-09,12,24.315,NYG,@,DAL,L 13-20,
29,2001,2001-12-15,13,24.321,NYG,,ARI,W 17-13,
30,2001,2001-12-23,14,24.329,NYG,,SEA,W 27-24,
31,2001,2001-12-30,15,24.336,NYG,@,PHI,L 21-24,
32,2001,2002-01-06,16,24.343,NYG,,GNB,L 25-34,
33,2002,2002-09-29,4,25.244,TAM,@,CIN,W 35-7,
34,2002,2002-10-06,5,25.251,TAM,@,ATL,W 20-6,
35,2002,2002-10-13,6,25.258,TAM,,CLE,W 17-3,
36,2002,2002-10-20,7,25.265,TAM,@,PHI,L 10-20,
37,2002,2002-10-27,8,25.272,TAM,@,CAR,W 12-9,
38,2002,2002-11-03,9,25.279,TAM,,MIN,W 38-24,
39,2002,2002-11-17,10,25.293,TAM,,CAR,W 23-10,
40,2002,2002-11-24,11,25.300,TAM,,GNB,W 21-7,
41,2002,2002-12-01,12,25.307,TAM,@,NOR,L 20-23,
42,2002,2002-12-08,13,25.314,TAM,,ATL,W 34-10,
43,2002,2002-12-15,14,25.321,TAM,@,DET,W 23-20,
44,2002,2002-12-23,15,25.329,TAM,,PIT,L 7-17,
45,2002,2002-12-29,16,25.335,TAM,@,CHI,W 15-0,
46,2003,2003-09-08,1,26.223,TAM,@,PHI,W 17-0,
47,2003,2003-09-14,2,26.229,TAM,,CAR,L 9-12,
48,2003,2003-09-21,3,26.236,TAM,@,ATL,W 31-10,
49,2003,2003-10-06,4,26.251,TAM,,IND,L 35-38,
