ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1969,1969-11-16,10,23.344,NYJ,,KAN,L 16-34,,1,1,100.00,35,0,0,118.7,0,0,35.00,35.00,0,0,,0
2,1969,1969-11-23,11,23.351,NYJ,,CIN,W 40-7,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
3,1969,1969-11-30,12,23.358,NYJ,,OAK,L 14-27,,1,2,50.00,4,0,0,56.2,0,0,2.00,2.00,1,14,14.00,0
4,1969,1969-12-14,14,24.007,NYJ,@,MIA,W 27-9,,2,5,40.00,28,0,1,19.2,0,0,5.60,-3.40,3,-1,-0.33,0
5,1970,1970-09-21,1,24.288,NYJ,@,CLE,L 21-31,,1,2,50.00,7,0,0,58.3,0,0,3.50,3.50,0,0,,0
6,1970,1970-10-25,6,24.322,NYJ,,BUF,L 6-10,*,7,16,43.75,63,0,1,28.9,0,0,3.94,1.13,3,-5,-1.67,0
7,1970,1970-11-01,7,24.329,NYJ,,NYG,L 10-22,*,12,16,75.00,164,1,2,88.5,0,0,10.25,5.88,4,11,2.75,0
8,1970,1970-11-08,8,24.336,NYJ,@,PIT,L 17-21,*,9,26,34.62,115,1,1,46.2,0,0,4.42,3.46,5,43,8.60,0
9,1970,1970-11-15,9,24.343,NYJ,@,RAM,W 31-20,*,10,17,58.82,261,3,0,142.8,0,0,15.35,18.88,5,2,0.40,0
10,1970,1970-11-22,10,24.350,NYJ,,BOS,W 17-3,*,13,22,59.09,160,0,2,43.8,0,0,7.27,3.18,3,20,6.67,0
11,1970,1970-11-29,11,24.357,NYJ,,MIN,W 20-10,*,8,12,66.67,106,1,0,122.2,0,0,8.83,10.50,1,9,9.00,0
12,1970,1970-12-06,12,24.364,NYJ,,OAK,L 13-14,*,9,22,40.91,99,1,1,51.1,0,0,4.50,3.36,2,7,3.50,0
13,1970,1970-12-13,13,25.006,NYJ,@,MIA,L 10-16,*,10,24,41.67,91,1,2,31.8,0,0,3.79,0.88,3,9,3.00,0
14,1970,1970-12-19,14,25.012,NYJ,@,BAL,L 20-35,*,17,31,54.84,199,1,0,85.3,0,0,6.42,7.06,2,14,7.00,0
15,1971,1971-09-19,1,25.286,NYJ,@,BAL,L 0-22,*,10,19,52.63,94,0,0,66.6,0,0,4.95,4.95,0,0,,0
16,1971,1971-09-27,2,25.294,NYJ,@,STL,L 10-17,*,16,28,57.14,151,0,0,72.2,0,0,5.39,5.39,2,13,6.50,0
17,1971,1971-10-03,3,25.300,NYJ,@,MIA,W 14-10,*,9,21,42.86,95,0,1,36.8,0,0,4.52,2.38,7,2,0.29,0
18,1971,1971-10-10,4,25.307,NYJ,@,NWE,L 0-20,*,4,24,16.67,20,0,0,39.6,0,0,0.83,0.83,4,11,2.75,0
19,1971,1971-10-31,7,25.328,NYJ,@,SDG,L 21-49,,3,5,60.00,35,0,1,41.7,0,0,7.00,-2.00,0,0,,0
20,1973,1973-09-17,1,27.284,NYJ,@,GNB,L 7-23,,2,5,40.00,32,1,0,101.7,0,0,6.40,10.40,0,0,,0
21,1973,1973-09-23,2,27.290,NYJ,@,BAL,W 34-10,,17,21,80.95,149,2,1,108.1,0,0,7.10,6.86,2,9,4.50,0
22,1973,1973-09-30,3,27.297,NYJ,@,BUF,L 7-9,*,12,31,38.71,186,1,0,70.1,0,0,6.00,6.65,4,18,4.50,0
23,1973,1973-10-07,4,27.304,NYJ,@,MIA,L 3-31,*,4,15,26.67,45,0,2,0.0,0,0,3.00,-3.00,0,0,,0
24,1973,1973-10-28,7,27.325,NYJ,,DEN,L 28-40,,13,32,40.63,240,2,1,75.0,0,0,7.50,7.34,0,0,,0
25,1973,1973-11-04,8,27.332,NYJ,,MIA,L 14-24,*,19,30,63.33,169,0,1,64.4,0,0,5.63,4.13,2,4,2.00,0
26,1973,1973-11-11,9,27.339,NYJ,,NWE,W 33-13,*,3,7,42.86,35,0,0,58.6,0,0,5.00,5.00,1,17,17.00,0
27,1973,1973-11-18,10,27.346,NYJ,@,CIN,L 14-20,*,20,31,64.52,212,2,1,92.4,0,0,6.84,6.68,1,2,2.00,0
28,1973,1973-12-09,13,28.002,NYJ,@,PHI,L 23-24,*,11,29,37.93,160,1,2,39.4,0,0,5.52,3.10,3,18,6.00,0
29,1974,1974-10-13,5,28.310,NYJ,,NWE,L 0-24,,1,5,20.00,8,0,2,0.0,0,0,1.60,-16.40,0,0,,0
30,1974,1974-12-01,12,28.359,NYJ,,SDG,W 27-14,,2,2,100.00,7,0,0,81.2,0,0,3.50,3.50,1,-2,-2.00,0
31,1974,1974-12-15,14,29.008,NYJ,@,BAL,W 45-38,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0
