ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-19,1,22.246,NYG,,CHI,L 16-24,,,,,
2,1970,1970-09-27,2,22.254,NYG,@,DAL,L 10-28,,,,,
3,1970,1970-10-04,3,22.261,NYG,@,NOR,L 10-14,,,,,
4,1970,1970-10-11,4,22.268,NYG,,PHI,W 30-23,,,,,
5,1970,1970-10-18,5,22.275,NYG,@,BOS,W 16-0,,,,,
6,1970,1970-10-25,6,22.282,NYG,,STL,W 35-17,,,,,
7,1970,1970-11-01,7,22.289,NYG,@,NYJ,W 22-10,,,,,
8,1970,1970-11-08,8,22.296,NYG,,DAL,W 23-20,,,,,
9,1970,1970-11-15,9,22.303,NYG,,WAS,W 35-33,0,0,1,8,0
10,1970,1970-11-23,10,22.311,NYG,@,PHI,L 20-23,,,,,
11,1970,1970-11-29,11,22.317,NYG,@,WAS,W 27-24,,,,,
12,1970,1970-12-06,12,22.324,NYG,,BUF,W 20-6,,,,,
13,1970,1970-12-13,13,22.331,NYG,@,STL,W 34-17,,,,,
14,1970,1970-12-20,14,22.338,NYG,,RAM,L 3-31,,,,,
15,1971,1971-09-19,1,23.246,NYG,@,GNB,W 42-40,0,0,1,29,0
16,1971,1971-09-26,2,23.253,NYG,,WAS,L 3-30,,,,,
17,1971,1971-10-03,3,23.260,NYG,@,STL,W 21-20,,,,,
18,1971,1971-10-11,4,23.268,NYG,@,DAL,L 13-20,,,,,
19,1971,1971-10-17,5,23.274,NYG,,BAL,L 7-31,,,,,
20,1971,1971-10-24,6,23.281,NYG,@,PHI,L 7-23,,,,,
21,1971,1971-10-31,7,23.288,NYG,,MIN,L 10-17,,,,,
22,1971,1971-11-07,8,23.295,NYG,,SDG,W 35-17,,,,,
23,1971,1971-11-14,9,23.302,NYG,@,ATL,W 21-17,,,,,
24,1971,1971-11-21,10,23.309,NYG,@,PIT,L 13-17,,,,,
25,1971,1971-11-28,11,23.316,NYG,,STL,L 7-24,,,,,
26,1971,1971-12-05,12,23.323,NYG,@,WAS,L 7-23,,,,,
27,1971,1971-12-12,13,23.330,NYG,,DAL,L 14-42,,,,,
28,1971,1971-12-19,14,23.337,NYG,,PHI,L 28-41,,,,,
29,1972,1972-09-17,1,24.245,NYG,@,DET,L 16-30,,,,,
30,1972,1972-09-24,2,24.252,NYG,,DAL,L 14-23,,,,,
31,1972,1972-10-02,3,24.260,NYG,@,PHI,W 27-12,0,0,1,9,0
32,1972,1972-10-08,4,24.266,NYG,,NOR,W 45-21,,,,,
33,1972,1972-10-15,5,24.273,NYG,@,SFO,W 23-17,,,,,
34,1972,1972-10-22,6,24.280,NYG,,STL,W 27-21,,,,,
35,1972,1972-10-29,7,24.287,NYG,,WAS,L 16-23,,,,,
36,1972,1972-11-05,8,24.294,NYG,,DEN,W 29-17,1,6,1,37,1
37,1972,1972-11-12,9,24.301,NYG,@,WAS,L 13-27,,,,,
38,1972,1972-11-19,10,24.308,NYG,@,STL,W 13-7,,,,,
39,1972,1972-11-26,11,24.315,NYG,,PHI,W 62-10,,,,,
40,1972,1972-12-03,12,24.322,NYG,@,CIN,L 10-13,,,,,
41,1972,1972-12-10,13,24.329,NYG,,MIA,L 13-23,,,,,
42,1972,1972-12-17,14,24.336,NYG,@,DAL,W 23-3,,,,,
43,1973,1973-09-16,1,25.243,NYG,,HOU,W 34-14,,,,,
44,1973,1973-09-23,2,25.250,NYG,,PHI,T 23-23,,,,,
45,1973,1973-09-30,3,25.257,NYG,@,CLE,L 10-12,,,,,
46,1973,1973-10-07,4,25.264,NYG,,GNB,L 14-16,,,,,
47,1973,1973-10-14,5,25.271,NYG,,WAS,L 3-21,,,,,
48,1973,1973-10-21,6,25.278,NYG,@,DAL,L 28-45,,,,,
49,1973,1973-10-28,7,25.285,NYG,@,STL,L 27-35,,,,,
50,1973,1973-11-04,8,25.292,NYG,@,OAK,L 0-42,,,,,
51,1973,1973-11-11,9,25.299,NYG,,DAL,L 10-23,,,,,
52,1973,1973-11-18,10,25.306,NYG,,STL,W 24-13,,,,,
53,1973,1973-11-25,11,25.313,NYG,@,PHI,L 16-20,,,,,
54,1973,1973-12-02,12,25.320,NYG,@,WAS,L 24-27,0,0,1,22,0
55,1973,1973-12-10,13,25.328,NYG,@,RAM,L 6-40,,,,,
56,1973,1973-12-16,14,25.334,NYG,,MIN,L 7-31,,,,,
