ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1965,1965-12-05,12,23.094,STL,,RAM,L 3-27,0,0,,0,0,0,,0,1,31,31.00,0,0,0
2,1965,1965-12-19,14,23.108,STL,,CLE,L 24-27,0,0,,0,0,0,,0,1,24,24.00,0,0,0
3,1966,1966-10-09,5,24.037,STL,,NYG,W 24-19,0,0,,0,0,0,,0,1,0,0.00,0,0,0
4,1967,1967-09-17,1,25.015,NOR,,RAM,L 13-27,1,19,19.00,0,0,0,,0,0,0,,0,0,0
5,1967,1967-10-08,4,25.036,ATL,,PHI,L 7-38,1,8,8.00,0,0,0,,0,0,0,,0,0,0
6,1967,1967-11-05,8,25.064,ATL,@,DAL,L 7-37,2,13,6.50,0,0,0,,0,1,26,26.00,0,0,0
7,1967,1967-11-19,10,25.078,ATL,,RAM,L 3-31,6,68,11.33,0,0,0,,0,0,0,,0,0,0
8,1967,1967-11-26,11,25.085,ATL,@,NOR,L 24-27,2,44,22.00,0,0,0,,0,1,5,5.00,0,0,0
9,1967,1967-12-03,12,25.092,ATL,@,RAM,L 3-20,3,59,19.67,0,0,0,,0,0,0,,0,0,0
10,1967,1967-12-10,13,25.099,ATL,,SFO,L 28-34,2,88,44.00,1,0,0,,0,1,10,10.00,0,1,6
11,1967,1967-12-17,14,25.106,ATL,,CHI,L 14-23,3,28,9.33,0,0,0,,0,0,0,,0,0,0
12,1968,1968-09-14,1,26.012,ATL,@,MIN,L 7-47,1,29,29.00,0,0,0,,0,0,0,,0,0,0
13,1968,1968-09-22,2,26.020,ATL,,BAL,L 20-28,3,25,8.33,0,0,0,,0,0,0,,0,0,0
14,1968,1968-09-29,3,26.027,ATL,@,SFO,L 13-28,2,18,9.00,0,0,0,,0,0,0,,0,0,0
15,1968,1968-10-13,5,26.041,ATL,,NYG,W 24-21,1,32,32.00,0,0,0,,0,0,0,,0,0,0
16,1968,1968-10-20,6,26.048,ATL,@,RAM,L 14-27,3,78,26.00,0,0,0,,0,0,0,,0,0,0
17,1968,1968-10-27,7,26.055,ATL,@,CLE,L 7-30,1,3,3.00,0,0,0,,0,0,0,,0,0,0
18,1968,1968-11-03,8,26.062,ATL,,PIT,L 21-41,3,66,22.00,1,0,0,,0,0,0,,0,1,6
19,1968,1968-11-10,9,26.069,ATL,,RAM,L 10-17,3,37,12.33,1,0,0,,0,0,0,,0,1,6
20,1968,1968-11-24,11,26.083,ATL,@,STL,L 12-17,4,73,18.25,0,0,0,,0,0,0,,0,0,0
21,1968,1968-12-08,13,26.097,ATL,,DET,L 7-24,2,16,8.00,0,1,12,12.00,0,0,0,,0,0,0
22,1968,1968-12-15,14,26.104,ATL,,SFO,L 12-14,2,75,37.50,0,0,0,,0,0,0,,0,0,0
23,1969,1969-09-28,2,27.026,CHI,@,STL,L 17-20,1,9,9.00,0,0,0,,0,0,0,,0,0,0
24,1969,1969-10-05,3,27.033,CHI,@,NYG,L 24-28,2,29,14.50,0,0,0,,0,0,0,,0,0,0
25,1969,1969-10-12,4,27.040,CHI,,MIN,L 0-31,2,32,16.00,0,0,0,,0,0,0,,0,0,0
26,1969,1969-10-19,5,27.047,CHI,@,DET,L 7-13,1,16,16.00,0,0,0,,0,0,0,,0,0,0
27,1969,1969-12-14,13,27.103,CHI,,GNB,L 3-21,1,14,14.00,0,0,0,,0,0,0,,0,0,0
28,1970,1970-09-19,1,28.017,CHI,@,NYG,W 24-16,,,,,,,,,,,,,,
29,1970,1970-09-27,2,28.025,CHI,,PHI,W 20-16,,,,,,,,,,,,,,
30,1970,1970-11-08,8,28.067,CHI,,SFO,L 16-37,,,,,,,,,,,,,,
31,1970,1970-11-15,9,28.074,CHI,@,GNB,L 19-20,,,,,,,,,,,,,,
32,1970,1970-11-22,10,28.081,CHI,,BUF,W 31-13,,,,,,,,,,,,,,
33,1970,1970-11-29,11,28.088,CHI,@,BAL,L 20-21,,,,,,,,,,,,,,
34,1970,1970-12-05,12,28.094,CHI,@,MIN,L 13-16,,,,,,,,,,,,,,
35,1970,1970-12-13,13,28.102,CHI,,GNB,W 35-17,1,6,6.00,1,0,0,,0,0,0,,0,1,6
36,1970,1970-12-20,14,28.109,CHI,@,NOR,W 24-3,,,,,,,,,,,,,,
37,1971,1971-10-10,4,29.038,CHI,,NOR,W 35-14,,,,,,,,,,,,,,
38,1971,1971-10-17,5,29.045,CHI,@,SFO,L 0-13,,,,,,,,,,,,,,
39,1971,1971-10-24,6,29.052,CHI,@,DET,W 28-23,,,,,,,,,,,,,,
40,1971,1971-10-31,7,29.059,CHI,,DAL,W 23-19,,,,,,,,,,,,,,
41,1971,1971-11-07,8,29.066,CHI,,GNB,L 14-17,,,,,,,,,,,,,,
42,1971,1971-11-14,9,29.073,CHI,,WAS,W 16-15,,,,,,,,,,,,,,
