ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
54,2004,2004-10-17,6,27.024,CLE,,CIN,W 34-17,,2,1,10,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,1,6
55,2004,2004-10-24,6,27.031,DAL,@,GNB,L 20-41,,5,4,76,19.00,0,80.0%,15.20,0,0,,0,2,25,12.50,0,0,0
56,2004,2004-11-15,9,27.053,DAL,,PHI,L 21-49,*,4,1,21,21.00,0,25.0%,5.25,1,-1,-1.00,0,0,0,,0,0,0
57,2004,2004-11-21,10,27.059,DAL,@,BAL,L 10-30,*,10,4,42,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,0
58,2004,2004-11-25,11,27.063,DAL,,CHI,W 21-7,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0
59,2004,2004-12-06,12,27.074,DAL,@,SEA,W 43-39,*,6,2,19,9.50,0,33.3%,3.17,0,0,,0,0,0,,0,0,0
60,2004,2004-12-12,13,27.080,DAL,,NOR,L 13-27,*,8,3,26,8.67,0,37.5%,3.25,1,24,24.00,0,0,0,,0,0,0
61,2004,2004-12-19,14,27.087,DAL,@,PHI,L 7-12,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0
62,2004,2004-12-26,15,27.094,DAL,,WAS,W 13-10,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
63,2004,2005-01-02,16,27.101,DAL,@,NYG,L 24-28,*,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,0
64,2005,2005-09-11,1,27.353,PIT,,TEN,W 34-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
65,2005,2005-09-18,2,27.360,PIT,@,HOU,W 27-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
66,2005,2005-09-25,3,28.002,PIT,,NWE,L 20-23,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
67,2005,2005-10-10,4,28.017,PIT,@,SDG,W 24-22,,1,0,0,,0,0.0%,0.00,0,0,,0,1,37,37.00,0,0,0
68,2005,2005-10-16,5,28.023,PIT,,JAX,L 17-23,,4,2,33,16.50,0,50.0%,8.25,0,0,,0,1,74,74.00,0,0,0
69,2005,2005-10-23,6,28.030,PIT,@,CIN,W 27-13,,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,0,0
70,2005,2005-10-31,7,28.038,PIT,,BAL,W 20-19,,2,2,35,17.50,0,100.0%,17.50,0,0,,0,1,59,59.00,0,0,0
71,2005,2005-11-06,8,28.044,PIT,@,GNB,W 20-10,,0,0,0,,0,0.0%,,0,0,,0,3,59,19.67,0,0,0
72,2005,2005-11-13,9,28.051,PIT,,CLE,W 34-21,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
73,2005,2005-11-20,10,28.058,PIT,@,BAL,L 13-16,,1,0,0,,0,0.0%,0.00,0,0,,0,1,16,16.00,0,0,0
74,2005,2005-11-28,11,28.066,PIT,@,IND,L 7-26,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,2,48,24.00,0,0,0
75,2005,2005-12-04,12,28.072,PIT,,CIN,L 31-38,,2,1,25,25.00,1,50.0%,12.50,0,0,,0,3,84,28.00,0,1,6
76,2005,2005-12-11,13,28.079,PIT,,CHI,W 21-9,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,2,38,19.00,0,0,0
77,2005,2005-12-18,14,28.086,PIT,@,MIN,W 18-3,,0,0,0,,0,0.0%,,0,0,,0,2,40,20.00,0,0,0
78,2005,2005-12-24,15,28.092,PIT,@,CLE,W 41-0,,1,1,31,31.00,1,100.0%,31.00,0,0,,0,1,22,22.00,0,1,6
79,2005,2006-01-01,16,28.100,PIT,,DET,W 35-21,,2,0,0,,0,0.0%,0.00,0,0,,0,3,60,20.00,0,0,0
80,2006,2006-09-24,3,29.001,DEN,@,NWE,W 17-7,,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0
81,2006,2006-10-09,4,29.016,DEN,,BAL,W 13-3,,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,0,0
82,2006,2006-10-15,5,29.022,DEN,,OAK,W 13-3,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0
83,2006,2006-10-22,6,29.029,DEN,@,CLE,W 17-7,,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0
84,2006,2006-12-17,14,29.085,DEN,@,ARI,W 37-20,,0,0,0,,0,0.0%,,0,0,,0,5,154,30.80,0,0,0
85,2006,2006-12-24,15,29.092,DEN,,CIN,W 24-23,,0,0,0,,0,0.0%,,0,0,,0,3,50,16.67,0,0,0
86,2006,2006-12-31,16,29.099,DEN,,SFO,L 23-26,,0,0,0,,0,0.0%,,0,0,,0,4,130,32.50,0,0,0
