ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-10,2,23.305,SEA,@,SDG,L 10-14,,,,,,,,,
2,1995,1995-09-17,3,23.312,SEA,,CIN,W 24-21,,,,,,,,,
3,1996,1996-09-01,1,24.297,SEA,@,SDG,L 7-29,,0,0,,0,,,,
4,1996,1996-09-08,2,24.304,SEA,,DEN,L 20-30,,0,0,,0,,,,
5,1996,1996-09-15,3,24.311,SEA,,KAN,L 17-35,,0,0,,0,,,,
6,1996,1996-09-22,4,24.318,SEA,@,TAM,W 17-13,,0,0,,0,,,,
7,1996,1996-09-29,5,24.325,SEA,,GNB,L 10-31,,0,0,,0,,,,
8,1996,1996-10-06,6,24.332,SEA,@,MIA,W 22-15,,0,0,,0,,,,
9,1996,1996-10-17,7,24.343,SEA,@,KAN,L 16-34,,0,0,,0,,,,
10,1996,1996-10-27,8,24.353,SEA,,SDG,W 32-13,,0,0,,0,,,,
11,1996,1996-11-03,9,24.360,SEA,,HOU,W 23-16,,1,12,12.00,0,0.0,0,0,0
12,1996,1996-12-01,13,25.022,SEA,@,DEN,L 7-34,,0,0,,0,,,,
13,1996,1996-12-08,14,25.029,SEA,,BUF,W 26-18,,0,0,,0,,,,
14,1996,1996-12-15,15,25.036,SEA,@,JAX,L 13-20,,0,0,,0,,,,
15,1996,1996-12-22,16,25.043,SEA,@,OAK,W 28-21,,0,0,,0,,,,
16,1997,1997-08-31,1,25.295,SEA,,NYJ,L 3-41,,,,,,,,,
17,1997,1997-09-07,2,25.302,SEA,,DEN,L 14-35,,,,,,,,,
18,1997,1997-09-21,4,25.316,SEA,,SDG,W 26-22,,,,,,,,,
19,1997,1997-10-05,6,25.330,SEA,,TEN,W 16-13,,,,,,,,,
20,1997,1997-11-30,13,26.021,SEA,,ATL,L 17-24,,,,,,,,,
21,1997,1997-12-07,14,26.028,NYJ,,IND,L 14-22,,,,,,,,,
22,1997,1997-12-14,15,26.035,SEA,@,OAK,W 22-21,,,,,,,,,
23,1997,1997-12-21,16,26.042,SEA,,SFO,W 38-9,,,,,,,,,
24,1998,1998-09-06,1,26.301,IND,,MIA,L 15-24,,,,,,,,,
25,1998,1998-09-13,2,26.308,IND,@,NWE,L 6-29,,,,,,,,,
26,1998,1998-09-20,3,26.315,IND,@,NYJ,L 6-44,,,,,,,,,
27,1998,1998-09-27,4,26.322,IND,,NOR,L 13-19,,,,,,,,,
28,1998,1998-10-04,5,26.329,IND,,SDG,W 17-12,,,,,,,,,
29,1998,1998-11-01,8,26.357,IND,,NWE,L 16-21,,,,,,,,,
30,1998,1998-11-08,9,26.364,IND,@,MIA,L 14-27,,,,,,,,,
31,1998,1998-11-15,10,27.006,IND,,NYJ,W 24-23,,0,0,,0,1.0,0,0,0
32,1998,1998-12-06,13,27.027,IND,@,ATL,L 21-28,,,,,,,,,
33,1998,1998-12-13,14,27.034,IND,,CIN,W 39-26,,,,,,,,,
34,1998,1998-12-20,15,27.041,IND,@,SEA,L 23-27,,,,,,,,,
35,1998,1998-12-27,16,27.048,IND,,CAR,L 19-27,,0,0,,0,1.0,1,0,0
36,1999,1999-09-12,1,27.307,IND,,BUF,W 31-14,*,,,,,,,,
37,1999,1999-09-19,2,27.314,IND,@,NWE,L 28-31,*,,,,,,,,
38,1999,1999-09-26,3,27.321,IND,@,SDG,W 27-19,*,,,,,,,,
39,1999,1999-10-10,4,27.335,IND,,MIA,L 31-34,*,,,,,,,,
40,1999,1999-10-17,5,27.342,IND,@,NYJ,W 16-13,*,,,,,,,,
41,1999,1999-10-24,6,27.349,IND,,CIN,W 31-10,*,,,,,,,,
42,1999,1999-10-31,7,27.356,IND,,DAL,W 34-24,*,,,,,,,,
43,1999,1999-11-07,8,27.363,IND,,KAN,W 25-17,*,,,,,,,,
44,1999,1999-11-14,9,28.005,IND,@,NYG,W 27-19,*,,,,,,,,
45,1999,1999-11-21,10,28.012,IND,@,PHI,W 44-17,*,,,,,,,,
46,1999,1999-11-28,11,28.019,IND,,NYJ,W 13-6,*,,,,,,,,
47,1999,1999-12-05,12,28.026,IND,@,MIA,W 37-34,*,,,,,,,,
48,1999,1999-12-12,13,28.033,IND,,NWE,W 20-15,*,,,,,,,,
49,1999,1999-12-19,14,28.040,IND,,WAS,W 24-21,*,,,,,,,,
50,1999,1999-12-26,15,28.047,IND,@,CLE,W 29-28,*,,,,,,,,
51,1999,2000-01-02,16,28.054,IND,@,BUF,L 6-31,*,,,,,,,,
