ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-10-02,4,22.231,PHI,@,SFO,W 40-8,,16,111,6.94,2,1,1,28,28.00,0,100.0%,28.00,0,0,,0,2,12
2,1994,1994-10-09,5,22.238,PHI,,WAS,W 21-17,,28,122,4.36,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
3,1994,1994-10-16,6,22.245,PHI,@,DAL,L 13-24,,17,57,3.35,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,1994,1994-10-24,7,22.253,PHI,,HOU,W 21-6,,13,24,1.85,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
5,1994,1994-10-30,8,22.259,PHI,@,WAS,W 31-29,,12,38,3.17,0,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
6,1994,1994-11-06,9,22.266,PHI,,ARI,W 17-7,,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,1994,1994-11-20,11,22.280,PHI,@,ARI,L 6-12,,7,42,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,1994,1994-11-27,12,22.287,PHI,@,ATL,L 21-28,,4,2,0.50,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
9,1994,1994-12-11,14,22.301,PHI,@,PIT,L 3-14,,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,1994,1994-12-18,15,22.308,PHI,,NYG,L 13-16,,5,-6,-1.20,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
11,1995,1995-09-03,1,23.202,PHI,,TAM,L 6-21,,5,23,4.60,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
12,1995,1995-09-10,2,23.209,PHI,@,ARI,W 31-19,,10,71,7.10,1,0,0,0,,0,0.0%,,2,45,22.50,0,1,6
13,1995,1995-09-17,3,23.216,PHI,,SDG,L 21-27,,10,47,4.70,0,2,1,4,4.00,0,50.0%,2.00,1,32,32.00,0,0,0
14,1995,1995-09-24,4,23.223,PHI,@,OAK,L 17-48,,5,15,3.00,1,0,0,0,,0,0.0%,,5,70,14.00,0,1,6
15,1995,1995-10-01,5,23.230,PHI,@,NOR,W 15-10,,14,48,3.43,0,0,0,0,,0,0.0%,,1,29,29.00,0,0,0
16,1995,1995-10-08,6,23.237,PHI,,WAS,W 37-34,,9,120,13.33,3,1,1,2,2.00,0,100.0%,2.00,4,77,19.25,0,3,18
17,1995,1995-10-15,7,23.244,PHI,@,NYG,W 17-14,,4,5,1.25,0,1,1,29,29.00,0,100.0%,29.00,2,36,18.00,0,0,0
18,1995,1995-10-29,8,23.258,PHI,,STL,W 20-9,,7,60,8.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,1995,1995-11-06,9,23.266,PHI,@,DAL,L 12-34,,5,17,3.40,0,2,1,4,4.00,0,50.0%,2.00,3,58,19.33,0,0,0
20,1995,1995-11-12,10,23.272,PHI,,DEN,W 31-13,,9,52,5.78,0,4,3,17,5.67,0,75.0%,4.25,4,67,16.75,0,0,0
21,1995,1995-11-19,11,23.279,PHI,,NYG,W 28-19,,13,58,4.46,0,1,0,0,,0,0.0%,0.00,3,71,23.67,0,0,0
22,1995,1995-11-26,12,23.286,PHI,@,WAS,W 14-7,,11,50,4.55,0,3,3,5,1.67,0,100.0%,1.67,2,60,30.00,0,0,0
23,1995,1995-12-10,14,23.300,PHI,,DAL,W 20-17,,2,2,1.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
24,1995,1995-12-17,15,23.307,PHI,,ARI,W 21-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
25,1995,1995-12-24,16,23.314,PHI,@,CHI,L 14-20,,4,20,5.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
26,1996,1996-09-01,1,24.201,PHI,@,WAS,W 17-14,,13,48,3.69,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
27,1996,1996-09-09,2,24.209,PHI,@,GNB,L 13-39,,3,10,3.33,1,4,3,21,7.00,0,75.0%,5.25,5,99,19.80,0,1,6
28,1996,1996-09-15,3,24.215,PHI,,DET,W 24-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
29,1996,1996-09-22,4,24.222,PHI,@,ATL,W 33-18,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
30,1996,1996-09-30,5,24.230,PHI,,DAL,L 19-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
31,1996,1996-10-13,6,24.243,PHI,@,NYG,W 19-10,,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
32,1996,1996-10-20,7,24.250,PHI,,MIA,W 35-28,,4,22,5.50,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
33,1996,1996-10-27,8,24.257,PHI,,CAR,W 20-9,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
34,1996,1996-11-03,9,24.264,PHI,@,DAL,W 31-21,,1,2,2.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
35,1996,1996-11-10,10,24.271,PHI,,BUF,L 17-24,,10,60,6.00,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
36,1996,1996-11-17,11,24.278,PHI,,WAS,L 21-26,,3,41,13.67,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
37,1996,1996-12-01,13,24.292,PHI,,NYG,W 24-0,,6,36,6.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
38,1996,1996-12-05,14,24.296,PHI,@,IND,L 10-37,,6,32,5.33,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0
39,1996,1996-12-14,15,24.305,PHI,@,NYJ,W 21-20,,8,58,7.25,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0
40,1996,1996-12-22,16,24.313,PHI,,ARI,W 29-19,,7,21,3.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
41,1997,1997-08-31,1,25.199,PHI,@,NYG,L 17-31,,4,12,3.00,0,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0
42,1997,1997-09-07,2,25.206,PHI,,GNB,W 10-9,,3,18,6.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
43,1997,1997-09-15,3,25.214,PHI,@,DAL,L 20-21,,7,48,6.86,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
44,1997,1997-09-28,4,25.227,PHI,@,MIN,L 19-28,,7,30,4.29,0,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
45,1997,1997-10-05,5,25.234,PHI,,WAS,W 24-10,,12,60,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
46,1997,1997-10-12,6,25.241,PHI,@,JAX,L 21-38,,9,37,4.11,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0
47,1997,1997-10-19,7,25.248,PHI,,ARI,W 13-10,,2,25,12.50,0,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0
48,1997,1997-10-26,8,25.255,PHI,,DAL,W 13-12,,9,55,6.11,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
49,1997,1997-11-02,9,25.262,PHI,@,ARI,L 21-31,,6,14,2.33,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
50,1997,1997-11-10,10,25.270,PHI,,SFO,L 12-24,,4,18,4.50,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
51,1997,1997-11-16,11,25.276,PHI,@,BAL,T 10-10,,10,21,2.10,1,6,4,28,7.00,0,66.7%,4.67,0,0,,0,1,6
52,1997,1997-11-23,12,25.283,PHI,,PIT,W 23-20,,8,42,5.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
53,1997,1997-11-30,13,25.290,PHI,,CIN,W 44-42,,9,29,3.22,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
54,1997,1997-12-07,14,25.297,PHI,,NYG,L 21-31,,5,18,3.60,0,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
55,1997,1997-12-14,15,25.304,PHI,@,ATL,L 17-20,,3,5,1.67,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
56,1997,1997-12-21,16,25.311,PHI,@,WAS,L 32-35,,18,115,6.39,2,4,3,23,7.67,0,75.0%,5.75,0,0,,0,2,12
57,1998,1998-09-13,2,26.212,PHI,@,ATL,L 12-17,,1,2,2.00,0,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,0,0
58,1998,1998-09-20,3,26.219,PHI,@,ARI,L 3-17,,7,6,0.86,0,0,0,0,,0,0.0%,,0,0,,0,0,0
59,1998,1998-09-27,4,26.226,PHI,,KAN,L 21-24,,9,29,3.22,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
60,1998,1998-10-04,5,26.233,PHI,@,DEN,L 16-41,,10,50,5.00,2,2,1,21,21.00,0,50.0%,10.50,0,0,,0,2,12
61,1998,1998-10-11,6,26.240,PHI,,WAS,W 17-12,,17,50,2.94,0,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0
62,1998,1998-10-18,7,26.247,PHI,@,SDG,L 10-13,,9,8,0.89,1,3,3,18,6.00,0,100.0%,6.00,0,0,,0,1,6
63,1998,1998-11-02,8,26.262,PHI,,DAL,L 0-34,,7,15,2.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
64,1998,1998-11-08,9,26.268,PHI,,DET,W 10-9,,16,129,8.06,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,1,6
65,1998,1998-11-15,10,26.275,PHI,@,WAS,L 3-28,,13,63,4.85,0,4,4,24,6.00,0,100.0%,6.00,0,0,,0,0,0
66,1998,1998-11-22,11,26.282,PHI,@,NYG,L 0-20,,7,29,4.14,0,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
67,1999,1999-09-12,1,27.211,SFO,@,JAX,L 3-41,*,11,61,5.55,0,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0
68,1999,1999-09-19,2,27.218,SFO,,NOR,W 28-21,*,12,72,6.00,0,5,5,88,17.60,0,100.0%,17.60,0,0,,0,0,0
69,1999,1999-09-27,3,27.226,SFO,@,ARI,W 24-10,*,21,75,3.57,1,3,3,0,0.00,0,100.0%,0.00,0,0,,0,1,6
70,1999,1999-10-03,4,27.232,SFO,,TEN,W 24-22,*,12,69,5.75,0,4,4,47,11.75,1,100.0%,11.75,0,0,,0,1,6
71,1999,1999-10-10,5,27.239,SFO,@,STL,L 20-42,*,13,52,4.00,0,5,5,57,11.40,0,100.0%,11.40,0,0,,0,0,0
72,1999,1999-10-17,6,27.246,SFO,,CAR,L 29-31,*,16,85,5.31,0,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0
73,1999,1999-10-24,7,27.253,SFO,@,MIN,L 16-40,*,10,27,2.70,0,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0
74,1999,1999-11-07,8,27.267,SFO,,PIT,L 6-27,,20,166,8.30,0,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0
