ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1968,1968-09-08,1,22.043,BUF,,BOS,L 7-16,6,82,13.67,0,0,0,,0,0,0
2,1968,1968-09-15,2,22.050,BUF,,OAK,L 6-48,1,18,18.00,0,0,0,,0,0,0
3,1968,1968-09-22,3,22.057,BUF,@,CIN,L 23-34,6,56,9.33,0,0,0,,0,0,0
4,1968,1968-09-29,4,22.064,BUF,,NYJ,W 37-35,2,23,11.50,0,1,19,19.00,0,0,0
5,1968,1968-10-05,5,22.070,BUF,,KAN,L 7-18,5,108,21.60,1,0,0,,0,1,6
6,1968,1968-10-12,6,22.077,BUF,@,MIA,T 14-14,1,9,9.00,0,1,4,4.00,0,0,0
7,1968,1968-10-20,7,22.085,BUF,@,BOS,L 6-23,6,93,15.50,0,0,0,,0,0,0
8,1968,1968-10-27,8,22.092,BUF,,HOU,L 7-30,0,0,,0,1,-14,-14.00,0,0,0
9,1968,1968-11-03,9,22.099,BUF,@,NYJ,L 21-25,1,55,55.00,1,0,0,,0,1,6
10,1968,1968-11-10,10,22.106,BUF,,MIA,L 17-21,3,53,17.67,0,1,-9,-9.00,0,0,0
11,1968,1968-11-17,11,22.113,BUF,,SDG,L 6-21,3,18,6.00,0,0,0,,0,0,0
12,1968,1968-11-24,12,22.120,BUF,@,DEN,L 32-34,2,24,12.00,0,0,0,,0,0,0
13,1968,1968-11-28,13,22.124,BUF,@,OAK,L 10-13,5,89,17.80,0,1,-4,-4.00,0,0,0
14,1968,1968-12-07,14,22.133,BUF,@,HOU,L 6-35,1,5,5.00,0,0,0,,0,0,0
15,1969,1969-09-14,1,23.049,BUF,,NYJ,L 19-33,1,14,14.00,0,0,0,,0,0,0
16,1969,1969-09-21,2,23.056,BUF,,HOU,L 3-17,2,24,12.00,0,0,0,,0,0,0
