ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1969,1969-09-21,1,22.108,NYG,,MIN,W 24-23,4,36,9.00,2,0,0,,0,2,12
2,1969,1969-09-28,2,22.115,NYG,@,DET,L 0-24,2,28,14.00,0,0,0,,0,0,0
3,1969,1969-10-05,3,22.122,NYG,,CHI,W 28-24,4,86,21.50,2,0,0,,0,2,12
4,1969,1969-10-12,4,22.129,NYG,,PIT,W 10-7,4,36,9.00,0,0,0,,0,0,0
5,1969,1969-10-19,5,22.136,NYG,@,WAS,L 14-20,4,39,9.75,0,0,0,,0,0,0
6,1969,1969-10-27,6,22.144,NYG,@,DAL,L 3-25,2,7,3.50,0,0,0,,0,0,0
7,1969,1969-11-02,7,22.150,NYG,,PHI,L 20-23,4,16,4.00,0,0,0,,0,0,0
8,1969,1969-11-09,8,22.157,NYG,@,STL,L 17-42,1,5,5.00,0,0,0,,0,0,0
9,1969,1969-11-23,10,22.171,NYG,@,CLE,L 17-28,3,85,28.33,0,0,0,,0,0,0
10,1969,1969-11-30,11,22.178,NYG,@,GNB,L 10-20,2,59,29.50,0,0,0,,0,0,0
11,1969,1969-12-07,12,22.185,NYG,,STL,W 49-6,3,26,8.67,1,0,0,,0,1,6
12,1970,1970-09-19,1,23.106,NYG,,CHI,L 16-24,1,16,16.00,0,0,0,,0,0,0
13,1970,1970-09-27,2,23.114,NYG,@,DAL,L 10-28,,,,,,,,,,
14,1970,1970-10-04,3,23.121,NYG,@,NOR,L 10-14,2,27,13.50,0,0,0,,0,0,0
15,1970,1970-10-11,4,23.128,NYG,,PHI,W 30-23,1,13,13.00,0,0,0,,0,0,0
16,1970,1970-10-25,6,23.142,NYG,,STL,W 35-17,1,6,6.00,1,0,0,,0,1,6
17,1970,1970-11-01,7,23.149,NYG,@,NYJ,W 22-10,1,18,18.00,0,0,0,,0,0,0
18,1970,1970-11-08,8,23.156,NYG,,DAL,W 23-20,1,15,15.00,0,0,0,,0,0,0
19,1970,1970-11-15,9,23.163,NYG,,WAS,W 35-33,3,41,13.67,0,0,0,,0,0,0
20,1970,1970-11-23,10,23.171,NYG,@,PHI,L 20-23,1,-3,-3.00,0,0,0,,0,0,0
21,1970,1970-11-29,11,23.177,NYG,@,WAS,W 27-24,4,50,12.50,0,0,0,,0,0,0
22,1970,1970-12-06,12,23.184,NYG,,BUF,W 20-6,,,,,,,,,,
23,1970,1970-12-13,13,23.191,NYG,@,STL,W 34-17,2,51,25.50,1,0,0,,0,1,6
24,1970,1970-12-20,14,23.198,NYG,,RAM,L 3-31,7,56,8.00,0,0,0,,0,0,0
25,1971,1971-09-19,1,24.106,NYG,@,GNB,W 42-40,,,,,,,,,,
26,1971,1971-10-31,7,24.148,NYG,,MIN,L 10-17,5,45,9.00,0,0,0,,0,0,0
27,1971,1971-11-07,8,24.155,NYG,,SDG,W 35-17,,,,,,,,,,
28,1971,1971-11-14,9,24.162,NYG,@,ATL,W 21-17,1,-1,-1.00,0,0,0,,0,0,0
29,1971,1971-11-21,10,24.169,NYG,@,PIT,L 13-17,4,49,12.25,0,0,0,,0,0,0
30,1971,1971-11-28,11,24.176,NYG,,STL,L 7-24,4,53,13.25,0,0,0,,0,0,0
