ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1973,1973-10-14,5,23.093,PHI,@,STL,W 27-24,0,0,,0,0,0,,0,1,0,0.00,0
2,1973,1973-10-21,6,23.100,PHI,@,MIN,L 21-28,,,,,,,,,,,,
3,1973,1973-10-28,7,23.107,PHI,,DAL,W 30-16,0,0,,0,1,22,22.00,0,0,0,,0
4,1973,1973-11-04,8,23.114,PHI,,NWE,W 24-23,,,,,,,,,,,,
5,1973,1973-11-11,9,23.121,PHI,,ATL,L 27-44,0,0,,0,1,19,19.00,0,1,4,4.00,0
6,1973,1973-11-18,10,23.128,PHI,@,DAL,L 10-31,0,0,,0,4,94,23.50,0,0,-4,,0
7,1973,1973-11-25,11,23.135,PHI,,NYG,W 20-16,0,0,,0,2,47,23.50,0,0,0,,0
8,1973,1973-12-02,12,23.142,PHI,@,SFO,L 28-38,1,6,6.00,0,2,54,27.00,0,0,0,,0
