ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1980,1980-09-07,1,23.249,SDG,@,SEA,W 34-13,,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0
2,1980,1980-09-21,3,23.263,SDG,@,DEN,W 30-13,,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0
3,1980,1980-09-28,4,23.270,SDG,@,KAN,W 24-7,,,,,,,,,,,,,,,,
4,1980,1980-10-19,7,23.291,SDG,,NYG,W 44-7,,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0
5,1980,1980-12-07,14,23.340,SDG,@,WAS,L 17-40,,1,2,50.00,13,0,1,31.2,0,0,6.50,-16.00,1,9,9.00,0
6,1981,1981-09-07,1,24.248,SDG,@,CLE,W 44-14,,0,0,,0,0,0,,0,,,,2,-7,-3.50,0
7,1981,1981-09-13,2,24.254,SDG,,DET,W 28-23,,0,0,,0,0,0,,0,,,,0,0,,0
8,1981,1981-09-20,3,24.261,SDG,@,KAN,W 42-31,,0,0,,0,0,0,,0,,,,0,0,,0
9,1981,1981-09-27,4,24.268,SDG,@,DEN,L 24-42,,0,0,,0,0,0,,0,,,,0,0,,0
10,1981,1981-10-04,5,24.275,SDG,,SEA,W 24-10,,0,0,,0,0,0,,0,,,,0,0,,0
11,1981,1981-10-11,6,24.282,SDG,,MIN,L 31-33,,0,0,,0,0,0,,0,,,,0,0,,0
12,1981,1981-10-18,7,24.289,SDG,@,BAL,W 43-14,,0,0,,0,0,0,,0,,,,0,0,,0
13,1981,1981-10-25,8,24.296,SDG,@,CHI,L 17-20,,0,0,,0,0,0,,0,,,,0,0,,0
14,1981,1981-11-01,9,24.303,SDG,,KAN,W 22-20,,0,0,,0,0,0,,0,,,,0,0,,0
15,1981,1981-11-08,10,24.310,SDG,,CIN,L 17-40,,0,0,,0,0,0,,0,,,,0,0,,0
16,1981,1981-11-16,11,24.318,SDG,@,SEA,L 23-44,,4,9,44.44,39,0,0,57.2,0,0,4.33,4.33,0,0,,0
17,1981,1981-11-22,12,24.324,SDG,@,OAK,W 55-21,,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0
