ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
14,2006,2006-12-25,15,21.245,DAL,,PHI,L 7-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
15,2006,2006-12-31,16,21.251,DAL,,DET,L 31-39,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
16,2007,2007-09-09,1,22.138,DAL,,NYG,W 45-35,,2,1,51,51.00,1,50.0%,25.50,0,0,,0,1,6,0.0,,
17,2007,2007-09-16,2,22.145,DAL,@,MIA,W 37-20,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,,
18,2007,2007-09-23,3,22.152,DAL,@,CHI,W 34-10,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,0.0,,
19,2007,2007-09-30,4,22.159,DAL,,STL,W 35-7,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,,
20,2007,2007-10-08,5,22.167,DAL,@,BUF,W 25-24,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,0.0,,
21,2007,2007-10-14,6,22.173,DAL,,NWE,L 27-48,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
22,2007,2007-10-21,7,22.180,DAL,,MIN,W 24-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
23,2007,2007-11-04,8,22.194,DAL,@,PHI,W 38-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
24,2007,2007-11-11,9,22.201,DAL,@,NYG,W 31-20,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,,
25,2007,2007-11-18,10,22.208,DAL,,WAS,W 28-23,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,,
26,2007,2007-11-22,11,22.212,DAL,,NYJ,W 34-3,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
27,2007,2007-11-29,12,22.219,DAL,,GNB,W 37-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
28,2007,2007-12-09,13,22.229,DAL,@,DET,W 28-27,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,0.0,,
29,2007,2007-12-16,14,22.236,DAL,,PHI,L 6-10,,6,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
30,2007,2007-12-22,15,22.242,DAL,@,CAR,W 20-13,,4,3,50,16.67,0,75.0%,12.50,0,0,,0,0,0,0.0,,
31,2007,2007-12-30,16,22.250,DAL,@,WAS,L 6-27,*,4,3,64,21.33,0,75.0%,16.00,0,0,,0,0,0,0.0,,
32,2008,2008-09-28,4,23.157,DAL,,WAS,L 24-26,,,,,,,0.0%,,,,,,,,,,
33,2008,2008-10-05,5,23.164,DAL,,CIN,W 31-22,,,,,,,0.0%,,,,,,,,,,
34,2008,2008-10-12,6,23.171,DAL,@,ARI,L 24-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2009,2009-09-13,1,24.142,DAL,@,TAM,W 34-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2009,2009-09-20,2,24.149,DAL,,NYG,L 31-33,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
37,2009,2009-09-28,3,24.157,DAL,,CAR,W 21-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
38,2009,2009-10-04,4,24.163,DAL,@,DEN,L 10-17,,5,3,62,20.67,0,60.0%,12.40,0,0,,0,0,0,0.0,0,1
39,2009,2009-10-11,5,24.170,DAL,@,KAN,W 26-20,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,0,0
40,2009,2009-10-25,6,24.184,DAL,,ATL,W 37-21,,,,,,,0.0%,,,,,,,,,,
41,2009,2009-11-01,7,24.191,DAL,,SEA,W 38-17,,1,1,36,36.00,1,100.0%,36.00,0,0,,0,1,6,0.0,0,3
42,2009,2009-11-08,8,24.198,DAL,@,PHI,W 20-16,,,,,,,0.0%,,,,,,,,,,
43,2009,2009-11-15,9,24.205,DAL,@,GNB,L 7-17,,,,,,,0.0%,,,,,,,,,,
44,2009,2009-11-22,10,24.212,DAL,,WAS,W 7-6,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
45,2009,2009-11-26,11,24.216,DAL,,OAK,W 24-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
46,2009,2009-12-06,12,24.226,DAL,@,NYG,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
47,2009,2009-12-13,13,24.233,DAL,,SDG,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
48,2009,2009-12-19,14,24.239,DAL,@,NOR,W 24-17,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
49,2009,2009-12-27,15,24.247,DAL,@,WAS,W 17-0,,1,,,,,0.0%,,,,,,,,,,
50,2009,2010-01-03,16,24.254,DAL,,PHI,W 24-0,,,,,,,0.0%,,,,,,,,,,
51,2010,2010-09-12,1,25.141,DAL,@,WAS,L 7-13,,,,,,,0.0%,,,,,,,,,,
52,2010,2010-09-19,2,25.148,DAL,,CHI,L 20-27,,,,,,,0.0%,,,,,,,,,,
53,2010,2010-09-26,3,25.155,DAL,@,HOU,W 27-13,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,1
54,2010,2010-10-10,4,25.169,DAL,,TEN,L 27-34,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
55,2010,2010-10-17,5,25.176,DAL,@,MIN,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
56,2010,2010-10-25,6,25.184,DAL,,NYG,L 35-41,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,1
57,2010,2010-10-31,7,25.190,DAL,,JAX,L 17-35,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,0.0,0,0
58,2010,2010-11-07,8,25.197,DAL,@,GNB,L 7-45,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
59,2010,2010-11-14,9,25.204,DAL,@,NYG,W 33-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
60,2010,2010-11-21,10,25.211,DAL,,DET,W 35-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2010,2010-11-25,11,25.215,DAL,,NOR,L 27-30,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
62,2010,2010-12-05,12,25.225,DAL,@,IND,W 38-35,,1,,,,,0.0%,,,,,,,,,,
63,2010,2010-12-12,13,25.232,DAL,,PHI,L 27-30,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,1
64,2010,2010-12-19,14,25.239,DAL,,WAS,W 33-30,*,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,0.0,0,1
65,2010,2010-12-25,15,25.245,DAL,@,ARI,L 26-27,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
66,2011,2011-09-18,2,26.147,CHI,@,NOR,L 13-30,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
67,2011,2011-09-25,3,26.154,CHI,,GNB,L 17-27,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
68,2011,2011-10-02,4,26.161,CHI,,CAR,W 34-29,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
69,2011,2011-10-10,5,26.169,CHI,@,DET,L 13-24,,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,0.0,0,0
70,2011,2011-10-16,6,26.175,CHI,,MIN,W 39-10,,0,0,0,,0,0.0%,,1,24,24.00,0,0,0,0.0,0,0
71,2011,2011-10-23,7,26.182,CHI,@,TAM,W 24-18,,,,,,,0.0%,,,,,,,,,,
72,2011,2011-11-07,8,26.197,CHI,@,PHI,W 30-24,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
73,2011,2011-11-13,9,26.203,CHI,,DET,W 37-13,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,0.0,0,0
74,2011,2011-11-20,10,26.210,CHI,,SDG,W 31-20,,,,,,,0.0%,,,,,,,,,,
75,2011,2011-11-27,11,26.217,CHI,@,OAK,L 20-25,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
76,2011,2011-12-04,12,26.224,CHI,,KAN,L 3-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
77,2011,2011-12-11,13,26.231,CHI,@,DEN,L 10-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
